"expt"	"row"	"col"	"yield"
"E2"	16	25	1.82
"E2"	17	25	1.99
"E2"	18	25	1.53
"E2"	19	25	1.21
"E2"	20	25	2.18
"E2"	21	25	1.58
"E2"	22	25	1.19
"E2"	23	25	1.5
"E2"	24	25	1.3
"E2"	25	25	1.3
"E2"	26	25	1.4
"E2"	27	25	1.45
"E2"	28	25	1.55
"E2"	29	25	1.35
"E2"	30	25	1.63
"E2"	31	25	1.58
"E2"	32	25	1.96
"E2"	33	25	1.69
"E2"	34	25	1.76
"E2"	35	25	1.45
"E2"	36	25	0.75
"E2"	1	26	2.32
"E2"	2	26	2.54
"E2"	3	26	3
"E2"	4	26	1.62
"E2"	5	26	2.21
"E2"	6	26	2.45
"E2"	7	26	1.7
"E2"	8	26	1.32
"E2"	9	26	1.89
"E2"	10	26	2.25
"E2"	11	26	1.65
"E2"	12	26	1.79
"E2"	13	26	1.77
"E2"	14	26	1.98
"E2"	15	26	1.61
"E2"	16	26	2.54
"E2"	17	26	2.48
"E2"	18	26	1.76
"E2"	19	26	1.54
"E2"	20	26	1.56
"E2"	21	26	1.08
"E2"	22	26	1.13
"E2"	23	26	1.4
"E2"	24	26	1.14
"E2"	25	26	1.06
"E2"	26	26	1.4
"E2"	27	26	1.74
"E2"	28	26	1.7
"E2"	29	26	1.29
"E2"	30	26	1.94
"E2"	31	26	2.06
"E2"	32	26	2.46
"E2"	33	26	1.49
"E2"	34	26	1.74
"E2"	35	26	1.68
"E2"	36	26	1.5
"E2"	1	27	2.76
"E2"	2	27	2.9
"E2"	3	27	2.86
"E2"	4	27	2.24
"E2"	5	27	2.08
"E2"	6	27	2.68
"E2"	7	27	1.49
"E2"	8	27	1.86
"E2"	9	27	2.2
"E2"	10	27	1.92
"E2"	11	27	2.26
"E2"	12	27	2.02
"E2"	13	27	2.48
"E2"	14	27	2.14
"E2"	15	27	1.54
"E2"	16	27	1.75
"E2"	17	27	2.06
"E2"	18	27	1.64
"E2"	19	27	1.33
"E2"	20	27	1.83
"E2"	21	27	2.16
"E2"	22	27	1.18
"E2"	23	27	1.62
"E2"	24	27	1.45
"E2"	25	27	1.46
"E2"	26	27	1.33
"E2"	27	27	1.73
"E2"	28	27	1.47
"E2"	29	27	1.38
"E2"	30	27	1.63
"E2"	31	27	1.98
"E2"	32	27	2.25
"E2"	33	27	1.79
"E2"	34	27	1.43
"E2"	35	27	1.25
"E2"	36	27	1.26
"E2"	1	28	2.82
"E2"	2	28	3.05
"E2"	3	28	2.86
"E2"	4	28	2.1
"E2"	5	28	1.84
"E2"	6	28	2.74
"E2"	7	28	1.94
"E2"	8	28	2.12
"E2"	9	28	1.96
"E2"	10	28	2.74
"E2"	11	28	1.92
"E2"	12	28	2.1
"E2"	13	28	2.39
"E2"	14	28	2.21
"E2"	15	28	1.48
"E2"	16	28	2.06
"E2"	17	28	1.85
"E2"	18	28	1.45
"E2"	19	28	1.85
"E2"	20	28	1.87
"E2"	21	28	1.14
"E2"	22	28	1.38
"E2"	23	28	1.7
"E2"	24	28	1.4
"E2"	25	28	1.4
"E2"	26	28	1.18
"E2"	27	28	1.85
"E2"	28	28	1.9
"E2"	29	28	1.37
"E2"	30	28	2.06
"E2"	31	28	1.95
"E2"	32	28	2.02
"E2"	33	28	1.85
"E2"	34	28	1.78
"E2"	35	28	1.42
"E2"	36	28	1.18
"E2"	1	29	2.54
"E2"	2	29	2.68
"E2"	3	29	2.58
"E2"	4	29	2.09
"E2"	5	29	2.48
"E2"	6	29	2.25
"E2"	7	29	2.63
"E2"	8	29	2.54
"E2"	9	29	2.4
"E2"	10	29	1.62
"E2"	11	29	2.1
"E2"	12	29	1.71
"E2"	13	29	1.97
"E2"	14	29	1.87
"E2"	15	29	1.52
"E2"	16	29	1.74
"E2"	17	29	1.62
"E2"	18	29	1.03
"E2"	19	29	1.41
"E2"	20	29	1.51
"E2"	21	29	1.41
"E2"	22	29	1.14
"E2"	23	29	1.44
"E2"	24	29	1.5
"E2"	25	29	1.24
"E2"	26	29	1.18
"E2"	27	29	1.63
"E2"	28	29	1.95
"E2"	29	29	0.88
"E2"	30	29	1.3
"E2"	31	29	1.84
"E2"	32	29	1.86
"E2"	33	29	1.63
"E2"	34	29	1.71
"E2"	35	29	1.3
"E2"	36	29	0.74
"E2"	1	30	2.77
"E2"	2	30	2.79
"E2"	3	30	2.75
"E2"	4	30	2.07
"E2"	5	30	2.41
"E2"	6	30	2.52
"E2"	7	30	1.8
"E2"	8	30	1.6
"E2"	9	30	1.88
"E2"	10	30	1.9
"E2"	11	30	2.15
"E2"	12	30	2.08
"E2"	13	30	1.7
"E2"	14	30	1.81
"E2"	15	30	2.13
"E2"	16	30	2.15
"E2"	17	30	1.61
"E2"	18	30	1.62
"E2"	19	30	0.75
"E2"	20	30	1.9
"E2"	21	30	1.34
"E2"	22	30	1
"E2"	23	30	1.32
"E2"	24	30	1.34
"E2"	25	30	1.1
"E2"	26	30	1.38
"E2"	27	30	1.12
"E2"	28	30	1.35
"E2"	29	30	0.82
"E2"	30	30	0.9
"E2"	31	30	0.96
"E2"	32	30	1.9
"E2"	33	30	2
"E2"	34	30	1.37
"E2"	35	30	1.45
"E2"	36	30	1.14
"E2"	1	31	2.3
"E2"	2	31	2.63
"E2"	3	31	2.73
"E2"	4	31	2.91
"E2"	5	31	2.21
"E2"	6	31	2.5
"E2"	7	31	2.46
"E2"	8	31	2.82
"E2"	9	31	2.34
"E2"	10	31	1.7
"E2"	11	31	2.4
"E2"	12	31	1.37
"E2"	13	31	2.32
"E2"	14	31	2.09
"E2"	15	31	2.52
"E2"	16	31	2.12
"E2"	17	31	1.61
"E2"	18	31	2.76
"E2"	19	31	1.3
"E2"	20	31	1.3
"E2"	21	31	1.4
"E2"	22	31	1.12
"E2"	23	31	1.34
"E2"	24	31	1.68
"E2"	25	31	1.34
"E2"	26	31	1.54
"E2"	27	31	1.62
"E2"	28	31	1.58
"E2"	29	31	1.24
"E2"	30	31	1.19
"E2"	31	31	1.54
"E2"	32	31	1.59
"E2"	33	31	1.96
"E2"	34	31	1.42
"E2"	35	31	1.86
"E2"	36	31	0.6
"E2"	1	32	2.26
"E2"	2	32	2.84
"E2"	3	32	2.46
"E2"	4	32	2.74
"E2"	5	32	2.1
"E2"	6	32	1.94
"E2"	7	32	1.9
"E2"	8	32	1.82
"E2"	9	32	2
"E2"	10	32	2.19
"E2"	11	32	1.34
"E2"	12	32	1.85
"E2"	13	32	2.12
"E2"	14	32	2.21
"E2"	15	32	1.78
"E2"	16	32	2.25
"E2"	17	32	1.92
"E2"	18	32	2.32
"E2"	19	32	0.92
"E2"	20	32	1.34
"E2"	21	32	0.98
"E2"	22	32	1.21
"E2"	23	32	1.38
"E2"	24	32	1.7
"E2"	25	32	1.35
"E2"	26	32	1
"E2"	27	32	1.42
"E2"	28	32	1.44
"E2"	29	32	1.05
"E2"	30	32	1.51
"E2"	31	32	1.39
"E2"	32	32	1.47
"E2"	33	32	1.32
"E2"	34	32	1.4
"E2"	35	32	1.48
"E2"	36	32	1.26
"E2"	1	33	3.37
"E2"	2	33	2.8
"E2"	3	33	3.04
"E2"	4	33	1.58
"E2"	5	33	2.86
"E2"	6	33	3.06
"E2"	7	33	2.22
"E2"	8	33	2.04
"E2"	9	33	2.74
"E2"	10	33	1.9
"E2"	11	33	1.7
"E2"	12	33	1.54
"E2"	13	33	2.04
"E2"	14	33	2.2
"E2"	15	33	1.32
"E2"	16	33	1.7
"E2"	17	33	1.86
"E2"	18	33	1.66
"E2"	19	33	1.1
"E2"	20	33	1.6
"E2"	21	33	1.6
"E2"	22	33	1.32
"E2"	23	33	1.64
"E2"	24	33	1.36
"E2"	25	33	0.96
"E2"	26	33	1.35
"E2"	27	33	1.59
"E2"	28	33	1.53
"E2"	29	33	1.14
"E2"	30	33	1.06
"E2"	31	33	1.2
"E2"	32	33	1.69
"E2"	33	33	1.6
"E2"	34	33	1.7
"E2"	35	33	1.65
"E2"	36	33	0.76
"E2"	1	34	2.58
"E2"	2	34	3.2
"E2"	3	34	3.43
"E2"	4	34	2.55
"E2"	5	34	2.67
"E2"	6	34	2.43
"E2"	7	34	1.47
"E2"	8	34	2.08
"E2"	9	34	1.94
"E2"	10	34	1.66
"E2"	11	34	1.7
"E2"	12	34	1.76
"E2"	13	34	2.36
"E2"	14	34	2
"E2"	15	34	2.32
"E2"	16	34	2.22
"E2"	17	34	1.7
"E2"	18	34	1.51
"E2"	19	34	1.54
"E2"	20	34	2.01
"E2"	21	34	0.72
"E2"	22	34	0.72
"E2"	23	34	1.08
"E2"	24	34	1.31
"E2"	25	34	1.18
"E2"	26	34	1.15
"E2"	27	34	1.18
"E2"	28	34	1.32
"E2"	29	34	1.08
"E2"	30	34	1.18
"E2"	31	34	1.75
"E2"	32	34	1.93
"E2"	33	34	1.32
"E2"	34	34	1.35
"E2"	35	34	1.64
"E2"	36	34	1.1
"E2"	1	35	2.2
"E2"	2	35	2.89
"E2"	3	35	2.44
"E2"	4	35	1.9
"E2"	5	35	2.82
"E2"	6	35	1.86
"E2"	7	35	1.31
"E2"	8	35	1.68
"E2"	9	35	2.26
"E2"	10	35	2.02
"E2"	11	35	1.61
"E2"	12	35	1.73
"E2"	13	35	2.37
"E2"	14	35	2.27
"E2"	15	35	2.3
"E2"	16	35	2.34
"E2"	17	35	2.22
"E2"	18	35	1.58
"E2"	19	35	0.91
"E2"	20	35	1.46
"E2"	21	35	1.58
"E2"	22	35	1.04
"E2"	23	35	1.67
"E2"	24	35	1.26
"E2"	25	35	1.46
"E2"	26	35	1.26
"E2"	27	35	1.38
"E2"	28	35	1.12
"E2"	29	35	1.19
"E2"	30	35	1.04
"E2"	31	35	0.91
"E2"	32	35	1.26
"E2"	33	35	1.25
"E2"	34	35	1.06
"E2"	35	35	1.57
"E2"	36	35	1.06
"E2"	1	36	2.63
"E2"	2	36	3.06
"E2"	3	36	2.7
"E2"	4	36	2.61
"E2"	5	36	2.25
"E2"	6	36	2.6
"E2"	7	36	1.66
"E2"	8	36	1.2
"E2"	9	36	2.03
"E2"	10	36	1.83
"E2"	11	36	1.85
"E2"	12	36	2.45
"E2"	13	36	1.85
"E2"	14	36	2.08
"E2"	15	36	2.38
"E2"	16	36	2.3
"E2"	17	36	2
"E2"	18	36	1.14
"E2"	19	36	1.27
"E2"	20	36	1.47
"E2"	21	36	1.31
"E2"	22	36	1.08
"E2"	23	36	1.3
"E2"	24	36	1.49
"E2"	25	36	0.88
"E2"	26	36	1.43
"E2"	27	36	1.71
"E2"	28	36	1.67
"E2"	29	36	1.13
"E2"	30	36	1.28
"E2"	31	36	1.49
"E2"	32	36	1.5
"E2"	33	36	1.05
"E2"	34	36	1.13
"E2"	35	36	1.47
"E2"	36	36	1.21
"E3"	1	1	2.1
"E3"	2	1	3.8
"E3"	3	1	5.9
"E3"	4	1	4.6
"E3"	5	1	4.7
"E3"	6	1	5.3
"E3"	7	1	5.2
"E3"	8	1	6.2
"E3"	9	1	4.2
"E3"	10	1	5.3
"E3"	11	1	4.6
"E3"	12	1	5.4
"E3"	13	1	6
"E3"	14	1	5
"E3"	15	1	4.9
"E3"	16	1	4.6
"E3"	17	1	4.6
"E3"	18	1	5
"E3"	19	1	5.1
"E3"	20	1	3.9
"E3"	21	1	6
"E3"	22	1	5.9
"E3"	23	1	5.2
"E3"	24	1	4.6
"E3"	25	1	5
"E3"	26	1	5.2
"E3"	27	1	4.1
"E3"	28	1	4
"E3"	29	1	5.4
"E3"	30	1	5.5
"E3"	31	1	4.5
"E3"	32	1	5.3
"E3"	33	1	5.6
"E3"	34	1	5.6
"E3"	35	1	5
"E3"	36	1	4.9
"E3"	1	2	3.2
"E3"	2	2	6.2
"E3"	3	2	5.2
"E3"	4	2	4.7
"E3"	5	2	4.5
"E3"	6	2	5.9
"E3"	7	2	6.3
"E3"	8	2	5
"E3"	9	2	5.5
"E3"	10	2	5.9
"E3"	11	2	6.5
"E3"	12	2	3.8
"E3"	13	2	5.7
"E3"	14	2	5.9
"E3"	15	2	4.8
"E3"	16	2	6.7
"E3"	17	2	5.3
"E3"	18	2	6.1
"E3"	19	2	4.4
"E3"	20	2	5
"E3"	21	2	5.2
"E3"	22	2	6.4
"E3"	23	2	5.8
"E3"	24	2	4.2
"E3"	25	2	5.6
"E3"	26	2	5.6
"E3"	27	2	5.6
"E3"	28	2	5.3
"E3"	29	2	5
"E3"	30	2	5.4
"E3"	31	2	4.8
"E3"	32	2	6.9
"E3"	33	2	5.6
"E3"	34	2	5.3
"E3"	35	2	5.3
"E3"	36	2	4.4
"E3"	1	3	5.4
"E3"	2	3	5.9
"E3"	3	3	6.7
"E3"	4	3	5.2
"E3"	5	3	5.7
"E3"	6	3	5.5
"E3"	7	3	5.6
"E3"	8	3	5
"E3"	9	3	5.1
"E3"	10	3	4.9
"E3"	11	3	6.3
"E3"	12	3	3.6
"E3"	13	3	5.3
"E3"	14	3	5.1
"E3"	15	3	5.9
"E3"	16	3	4.8
"E3"	17	3	5.4
"E3"	18	3	5.2
"E3"	19	3	5
"E3"	20	3	5
"E3"	21	3	5
"E3"	22	3	5.3
"E3"	23	3	5.7
"E3"	24	3	6
"E3"	25	3	5.3
"E3"	26	3	4.7
"E3"	27	3	5.5
"E3"	28	3	5
"E3"	29	3	5.4
"E3"	30	3	4.7
"E3"	31	3	5.5
"E3"	32	3	5.6
"E3"	33	3	5.3
"E3"	34	3	4.3
"E3"	35	3	5.4
"E3"	36	3	6.1
"E3"	1	4	4.4
"E3"	2	4	6
"E3"	3	4	4.8
"E3"	4	4	4.6
"E3"	5	4	4.5
"E3"	6	4	5
"E3"	7	4	5
"E3"	8	4	5.4
"E3"	9	4	5
"E3"	10	4	5
"E3"	11	4	5.1
"E3"	12	4	4.4
"E3"	13	4	5.7
"E3"	14	4	5.2
"E3"	15	4	5
"E3"	16	4	5.4
"E3"	17	4	4.5
"E3"	18	4	4.5
"E3"	19	4	4.4
"E3"	20	4	5.4
"E3"	21	4	5
"E3"	22	4	6.3
"E3"	23	4	4.9
"E3"	24	4	4
"E3"	25	4	5.4
"E3"	26	4	4.6
"E3"	27	4	5.4
"E3"	28	4	4.4
"E3"	29	4	5.2
"E3"	30	4	6.8
"E3"	31	4	5.6
"E3"	32	4	5
"E3"	33	4	4.8
"E3"	34	4	4.4
"E3"	35	4	6
"E3"	36	4	5
"E3"	1	5	2.6
"E3"	2	5	4.4
"E3"	3	5	5.4
"E3"	4	5	5
"E3"	5	5	5.3
"E3"	6	5	4.4
"E3"	7	5	5
"E3"	8	5	5.3
"E3"	9	5	3.8
"E3"	10	5	5.6
"E3"	11	5	4.7
"E3"	12	5	2.5
"E3"	13	5	4.2
"E3"	14	5	5.3
"E3"	15	5	5.1
"E3"	16	5	5.5
"E3"	17	5	4.9
"E3"	18	5	4
"E3"	19	5	5.1
"E3"	20	5	3.6
"E3"	21	5	4.8
"E3"	22	5	5
"E3"	23	5	4.9
"E3"	24	5	4.8
"E3"	25	5	4.1
"E3"	26	5	4.4
"E3"	27	5	4.9
"E3"	28	5	5
"E3"	29	5	4.2
"E3"	30	5	4.9
"E3"	31	5	4.2
"E3"	32	5	6.2
"E3"	33	5	4.1
"E3"	34	5	4.6
"E3"	35	5	3.1
"E3"	36	5	4.3
"E3"	1	6	4.2
"E3"	2	6	5.7
"E3"	3	6	3.8
"E3"	4	6	3.5
"E3"	5	6	3.2
"E3"	6	6	4.5
"E3"	7	6	5.8
"E3"	8	6	5.4
"E3"	9	6	4.1
"E3"	10	6	4.9
"E3"	11	6	5.6
"E3"	12	6	2.3
"E3"	13	6	4.5
"E3"	14	6	5.1
"E3"	15	6	3.5
"E3"	16	6	5.1
"E3"	17	6	4.8
"E3"	18	6	4.5
"E3"	19	6	5.9
"E3"	20	6	5
"E3"	21	6	5.3
"E3"	22	6	5.8
"E3"	23	6	4.6
"E3"	24	6	4.2
"E3"	25	6	4.8
"E3"	26	6	5.1
"E3"	27	6	4.6
"E3"	28	6	5.2
"E3"	29	6	5.4
"E3"	30	6	5
"E3"	31	6	5.7
"E3"	32	6	5.1
"E3"	33	6	5
"E3"	34	6	5.4
"E3"	35	6	3.6
"E3"	36	6	5.8
"E3"	1	7	4.7
"E3"	2	7	4.6
"E3"	3	7	4.7
"E3"	4	7	4
"E3"	5	7	4.8
"E3"	6	7	3.8
"E3"	7	7	6.4
"E3"	8	7	6.6
"E3"	9	7	5.1
"E3"	10	7	6.6
"E3"	11	7	5.9
"E3"	12	7	2.9
"E3"	13	7	5.5
"E3"	14	7	4.8
"E3"	15	7	3.8
"E3"	16	7	6.8
"E3"	17	7	5.4
"E3"	18	7	6
"E3"	19	7	5.4
"E3"	20	7	3.8
"E3"	21	7	5.2
"E3"	22	7	5
"E3"	23	7	5.9
"E3"	24	7	4.5
"E3"	25	7	5.4
"E3"	26	7	4.7
"E3"	27	7	4
"E3"	28	7	4.3
"E3"	29	7	5.8
"E3"	30	7	4.6
"E3"	31	7	6.1
"E3"	32	7	6
"E3"	33	7	5.7
"E3"	34	7	5.7
"E3"	35	7	4.9
"E3"	36	7	4.5
"E3"	1	8	4.3
"E3"	2	8	5.3
"E3"	3	8	4.2
"E3"	4	8	4.7
"E3"	5	8	5.1
"E3"	6	8	5.4
"E3"	7	8	5.7
"E3"	8	8	5.8
"E3"	9	8	4.3
"E3"	10	8	4.9
"E3"	11	8	3.7
"E3"	12	8	3.2
"E3"	13	8	5
"E3"	14	8	4.7
"E3"	15	8	4.1
"E3"	16	8	6.1
"E3"	17	8	5.2
"E3"	18	8	4
"E3"	19	8	5.3
"E3"	20	8	4.3
"E3"	21	8	5
"E3"	22	8	4.4
"E3"	23	8	4.8
"E3"	24	8	4.9
"E3"	25	8	5.1
"E3"	26	8	5
"E3"	27	8	5.6
"E3"	28	8	5.5
"E3"	29	8	5.3
"E3"	30	8	4.1
"E3"	31	8	4.2
"E3"	32	8	5.2
"E3"	33	8	5.4
"E3"	34	8	4.9
"E3"	35	8	5.7
"E3"	36	8	3.4
"E3"	1	9	3.5
"E3"	2	9	5.1
"E3"	3	9	4.7
"E3"	4	9	3.8
"E3"	5	9	5.4
"E3"	6	9	4.9
"E3"	7	9	5.2
"E3"	8	9	5.2
"E3"	9	9	5.8
"E3"	10	9	4.6
"E3"	11	9	5
"E3"	12	9	4
"E3"	13	9	5.5
"E3"	14	9	5.6
"E3"	15	9	4.6
"E3"	16	9	5.1
"E3"	17	9	5.4
"E3"	18	9	4.3
"E3"	19	9	5.2
"E3"	20	9	4.6
"E3"	21	9	4.5
"E3"	22	9	4.5
"E3"	23	9	4.9
"E3"	24	9	5.6
"E3"	25	9	6.1
"E3"	26	9	4.8
"E3"	27	9	6
"E3"	28	9	4.3
"E3"	29	9	5.5
"E3"	30	9	4.9
"E3"	31	9	5.4
"E3"	32	9	5.2
"E3"	33	9	5.7
"E3"	34	9	4.6
"E3"	35	9	5.8
"E3"	36	9	2.6
"E3"	1	10	4.9
"E3"	2	10	5
"E3"	3	10	5
"E3"	4	10	3.5
"E3"	5	10	5.7
"E3"	6	10	5.2
"E3"	7	10	4.9
"E3"	8	10	5.5
"E3"	9	10	4.9
"E3"	10	10	5.7
"E3"	11	10	5
"E3"	12	10	3.5
"E3"	13	10	5.7
"E3"	14	10	4.7
"E3"	15	10	4.9
"E3"	16	10	5.6
"E3"	17	10	5.5
"E3"	18	10	4.6
"E3"	19	10	4.9
"E3"	20	10	4.8
"E3"	21	10	5.4
"E3"	22	10	5.5
"E3"	23	10	4.5
"E3"	24	10	4.6
"E3"	25	10	5.2
"E3"	26	10	5.2
"E3"	27	10	4.6
"E3"	28	10	5.6
"E3"	29	10	4.6
"E3"	30	10	5.5
"E3"	31	10	6.2
"E3"	32	10	5.8
"E3"	33	10	5.4
"E3"	34	10	4.7
"E3"	35	10	5.5
"E3"	36	10	4.8
"E3"	1	11	4.6
"E3"	2	11	5.4
"E3"	3	11	4.4
"E3"	4	11	4.7
"E3"	5	11	5.5
"E3"	6	11	5.4
"E3"	7	11	5.6
"E3"	8	11	5.8
"E3"	9	11	4.3
"E3"	10	11	6
"E3"	11	11	5.5
"E3"	12	11	4.2
"E3"	13	11	5.2
"E3"	14	11	4.8
"E3"	15	11	4.7
"E3"	16	11	5.5
"E3"	17	11	5
"E3"	18	11	5.5
"E3"	19	11	5.7
"E3"	20	11	4
"E3"	21	11	5.8
"E3"	22	11	5.6
"E3"	23	11	6.1
"E3"	24	11	4.6
"E3"	25	11	5.6
"E3"	26	11	4.8
"E3"	27	11	5
"E3"	28	11	5.3
"E3"	29	11	5.6
"E3"	30	11	5.5
"E3"	31	11	5
"E3"	32	11	4.5
"E3"	33	11	5.8
"E3"	34	11	6.8
"E3"	35	11	5.5
"E3"	36	11	5.1
"E3"	1	12	3.7
"E3"	2	12	4.9
"E3"	3	12	4.1
"E3"	4	12	5.4
"E3"	5	12	4.7
"E3"	6	12	4.3
"E3"	7	12	5.5
"E3"	8	12	5.3
"E3"	9	12	5.2
"E3"	10	12	5
"E3"	11	12	5.9
"E3"	12	12	3.2
"E3"	13	12	5.7
"E3"	14	12	4.8
"E3"	15	12	5
"E3"	16	12	5
"E3"	17	12	4.7
"E3"	18	12	4.3
"E3"	19	12	5.3
"E3"	20	12	4.1
"E3"	21	12	4.9
"E3"	22	12	5.4
"E3"	23	12	5.1
"E3"	24	12	4.6
"E3"	25	12	5.4
"E3"	26	12	5.3
"E3"	27	12	5
"E3"	28	12	4.6
"E3"	29	12	5
"E3"	30	12	5.3
"E3"	31	12	5.6
"E3"	32	12	4.5
"E3"	33	12	4.9
"E3"	34	12	6.8
"E3"	35	12	5.8
"E3"	36	12	4.1
"E3"	1	13	3.8
"E3"	2	13	4.9
"E3"	3	13	5.1
"E3"	4	13	5.3
"E3"	5	13	5.5
"E3"	6	13	5.6
"E3"	7	13	5.8
"E3"	8	13	5.7
"E3"	9	13	5.3
"E3"	10	13	5.7
"E3"	11	13	5.4
"E3"	12	13	3.9
"E3"	13	13	5.5
"E3"	14	13	5
"E3"	15	13	5.1
"E3"	16	13	4.4
"E3"	17	13	5.2
"E3"	18	13	4.7
"E3"	19	13	5.5
"E3"	20	13	4.8
"E3"	21	13	5
"E3"	22	13	5.7
"E3"	23	13	4.5
"E3"	24	13	5.1
"E3"	25	13	4.9
"E3"	26	13	5.7
"E3"	27	13	4.2
"E3"	28	13	6.1
"E3"	29	13	5.1
"E3"	30	13	4
"E3"	31	13	4.9
"E3"	32	13	5.2
"E3"	33	13	7.1
"E3"	34	13	5.1
"E3"	35	13	7.3
"E3"	36	13	5.5
"E3"	1	14	3.7
"E3"	2	14	4.1
"E3"	3	14	4.7
"E3"	4	14	5.1
"E3"	5	14	4
"E3"	6	14	6.3
"E3"	7	14	5.7
"E3"	8	14	6.5
"E3"	9	14	5.2
"E3"	10	14	4.9
"E3"	11	14	4.8
"E3"	12	14	4.8
"E3"	13	14	4.9
"E3"	14	14	4.8
"E3"	15	14	5.2
"E3"	16	14	4.8
"E3"	17	14	4.8
"E3"	18	14	5.5
"E3"	19	14	4.3
"E3"	20	14	4.8
"E3"	21	14	4.5
"E3"	22	14	5.1
"E3"	23	14	5.3
"E3"	24	14	4.5
"E3"	25	14	5.1
"E3"	26	14	5.3
"E3"	27	14	5.4
"E3"	28	14	5.1
"E3"	29	14	6.3
"E3"	30	14	4.8
"E3"	31	14	4.9
"E3"	32	14	5.7
"E3"	33	14	5.1
"E3"	34	14	4.4
"E3"	35	14	5.5
"E3"	36	14	5.8
"E3"	1	15	4
"E3"	2	15	4.8
"E3"	3	15	5.5
"E3"	4	15	4.4
"E3"	5	15	5.4
"E3"	6	15	6.7
"E3"	7	15	5.7
"E3"	8	15	5.5
"E3"	9	15	5.1
"E3"	10	15	5.1
"E3"	11	15	5.3
"E3"	12	15	4.8
"E3"	13	15	5.4
"E3"	14	15	4.7
"E3"	15	15	5
"E3"	16	15	4.4
"E3"	17	15	4.9
"E3"	18	15	5.3
"E3"	19	15	4.8
"E3"	20	15	5.4
"E3"	21	15	5.4
"E3"	22	15	5.3
"E3"	23	15	4.1
"E3"	24	15	6.1
"E3"	25	15	5.8
"E3"	26	15	5.3
"E3"	27	15	5.1
"E3"	28	15	4.9
"E3"	29	15	5.2
"E3"	30	15	5.7
"E3"	31	15	5.3
"E3"	32	15	5.6
"E3"	33	15	5.4
"E3"	34	15	5.1
"E3"	35	15	6.5
"E3"	36	15	5.8
"E3"	1	16	4.3
"E3"	2	16	4.8
"E3"	3	16	4.4
"E3"	4	16	4.8
"E3"	5	16	4.6
"E3"	6	16	5.3
"E3"	7	16	5.7
"E3"	8	16	6.1
"E3"	9	16	4.7
"E3"	10	16	4.9
"E3"	11	16	4.7
"E3"	12	16	5.3
"E3"	13	16	5.3
"E3"	14	16	4.8
"E3"	15	16	5.3
"E3"	16	16	5.6
"E3"	17	16	4.9
"E3"	18	16	5.1
"E3"	19	16	4.9
"E3"	20	16	5.2
"E3"	21	16	5.4
"E3"	22	16	4.5
"E3"	23	16	5.2
"E3"	24	16	5.4
"E3"	25	16	4.6
"E3"	26	16	4.9
"E3"	27	16	5.5
"E3"	28	16	5
"E3"	29	16	5.1
"E3"	30	16	5.1
"E3"	31	16	4.9
"E3"	32	16	5.3
"E3"	33	16	5.7
"E3"	34	16	5.7
"E3"	35	16	5
"E3"	36	16	4.5
"E3"	1	17	4.1
"E3"	2	17	5
"E3"	3	17	4.9
"E3"	4	17	5.1
"E3"	5	17	4.2
"E3"	6	17	5.8
"E3"	7	17	5.3
"E3"	8	17	5.4
"E3"	9	17	5.3
"E3"	10	17	4.7
"E3"	11	17	5.1
"E3"	12	17	4.7
"E3"	13	17	6
"E3"	14	17	3.7
"E3"	15	17	4.9
"E3"	16	17	4.2
"E3"	17	17	4.9
"E3"	18	17	4.9
"E3"	19	17	4.9
"E3"	20	17	4.3
"E3"	21	17	4.5
"E3"	22	17	4.7
"E3"	23	17	5.4
"E3"	24	17	5
"E3"	25	17	5
"E3"	26	17	5.2
"E3"	27	17	4.8
"E3"	28	17	4.8
"E3"	29	17	6
"E3"	30	17	5
"E3"	31	17	5.7
"E3"	32	17	5.2
"E3"	33	17	5.5
"E3"	34	17	5.2
"E3"	35	17	4.8
"E3"	36	17	5.3
"E3"	1	18	4.6
"E3"	2	18	5
"E3"	3	18	4.9
"E3"	4	18	5.2
"E3"	5	18	4.8
"E3"	6	18	5.9
"E3"	7	18	4.9
"E3"	8	18	5.2
"E3"	9	18	5.5
"E3"	10	18	5.2
"E3"	11	18	4.8
"E3"	12	18	4.2
"E3"	13	18	4.8
"E3"	14	18	5.4
"E3"	15	18	4.6
"E3"	16	18	5.3
"E3"	17	18	5
"E3"	18	18	4.9
"E3"	19	18	5.4
"E3"	20	18	4
"E3"	21	18	5.2
"E3"	22	18	4.6
"E3"	23	18	5.1
"E3"	24	18	4.8
"E3"	25	18	5
"E3"	26	18	4.4
"E3"	27	18	4.7
"E3"	28	18	5.5
"E3"	29	18	4.6
"E3"	30	18	4.8
"E3"	31	18	5.2
"E3"	32	18	5
"E3"	33	18	5.8
"E3"	34	18	5.5
"E3"	35	18	4.6
"E3"	36	18	4.5
"E3"	1	19	4.5
"E3"	2	19	5.6
"E3"	3	19	6.1
"E3"	4	19	5.1
"E3"	5	19	6.5
"E3"	6	19	5.5
"E3"	7	19	5.1
"E3"	8	19	6.1
"E3"	9	19	5.5
"E3"	10	19	5.1
"E3"	11	19	5.4
"E3"	12	19	5.3
"E3"	13	19	5
"E3"	14	19	6.5
"E3"	15	19	5.4
"E3"	16	19	4.7
"E3"	17	19	4.7
"E3"	18	19	5.5
"E3"	19	19	4.5
"E3"	20	19	5.1
"E3"	21	19	5.1
"E3"	22	19	6.3
"E3"	23	19	5.1
