year	state	acres	yield
1937	"Missouri"	4142000	27.5
1937	"Montana"	43000	13
1937	"Nebraska"	5533000	12
1937	"Nevada"	1000	32
1937	"New Hampshire"	3000	40
1937	"New Jersey"	157000	39
1937	"New Mexico"	171000	14
1937	"New York"	166000	35.5
1937	"North Carolina"	2284000	19.5
1937	"North Dakota"	294000	21
1937	"Ohio"	3531000	43
1937	"Oklahoma"	1569000	18
1937	"Oregon"	41000	34
1937	"Pennsylvania"	1094000	44
1937	"Rhode Island"	2000	38
1937	"South Carolina"	1631000	14.5
1937	"South Dakota"	2191000	15.5
1937	"Tennessee"	2714000	24
1937	"Texas"	4501000	16
1937	"Utah"	11000	27
1937	"Vermont"	8000	38
1937	"Virginia"	1376000	25.5
1937	"Washington"	18000	37
1937	"West Virginia"	453000	27.5
1937	"Wisconsin"	1042000	33
1937	"Wyoming"	125000	12
1938	"Alabama"	3564000	14
1938	"Arizona"	29000	12
1938	"Arkansas"	2228000	16.5
1938	"California"	44000	36
1938	"Colorado"	777000	11.9
1938	"Connecticut"	11000	36
1938	"Delaware"	139000	29
1938	"Florida"	694000	10.5
1938	"Georgia"	4504000	11.5
1938	"Idaho"	29000	44.5
1938	"Illinois"	8073000	44
1938	"Indiana"	4003000	41
1938	"Iowa"	9844000	46
1938	"Kansas"	1944000	21
1938	"Kentucky"	2484000	26.5
1938	"Louisiana"	1673000	16.5
1938	"Maine"	3000	42
1938	"Maryland"	463000	36
1938	"Massachusetts"	8000	38
1938	"Michigan"	1240000	37.5
1938	"Minnesota"	3360000	36.5
1938	"Mississippi"	3162000	16
1938	"Missouri"	4142000	26
1938	"Montana"	55000	16
1938	"Nebraska"	6613000	15.5
1938	"Nevada"	1000	32
1938	"New Hampshire"	4000	41
1938	"New Jersey"	144000	36.5
1938	"New Mexico"	154000	14
1938	"New York"	198000	37
1938	"North Carolina"	2388000	19
1938	"North Dakota"	307000	19
1938	"Ohio"	3350000	44
1938	"Oklahoma"	1652000	20
1938	"Oregon"	32000	29
1938	"Pennsylvania"	1080000	41
1938	"Rhode Island"	2000	36
1938	"South Carolina"	1818000	14.5
1938	"South Dakota"	2231000	13.5
1938	"Tennessee"	2628000	25.5
1938	"Texas"	4725000	16
1938	"Utah"	11000	26
1938	"Vermont"	10000	38
1938	"Virginia"	1287000	26
1938	"Washington"	16000	35
1938	"West Virginia"	412000	26.5
1938	"Wisconsin"	1164000	39
1938	"Wyoming"	88000	13.5
1939	"Alabama"	3425000	9.1
1939	"Arizona"	25000	10.9
1939	"Arkansas"	2186000	15.4
1939	"California"	36000	33.5
1939	"Colorado"	498000	10.3
1939	"Connecticut"	10000	41
1939	"Delaware"	140000	27
1939	"Florida"	650000	8.2
1939	"Georgia"	4194000	9.2
1939	"Idaho"	34000	41.9
1939	"Illinois"	7589000	51
1939	"Indiana"	3963000	50
1939	"Iowa"	8960000	52.2
1939	"Kansas"	2095000	15.2
1939	"Kentucky"	2553000	24.6
1939	"Louisiana"	1619000	14
1939	"Maine"	5000	41
1939	"Maryland"	463000	34
1939	"Massachusetts"	8000	41
1939	"Michigan"	1272000	37.9
1939	"Minnesota"	3503000	47
1939	"Mississippi"	2963000	12.4
1939	"Missouri"	4153000	30.3
1939	"Montana"	49000	17.7
1939	"Nebraska"	5079000	14.2
1939	"Nevada"	2000	31.7
1939	"New Hampshire"	3000	42
1939	"New Jersey"	131000	36.5
1939	"New Mexico"	148000	13.9
1939	"New York"	190000	35
1939	"North Carolina"	2414000	21.1
1939	"North Dakota"	347000	19.1
1939	"Ohio"	3236000	49.5
1939	"Oklahoma"	1719000	14.7
1939	"Oregon"	34000	31.7
1939	"Pennsylvania"	1076000	40.5
1939	"Rhode Island"	2000	36
1939	"South Carolina"	1746000	14
1939	"South Dakota"	1975000	20.7
1939	"Tennessee"	2532000	21.8
1939	"Texas"	4323000	16.1
1939	"Utah"	9000	25.2
1939	"Vermont"	8000	38
1939	"Virginia"	1307000	26.5
1939	"Washington"	15000	32.8
1939	"West Virginia"	423000	29.9
1939	"Wisconsin"	1137000	39.7
1939	"Wyoming"	58000	12.7
1940	"Alabama"	3452000	11.5
1940	"Arizona"	27000	11
1940	"Arkansas"	2105000	21
1940	"California"	38000	35
1940	"Colorado"	580000	12.3
1940	"Connecticut"	8000	40
1940	"Delaware"	137000	26
1940	"Florida"	633000	11.5
1940	"Georgia"	4119000	11.5
1940	"Idaho"	36000	45
1940	"Illinois"	7324000	43
1940	"Indiana"	3737000	37
1940	"Iowa"	8624000	52.5
1940	"Kansas"	1959000	17.5
1940	"Kentucky"	2553000	24.5
1940	"Louisiana"	1514000	15
1940	"Maine"	3000	39
1940	"Maryland"	462000	34
1940	"Massachusetts"	6000	41
1940	"Michigan"	1220000	33.5
1940	"Minnesota"	3296000	41
1940	"Mississippi"	3002000	14
1940	"Missouri"	3904000	31
1940	"Montana"	53000	19.5
1940	"Nebraska"	4658000	20.5
1940	"Nevada"	2000	31
1940	"New Hampshire"	2000	40
1940	"New Jersey"	131000	38
1940	"New Mexico"	146000	13.5
1940	"New York"	140000	32.5
1940	"North Carolina"	2379000	19.5
1940	"North Dakota"	473000	24
1940	"Ohio"	2962000	38
1940	"Oklahoma"	1737000	21.5
1940	"Oregon"	32000	32
1940	"Pennsylvania"	1029000	39
1940	"Rhode Island"	1000	38
1940	"South Carolina"	1723000	14.5
1940	"South Dakota"	2174000	19
1940	"Tennessee"	2636000	25.5
1940	"Texas"	4565000	19.5
1940	"Utah"	10000	29
1940	"Vermont"	4000	35
1940	"Virginia"	1267000	27
1940	"Washington"	13000	38
1940	"West Virginia"	399000	28.5
1940	"Wisconsin"	1113000	42
1940	"Wyoming"	55000	12
1941	"Alabama"	3214000	14.5
1941	"Arizona"	29000	11.5
1941	"Arkansas"	1978000	19
1941	"California"	45000	35
1941	"Colorado"	713000	16.9
1941	"Connecticut"	8000	42
1941	"Delaware"	133000	28
1941	"Florida"	607000	10
1941	"Georgia"	3844000	11
1941	"Idaho"	41000	43
1941	"Illinois"	7451000	53
1941	"Indiana"	3796000	45
1941	"Iowa"	8616000	51
1941	"Kansas"	2314000	23
1941	"Kentucky"	2527000	28.5
1941	"Louisiana"	1408000	14
1941	"Maine"	3000	40
1941	"Maryland"	420000	35
1941	"Massachusetts"	6000	41
1941	"Michigan"	1185000	33
1941	"Minnesota"	3440000	45
1941	"Mississippi"	2942000	17
1941	"Missouri"	3743000	29.5
1941	"Montana"	62000	22.5
1941	"Nebraska"	6373000	24
1941	"Nevada"	2000	28
1941	"New Hampshire"	2000	43
1941	"New Jersey"	130000	39
1941	"New Mexico"	176000	15
1941	"New York"	162000	40
1941	"North Carolina"	2339000	22
1941	"North Dakota"	535000	23
1941	"Ohio"	3056000	49.5
1941	"Oklahoma"	1715000	17.5
1941	"Oregon"	33000	34.5
1941	"Pennsylvania"	1018000	41.5
1941	"Rhode Island"	1000	39
1941	"South Carolina"	1607000	13.5
1941	"South Dakota"	1973000	20
1941	"Tennessee"	2562000	26
1941	"Texas"	4401000	15
1941	"Utah"	8000	30
1941	"Vermont"	4000	39
1941	"Virginia"	1195000	26
1941	"Washington"	12000	44
1941	"West Virginia"	360000	32
1941	"Wisconsin"	1147000	41
1941	"Wyoming"	68000	17
1942	"Alabama"	3047000	13.5
1942	"Arizona"	25000	11.5
1942	"Arkansas"	1822000	17.5
1942	"California"	41000	36
1942	"Colorado"	745000	19.5
1942	"Connecticut"	9000	42
1942	"Delaware"	132000	29
1942	"Florida"	575000	11
1942	"Georgia"	3285000	11.5
1942	"Idaho"	37000	41
1942	"Illinois"	7443000	54
1942	"Indiana"	3853000	54
1942	"Iowa"	9133000	60
1942	"Kansas"	2939000	27
1942	"Kentucky"	2507000	31
1942	"Louisiana"	1270000	17
1942	"Maine"	3000	41
1942	"Maryland"	424000	36
1942	"Massachusetts"	6000	44
1942	"Michigan"	1313000	44
1942	"Minnesota"	3691000	46
1942	"Mississippi"	2778000	17
1942	"Missouri"	3973000	36
1942	"Montana"	47000	21.5
1942	"Nebraska"	6991000	32
1942	"Nevada"	2000	30
1942	"New Hampshire"	2000	43
1942	"New Jersey"	138000	43.5
1942	"New Mexico"	172000	16
1942	"New York"	172000	40
1942	"North Carolina"	2227000	20.5
1942	"North Dakota"	427000	25
1942	"Ohio"	3054000	56
1942	"Oklahoma"	1733000	18
1942	"Oregon"	24000	34.5
1942	"Pennsylvania"	1010000	43
1942	"Rhode Island"	1000	41
1942	"South Carolina"	1437000	14.5
1942	"South Dakota"	2680000	33
1942	"Tennessee"	2545000	27
1942	"Texas"	4615000	14.5
1942	"Utah"	6000	35
1942	"Vermont"	4000	41
1942	"Virginia"	1213000	27
1942	"Washington"	11000	45
1942	"West Virginia"	351000	35
1942	"Wisconsin"	1252000	46
1942	"Wyoming"	48000	17.5
1943	"Alabama"	3128000	14.5
1943	"Arizona"	24000	11.5
1943	"Arkansas"	1670000	12.5
1943	"California"	38000	39
1943	"Colorado"	676000	16
1943	"Connecticut"	10000	40
1943	"Delaware"	130000	25
1943	"Florida"	595000	11.5
1943	"Georgia"	3511000	12.5
1943	"Idaho"	17000	46
1943	"Illinois"	8023000	50
1943	"Indiana"	4114000	49
1943	"Iowa"	10127000	55
1943	"Kansas"	2987000	23
1943	"Kentucky"	2457000	28
1943	"Louisiana"	1242000	16
1943	"Maine"	3000	39
1943	"Maryland"	413000	26
1943	"Massachusetts"	7000	42
1943	"Michigan"	1043000	35.5
1943	"Minnesota"	4102000	42.5
1943	"Mississippi"	2626000	15.5
1943	"Missouri"	4172000	31.5
1943	"Montana"	34000	19.5
1943	"Nebraska"	7499000	27
1943	"Nevada"	2000	30
1943	"New Hampshire"	3000	42
1943	"New Jersey"	127000	35
1943	"New Mexico"	147000	14
1943	"New York"	131000	35
1943	"North Carolina"	2252000	22
1943	"North Dakota"	419000	23
1943	"Ohio"	3186000	51
1943	"Oklahoma"	1573000	13
1943	"Oregon"	22000	37.5
1943	"Pennsylvania"	1024000	36.5
1943	"Rhode Island"	1000	38
1943	"South Carolina"	1553000	16.5
1943	"South Dakota"	2799000	23.5
1943	"Tennessee"	2508000	23.5
1943	"Texas"	4572000	16
1943	"Utah"	7000	32.5
1943	"Vermont"	4000	40
1943	"Virginia"	1225000	25
1943	"Washington"	10000	49
1943	"West Virginia"	347000	36
1943	"Wisconsin"	1302000	46
1943	"Wyoming"	44000	15
1944	"Alabama"	2847000	15.2
1944	"Arizona"	25000	9.2
1944	"Arkansas"	1547000	16.5
1944	"California"	36000	35
1944	"Colorado"	676000	18.3
1944	"Connecticut"	10000	41
1944	"Delaware"	139000	25.5
1944	"Florida"	550000	10.5
1944	"Georgia"	3204000	12
1944	"Idaho"	19000	41.6
1944	"Illinois"	8804000	45.4
1944	"Indiana"	4410000	40.1
1944	"Iowa"	10397000	52.5
1944	"Kansas"	3372000	27.6
1944	"Kentucky"	2449000	24.7
1944	"Louisiana"	1139000	14
1944	"Maine"	2000	39
1944	"Maryland"	460000	35.3
1944	"Massachusetts"	7000	39
1944	"Michigan"	1400000	32.4
1944	"Minnesota"	4553000	43.7
1944	"Mississippi"	2481000	16.1
1944	"Missouri"	4638000	33.5
1944	"Montana"	28000	20.3
1944	"Nebraska"	8452000	33.3
1944	"Nevada"	1000	31.8
1944	"New Hampshire"	3000	43
1944	"New Jersey"	135000	32.5
1944	"New Mexico"	162000	14.5
1944	"New York"	138000	35.5
1944	"North Carolina"	2234000	22.8
1944	"North Dakota"	533000	27.3
1944	"Ohio"	3425000	40.4
1944	"Oklahoma"	1568000	17
1944	"Oregon"	14000	36.1
1944	"Pennsylvania"	1118000	35.6
1944	"Rhode Island"	1000	37
1944	"South Carolina"	1480000	16.9
1944	"South Dakota"	3460000	34.3
1944	"Tennessee"	2326000	22.4
1944	"Texas"	3750000	14.4
1944	"Utah"	5000	30.9
1944	"Vermont"	4000	39.5
1944	"Virginia"	1190000	26
1944	"Washington"	9000	45
1944	"West Virginia"	330000	27.9
1944	"Wisconsin"	1439000	45.9
1944	"Wyoming"	32000	15.2
1945	"Alabama"	2719000	15.5
1945	"Arizona"	23000	12
1945	"Arkansas"	1335000	21
1945	"California"	29000	34
1945	"Colorado"	530000	21
1945	"Connecticut"	9000	45
1945	"Delaware"	136000	32.5
1945	"Florida"	495000	11
1945	"Georgia"	3137000	14
1945	"Idaho"	16000	43
1945	"Illinois"	7756000	46.5
1945	"Indiana"	4190000	53
1945	"Iowa"	9924000	44.5
1945	"Kansas"	2757000	23.5
1945	"Kentucky"	2118000	32
1945	"Louisiana"	1059000	18.5
1945	"Maine"	2000	39
1945	"Maryland"	420000	41
1945	"Massachusetts"	5000	45
1945	"Michigan"	1306000	36
1945	"Minnesota"	4522000	39
1945	"Mississippi"	2382000	19
1945	"Missouri"	3641000	28.5
1945	"Montana"	14000	20.5
1945	"Nebraska"	8020000	29
1945	"Nevada"	1000	32
1945	"New Hampshire"	2000	42
1945	"New Jersey"	125000	44.5
1945	"New Mexico"	104000	15
1945	"New York"	130000	35
1945	"North Carolina"	2149000	25
1945	"North Dakota"	404000	22.5
1945	"Ohio"	3295000	50.5
1945	"Oklahoma"	1260000	17
1945	"Oregon"	11000	37
1945	"Pennsylvania"	1053000	43.5
1945	"Rhode Island"	1000	40
1945	"South Carolina"	1389000	17
1945	"South Dakota"	3437000	28
1945	"Tennessee"	2046000	27
1945	"Texas"	3207000	15.5
1945	"Utah"	5000	36
1945	"Vermont"	3000	38
1945	"Virginia"	1071000	33
1945	"Washington"	7000	51
1945	"West Virginia"	287000	37
1945	"Wisconsin"	1367000	44
1945	"Wyoming"	29000	16.5
1946	"Alabama"	2531000	15.5
1946	"Arizona"	23000	12
1946	"Arkansas"	1435000	21
1946	"California"	32000	35
1946	"Colorado"	372000	20
1946	"Connecticut"	9000	46
1946	"Delaware"	134000	33
1946	"Florida"	526000	10
1946	"Georgia"	2886000	13
1946	"Idaho"	17000	42.5
1946	"Illinois"	8553000	56
1946	"Indiana"	4398000	51
1946	"Iowa"	10600000	57
1946	"Kansas"	2469000	22
1946	"Kentucky"	2194000	36
1946	"Louisiana"	975000	14
1946	"Maine"	3000	37
1946	"Maryland"	412000	43
1946	"Massachusetts"	6000	46
1946	"Michigan"	1243000	29
1946	"Minnesota"	4323000	45.5
1946	"Mississippi"	2173000	16
1946	"Missouri"	4239000	37.5
1946	"Montana"	13000	21
1946	"Nebraska"	7418000	29.5
1946	"Nevada"	1000	35
1946	"New Hampshire"	3000	42
1946	"New Jersey"	125000	45
1946	"New Mexico"	105000	16
1946	"New York"	153000	40
1946	"North Carolina"	2104000	27
1946	"North Dakota"	437000	23
1946	"Ohio"	3405000	49
1946	"Oklahoma"	1317000	17.5
1946	"Oregon"	12000	36.5
1946	"Pennsylvania"	1055000	43
1946	"Rhode Island"	1000	39
1946	"South Carolina"	1415000	18.5
1946	"South Dakota"	3529000	31
1946	"Tennessee"	2106000	29.5
1946	"Texas"	3019000	16.5
1946	"Utah"	5000	29
1946	"Vermont"	3000	41
1946	"Virginia"	1017000	36
1946	"Washington"	7000	55
1946	"West Virginia"	284000	34
1946	"Wisconsin"	1299000	46.5
1946	"Wyoming"	24000	18
1947	"Alabama"	2530000	15
1947	"Arizona"	23000	15.5
1947	"Arkansas"	1267000	17
1947	"California"	27000	35
1947	"Colorado"	397000	22
1947	"Connecticut"	9000	48
1947	"Delaware"	126000	33.5
1947	"Florida"	492000	12
1947	"Georgia"	2651000	14
1947	"Idaho"	16000	49.5
1947	"Illinois"	8189000	39.5
1947	"Indiana"	4227000	43
1947	"Iowa"	9588000	31
1947	"Kansas"	1986000	18
1947	"Kentucky"	2127000	35
1947	"Louisiana"	941000	13.5
1947	"Maine"	2000	40
1947	"Maryland"	413000	38
1947	"Massachusetts"	6000	47
1947	"Michigan"	1147000	28.5
1947	"Minnesota"	4187000	38
1947	"Mississippi"	2211000	16.5
1947	"Missouri"	3777000	25
1947	"Montana"	22000	22
1947	"Nebraska"	6973000	20
1947	"Nevada"	1000	32
1947	"New Hampshire"	2000	45
1947	"New Jersey"	122000	43
1947	"New Mexico"	83000	14.5
1947	"New York"	135000	35
1947	"North Carolina"	2110000	31.5
1947	"North Dakota"	523000	21
1947	"Ohio"	3098000	41
1947	"Oklahoma"	1074000	18
1947	"Oregon"	11000	48.5
1947	"Pennsylvania"	1046000	42.5
1947	"Rhode Island"	1000	44
1947	"South Carolina"	1355000	19.5
1947	"South Dakota"	3454000	20
1947	"Tennessee"	2106000	28.5
1947	"Texas"	2720000	16
1947	"Utah"	5000	38
1947	"Vermont"	2000	41
1947	"Virginia"	976000	36
1947	"Washington"	7000	56
1947	"West Virginia"	278000	41
1947	"Wisconsin"	1338000	44.5
1947	"Wyoming"	21000	17.5
1948	"Alabama"	2412000	21
1948	"Arizona"	23000	15.5
1948	"Arkansas"	1227000	23
1948	"California"	30000	36.5
1948	"Colorado"	355000	22
1948	"Connecticut"	7000	41
1948	"Delaware"	122000	32
1948	"Florida"	424000	10
1948	"Georgia"	2558000	14.5
1948	"Idaho"	17000	49
1948	"Illinois"	8965000	61
1948	"Indiana"	4504000	57
1948	"Iowa"	10732000	60.5
1948	"Kansas"	2281000	32.5
1948	"Kentucky"	2381000	40
1948	"Louisiana"	870000	17.5
1948	"Maine"	2000	32
1948	"Maryland"	418000	45
1948	"Massachusetts"	5000	41
1948	"Michigan"	1278000	40
1948	"Minnesota"	4387000	54
1948	"Mississippi"	2165000	22
1948	"Missouri"	4128000	45
1948	"Montana"	27000	22
1948	"Nebraska"	6945000	35
1948	"New Hampshire"	2000	37
1948	"New Jersey"	132000	50
1948	"New Mexico"	73000	15
1948	"New York"	164000	44
1948	"North Carolina"	2137000	30
1948	"North Dakota"	531000	28
1948	"Ohio"	3470000	58.5
1948	"Oklahoma"	1053000	22.5
1948	"Oregon"	11000	40
1948	"Pennsylvania"	1098000	47.5
1948	"Rhode Island"	1000	39
1948	"South Carolina"	1351000	19.5
1948	"South Dakota"	3323000	37
1948	"Tennessee"	2172000	32
1948	"Texas"	2411000	16
1948	"Utah"	5000	28
1948	"Vermont"	2000	44
1948	"Virginia"	976000	42.5
1948	"Washington"	6000	55
1948	"West Virginia"	269000	44
1948	"Wisconsin"	1378000	48
1948	"Wyoming"	12000	20
1949	"Alabama"	2346000	20
1949	"Arizona"	25000	15.5
1949	"Arkansas"	1100000	22
1949	"California"	31000	40
1949	"Colorado"	482000	24.6
1949	"Connecticut"	6000	45
1949	"Delaware"	133000	33.5
1949	"Florida"	344000	12.5
1949	"Georgia"	2635000	16.5
1949	"Idaho"	13000	54.5
1949	"Illinois"	8947000	54
1949	"Indiana"	4542000	50
1949	"Iowa"	11101000	47
1949	"Kansas"	2316000	27.7
1949	"Kentucky"	2303000	35.5
1949	"Louisiana"	727000	20
1949	"Maine"	2000	42
1949	"Maryland"	402000	43
1949	"Massachusetts"	5000	45
1949	"Michigan"	1340000	49.5
1949	"Minnesota"	4830000	44
1949	"Mississippi"	2011000	20.5
1949	"Missouri"	3930000	39
1949	"Montana"	8000	23.8
1949	"Nebraska"	7293000	31.1
1949	"New Hampshire"	2000	48
1949	"New Jersey"	117000	43.3
1949	"New Mexico"	75000	16.5
1949	"New York"	170000	46
1949	"North Carolina"	2122000	31.5
1949	"North Dakota"	526000	22.5
1949	"Ohio"	3400000	54
1949	"Oklahoma"	1063000	20
1949	"Oregon"	12000	43.5
1949	"Pennsylvania"	1061000	47.5
1949	"Rhode Island"	1000	43
1949	"South Carolina"	1346000	20.5
1949	"South Dakota"	3266000	23.5
1949	"Tennessee"	2039000	30.5
1949	"Texas"	2346000	21
1949	"Utah"	5000	31.3
1949	"Vermont"	2000	48
1949	"Virginia"	908000	42
1949	"Washington"	9000	52
1949	"West Virginia"	236000	44
1949	"Wisconsin"	1516000	55.4
1949	"Wyoming"	12000	22.1
1950	"Alabama"	2443000	21.5
1950	"Arizona"	25000	15
1950	"Arkansas"	1337000	23.5
1950	"California"	42000	43
1950	"Colorado"	343000	24.5
1950	"Connecticut"	6000	47
1950	"Delaware"	133000	52
1950	"Florida"	347000	14
1950	"Georgia"	2556000	16.5
1950	"Idaho"	12000	53.5
1950	"Illinois"	8008000	51
1950	"Indiana"	4227000	48.5
1950	"Iowa"	9396000	48.5
1950	"Kansas"	2442000	35
1950	"Kentucky"	2080000	37
1950	"Louisiana"	776000	20
1950	"Maine"	2000	34
1950	"Maryland"	394000	48
1950	"Massachusetts"	5000	47
1950	"Michigan"	1193000	39
1950	"Minnesota"	3889000	39.5
1950	"Mississippi"	2158000	23.5
1950	"Missouri"	3843000	44
1950	"Montana"	12000	25
1950	"Nebraska"	6710000	36
1950	"New Hampshire"	2000	48
1950	"New Jersey"	121000	54
1950	"New Mexico"	52000	16.5
1950	"New York"	185000	45
1950	"North Carolina"	2163000	33
1950	"North Dakota"	425000	22
1950	"Ohio"	3155000	52
1950	"Oklahoma"	1011000	23.5
1950	"Oregon"	10000	44
1950	"Pennsylvania"	1022000	46.5
1950	"Rhode Island"	1000	43
1950	"South Carolina"	1403000	21.5
1950	"South Dakota"	3129000	28
1950	"Tennessee"	2036000	32.5
1950	"Texas"	2848000	20
1950	"Utah"	5000	50
1950	"Vermont"	3000	48
1950	"Virginia"	899000	46
1950	"Washington"	8000	60
1950	"West Virginia"	221000	37
1950	"Wisconsin"	1304000	48
1950	"Wyoming"	16000	19
1951	"Alabama"	2281000	19
1951	"Arizona"	25000	10.5
1951	"Arkansas"	955000	23.5
1951	"California"	30000	47
1951	"Colorado"	340000	27.5
1951	"Connecticut"	6000	48
1951	"Delaware"	154000	47
1951	"Florida"	361000	17.5
1951	"Georgia"	2454000	17
1951	"Idaho"	12000	55.5
1951	"Illinois"	8483000	55
1951	"Indiana"	4396000	53
1951	"Iowa"	9680000	43.5
1951	"Kansas"	2187000	24
1951	"Kentucky"	2104000	37.5
1951	"Louisiana"	666000	22
1951	"Maine"	2000	36
1951	"Maryland"	437000	47
1951	"Massachusetts"	5000	54
1951	"Michigan"	1325000	42
1951	"Minnesota"	4367000	40.5
1951	"Mississippi"	1746000	21.5
1951	"Missouri"	3689000	34
1951	"Montana"	8000	22
1951	"Nebraska"	6726000	28
1951	"New Hampshire"	2000	43
1951	"New Jersey"	135000	52.5
1951	"New Mexico"	31000	18
1951	"New York"	172000	47
1951	"North Carolina"	2107000	31
1951	"North Dakota"	401000	21.5
1951	"Ohio"	3334000	48
1951	"Oklahoma"	946000	21.5
1951	"Oregon"	12000	50
1951	"Pennsylvania"	1053000	46
1951	"Rhode Island"	1000	41
1951	"South Carolina"	1263000	20
1951	"South Dakota"	2880000	25
1951	"Tennessee"	1899000	30
1951	"Texas"	2109000	18.5
1951	"Utah"	5000	41
1951	"Vermont"	3000	47
1951	"Virginia"	868000	43
1951	"Washington"	8000	68
1951	"West Virginia"	196000	39
1951	"Wisconsin"	1317000	50
1951	"Wyoming"	10000	21
1952	"Alabama"	2179000	11
1952	"Arizona"	28000	12.5
1952	"Arkansas"	827000	15
1952	"California"	39000	48
1952	"Colorado"	212000	26
1952	"Connecticut"	5000	44
1952	"Delaware"	174000	49
1952	"Florida"	375000	15.5
1952	"Georgia"	2282000	13
1952	"Idaho"	12000	58
1952	"Illinois"	8728000	58
1952	"Indiana"	4458000	50
1952	"Iowa"	10449000	62.5
1952	"Kansas"	1986000	22.5
1952	"Kentucky"	2003000	28
1952	"Louisiana"	593000	19
1952	"Maine"	1000	31
1952	"Maryland"	463000	47
1952	"Massachusetts"	5000	53
1952	"Michigan"	1353000	50.5
1952	"Minnesota"	4419000	52
1952	"Mississippi"	1632000	16
1952	"Missouri"	3905000	41
1952	"Montana"	6000	23
1952	"Nebraska"	6660000	38
1952	"New Hampshire"	1000	42
1952	"New Jersey"	145000	52.5
1952	"New Mexico"	30000	14.5
1952	"New York"	233000	52
1952	"North Carolina"	2068000	25.5
1952	"North Dakota"	315000	24
1952	"Ohio"	3382000	53
1952	"Oklahoma"	622000	13.5
1952	"Oregon"	10000	55
1952	"Pennsylvania"	1074000	49
1952	"Rhode Island"	1000	45
1952	"South Carolina"	1187000	15
1952	"South Dakota"	3142000	29.5
1952	"Tennessee"	1783000	20
1952	"Texas"	1993000	18.5
1952	"Utah"	4000	46
1952	"Vermont"	2000	49
1952	"Virginia"	847000	33
1952	"Washington"	8000	64
1952	"West Virginia"	187000	41
1952	"Wisconsin"	1514000	64
1952	"Wyoming"	11000	22
1953	"Alabama"	2040000	22
1953	"Arizona"	27000	15
1953	"Arkansas"	637000	17
1953	"California"	37000	46
1953	"Colorado"	237000	30
1953	"Connecticut"	4000	50
1953	"Delaware"	160000	52
1953	"Florida"	330000	18
1953	"Georgia"	2328000	21.5
1953	"Idaho"	13000	55.5
1953	"Illinois"	9002000	54
1953	"Indiana"	4562000	51.5
1953	"Iowa"	10811000	53
1953	"Kansas"	1774000	22
1953	"Kentucky"	1894000	35.5
1953	"Louisiana"	5e+05	19
1953	"Maine"	1000	39
1953	"Maryland"	435000	47
1953	"Massachusetts"	3000	52
1953	"Michigan"	1479000	46
1953	"Minnesota"	4740000	49.5
1953	"Mississippi"	1492000	22.5
1953	"Missouri"	3420000	33.5
1953	"Montana"	14000	21
1953	"Nebraska"	6646000	29.5
1953	"New Hampshire"	1000	45
1953	"New Jersey"	139000	54.5
1953	"New Mexico"	22000	15.5
1953	"New York"	239000	50
1953	"North Carolina"	2036000	27.5
1953	"North Dakota"	380000	24.5
1953	"Ohio"	3358000	55
1953	"Oklahoma"	334000	15
1953	"Oregon"	10000	55
1953	"Pennsylvania"	1042000	45
1953	"Rhode Island"	1000	47
1953	"South Carolina"	1116000	19.5
1953	"South Dakota"	3566000	35.5
1953	"Tennessee"	1694000	29.5
1953	"Texas"	1698000	17.5
1953	"Utah"	4000	55
1953	"Vermont"	1000	50
1953	"Virginia"	773000	27
1953	"Washington"	13000	68
1953	"West Virginia"	173000	37
1953	"Wisconsin"	1545000	61.5
1953	"Wyoming"	7000	23
1954	"Alabama"	2121000	13
1954	"Arizona"	28000	16
1954	"Arkansas"	573000	11.5
1954	"California"	103000	57
1954	"Colorado"	219000	27
1954	"Connecticut"	4000	52
1954	"Delaware"	164000	37
1954	"Florida"	346000	17
1954	"Georgia"	2188000	12
1954	"Idaho"	14000	61
1954	"Illinois"	8699000	50.5
1954	"Indiana"	4665000	55.5
1954	"Iowa"	10014000	54.5
1954	"Kansas"	1349000	24
1954	"Kentucky"	1976000	31
1954	"Louisiana"	575000	20
1954	"Maine"	1000	34
1954	"Maryland"	435000	42.5
1954	"Massachusetts"	3000	54
1954	"Michigan"	1578000	46
1954	"Minnesota"	4655000	51.5
1954	"Mississippi"	1564000	17
1954	"Missouri"	2978000	23
1954	"Montana"	6000	22.5
1954	"Nebraska"	6497000	29
1954	"New Hampshire"	1000	46
1954	"New Jersey"	142000	48
1954	"New Mexico"	30000	20.5
1954	"New York"	238000	47.5
1954	"North Carolina"	1964000	25
1954	"North Dakota"	430000	24
1954	"Ohio"	3530000	61
1954	"Oklahoma"	202000	12
1954	"Oregon"	13000	60.5
1954	"Pennsylvania"	1040000	50
1954	"Rhode Island"	1000	36
1954	"South Carolina"	959000	10.5
1954	"South Dakota"	3371000	30.5
1954	"Tennessee"	1694000	20
1954	"Texas"	1736000	17.5
1954	"Utah"	3000	56.5
1954	"Vermont"	1000	51
1954	"Virginia"	777000	34
1954	"Washington"	23000	66
1954	"West Virginia"	180000	46.5
1954	"Wisconsin"	1571000	61
1954	"Wyoming"	7000	33
1955	"Alabama"	2030000	29
1955	"Arizona"	40000	25
1955	"Arkansas"	630000	30
1955	"California"	184000	66
1955	"Colorado"	237000	32
1955	"Connecticut"	4000	47
1955	"Delaware"	162000	36
1955	"Florida"	353000	20
1955	"Georgia"	2197000	24
1955	"Idaho"	15000	62
