"loc"	"rep"	"iblock"	"gen_new"	"gen_check"	"gen"	"col"	"row"	"yield"
"Clay Center"	"R1"	"I05"	1	"0"	"NE16615"	13	13	41.1
"Clay Center"	"R1"	"I05"	1	"0"	"NE16609V"	13	14	45.5
"Clay Center"	"R1"	"I05"	1	"0"	"NE16632"	13	15	44.3
"Clay Center"	"R1"	"I05"	1	"0"	"NE16558"	13	16	37.5
"Clay Center"	"R1"	"I05"	1	"0"	"NE16608"	13	17	33.9
"Clay Center"	"R1"	"I05"	1	"0"	"NE16641"	13	18	42.8
"Clay Center"	"R1"	"I05"	1	"0"	"NE16462"	13	19	32.3
"Clay Center"	"R1"	"I05"	1	"0"	"NE16493"	13	20	46
"Clay Center"	"R1"	"I05"	1	"0"	"NE16533"	14	11	66.4
"Clay Center"	"R1"	"I05"	1	"0"	"NE16402"	14	12	72.6
"Clay Center"	"R1"	"I05"	1	"0"	"NE16693"	14	13	50
"Clay Center"	"R1"	"I05"	1	"0"	"NE16516"	14	14	54.7
"Clay Center"	"R1"	"I05"	1	"0"	"NE16638"	14	15	29.6
"Clay Center"	"R1"	"I05"	1	"0"	"NE16620"	14	16	57.9
"Clay Center"	"R1"	"I05"	0	"Camelot"	"Camelot"	14	17	24.3
"Clay Center"	"R1"	"I05"	0	"Freeman"	"Freeman"	14	18	51.4
"Clay Center"	"R1"	"I05"	1	"0"	"NE16484"	14	19	36.6
"Clay Center"	"R1"	"I05"	1	"0"	"NE16607"	14	20	58.5
"Clay Center"	"R1"	"I05"	1	"0"	"NE16540"	15	11	64
"Clay Center"	"R1"	"I05"	1	"0"	"NE16612"	15	12	57.6
"Clay Center"	"R1"	"I05"	1	"0"	"NE16664"	15	13	35.1
"Clay Center"	"R1"	"I05"	1	"0"	"NE16616"	15	14	62.8
"Clay Center"	"R1"	"I05"	1	"0"	"NE16465"	15	15	61.4
"Clay Center"	"R1"	"I05"	1	"0"	"NE16589"	15	16	44.2
"Clay Center"	"R1"	"I05"	1	"0"	"NE16588"	15	17	44.4
"Clay Center"	"R1"	"I05"	1	"0"	"NE16579"	15	18	46.6
"Clay Center"	"R1"	"I05"	1	"0"	"NE16577"	15	19	56.2
"Clay Center"	"R1"	"I05"	1	"0"	"NE16461"	15	20	54.2
"Clay Center"	"R1"	"I06"	1	"0"	"NE16415"	16	11	50.4
"Clay Center"	"R1"	"I06"	1	"0"	"NE16542"	16	12	38
"Clay Center"	"R1"	"I06"	1	"0"	"NE16625"	16	13	36.4
"Clay Center"	"R1"	"I06"	1	"0"	"NE16582"	16	14	54
"Clay Center"	"R1"	"I06"	0	"Freeman"	"Freeman"	16	15	53.6
"Clay Center"	"R1"	"I06"	1	"0"	"NE16591"	16	16	51.2
"Clay Center"	"R1"	"I06"	1	"0"	"NE16688"	16	17	29.1
"Clay Center"	"R1"	"I06"	1	"0"	"NE16441"	16	18	29.1
"Clay Center"	"R1"	"I06"	1	"0"	"NE16544"	16	19	49.9
"Clay Center"	"R1"	"I06"	1	"0"	"NE16555"	16	20	51.3
"Clay Center"	"R1"	"I06"	1	"0"	"NE16611"	17	11	51.7
"Clay Center"	"R1"	"I06"	1	"0"	"NE16475"	17	12	29.5
"Clay Center"	"R1"	"I06"	1	"0"	"NE16451"	17	13	46.5
"Clay Center"	"R1"	"I06"	1	"0"	"NE16463"	17	14	31.9
"Clay Center"	"R1"	"I06"	1	"0"	"NE16562"	17	15	59.8
"Clay Center"	"R1"	"I06"	1	"0"	"NE16407"	17	16	21.8
"Clay Center"	"R1"	"I06"	1	"0"	"NE16689"	17	17	25.7
"Clay Center"	"R1"	"I06"	1	"0"	"NE16416"	17	18	30.7
"Clay Center"	"R1"	"I06"	1	"0"	"NE16648"	17	19	43.9
"Clay Center"	"R1"	"I06"	0	"GOODSTREAK"	"GOODSTREAK"	17	20	25.3
"Clay Center"	"R1"	"I06"	1	"0"	"NE16695"	18	11	42.8
"Clay Center"	"R1"	"I06"	0	"Camelot"	"Camelot"	18	12	34.8
"Clay Center"	"R1"	"I06"	1	"0"	"NE16459"	18	13	31.4
"Clay Center"	"R1"	"I06"	1	"0"	"NE16435"	18	14	38.2
"Clay Center"	"R1"	"I06"	1	"0"	"NE16683"	18	15	23.6
"Clay Center"	"R1"	"I06"	1	"0"	"NE16628"	18	16	37.8
"Clay Center"	"R1"	"I06"	1	"0"	"NE16585"	18	17	16.6
"Clay Center"	"R1"	"I06"	1	"0"	"NE16453"	18	18	48.1
"Clay Center"	"R1"	"I06"	1	"0"	"NE16427"	18	19	28.9
"Clay Center"	"R1"	"I06"	1	"0"	"NE16696"	18	20	33.4
"Clay Center"	"R1"	"I07"	1	"0"	"NE16677"	19	11	57.1
"Clay Center"	"R1"	"I07"	1	"0"	"NE16624"	19	12	46.5
"Clay Center"	"R1"	"I07"	0	"Camelot"	"Camelot"	19	13	24.4
"Clay Center"	"R1"	"I07"	1	"0"	"NE16486"	19	14	39.9
"Clay Center"	"R1"	"I07"	1	"0"	"NE16550"	19	15	43.4
"Clay Center"	"R1"	"I07"	1	"0"	"NE16637"	19	16	28
"Clay Center"	"R1"	"I07"	1	"0"	"NE16603"	19	17	33.8
"Clay Center"	"R1"	"I07"	1	"0"	"NE16528"	19	18	31.7
"Clay Center"	"R1"	"I07"	1	"0"	"NE16452"	19	19	49
"Clay Center"	"R1"	"I07"	1	"0"	"NE16665"	19	20	41.3
"Clay Center"	"R1"	"I07"	1	"0"	"NE16672"	20	11	37.1
"Clay Center"	"R1"	"I07"	1	"0"	"NE16570"	20	12	27.2
"Clay Center"	"R1"	"I07"	1	"0"	"NE16510"	20	13	33.2
"Clay Center"	"R1"	"I07"	1	"0"	"NE16667"	20	14	26.2
"Clay Center"	"R1"	"I07"	1	"0"	"NE16424"	20	15	52.6
"Clay Center"	"R1"	"I07"	1	"0"	"NE16639"	20	16	42.1
"Clay Center"	"R1"	"I07"	1	"0"	"NE16568"	20	17	33.8
"Clay Center"	"R1"	"I07"	1	"0"	"NE16691"	20	18	37.6
"Clay Center"	"R1"	"I07"	1	"0"	"NE16572"	20	19	33.9
"Clay Center"	"R1"	"I07"	1	"0"	"NE16536"	20	20	37.9
"Clay Center"	"R1"	"I07"	1	"0"	"NE16419"	21	11	24.1
"Clay Center"	"R1"	"I07"	1	"0"	"NE16404"	21	12	20.2
"Clay Center"	"R1"	"I07"	1	"0"	"NE16523"	21	13	29.9
"Clay Center"	"R1"	"I07"	0	"Freeman"	"Freeman"	21	14	36.9
"Clay Center"	"R1"	"I07"	1	"0"	"NE16423"	21	15	25.9
"Clay Center"	"R1"	"I07"	1	"0"	"NE16617"	21	16	34.1
"Clay Center"	"R1"	"I07"	1	"0"	"NE16561"	21	17	21.4
"Clay Center"	"R1"	"I07"	1	"0"	"NE16657"	21	18	38.4
"Clay Center"	"R1"	"I07"	1	"0"	"NE16440"	21	19	37
"Clay Center"	"R1"	"I07"	0	"GOODSTREAK"	"GOODSTREAK"	21	20	19.8
"Clay Center"	"R1"	"I08"	0	"GOODSTREAK"	"GOODSTREAK"	22	11	22.9
"Clay Center"	"R1"	"I08"	1	"0"	"NE16457"	22	12	27.9
"Clay Center"	"R1"	"I08"	1	"0"	"NE16524"	22	13	15.5
"Clay Center"	"R1"	"I08"	1	"0"	"NE16686"	22	14	32.7
"Clay Center"	"R1"	"I08"	1	"0"	"NE16500"	22	15	32.3
"Clay Center"	"R1"	"I08"	1	"0"	"NE16574"	22	16	23.4
"Clay Center"	"R1"	"I08"	1	"0"	"NE16472"	22	17	21.1
"Clay Center"	"R1"	"I08"	1	"0"	"NE16517"	22	18	26.9
"Clay Center"	"R1"	"I08"	1	"0"	"NE16596"	22	19	27.6
"Clay Center"	"R1"	"I08"	1	"0"	"NE16538"	22	20	37.2
"Clay Center"	"R1"	"I08"	1	"0"	"NE16556"	23	11	36.2
"Clay Center"	"R1"	"I08"	1	"0"	"NE16605"	23	12	35
"Clay Center"	"R1"	"I08"	1	"0"	"NE16483"	23	13	41.2
"Clay Center"	"R1"	"I08"	1	"0"	"NE16651"	23	14	33.1
"Clay Center"	"R1"	"I08"	1	"0"	"NE16490"	23	15	35.1
"Clay Center"	"R1"	"I08"	1	"0"	"NE16460"	23	16	35.7
"Clay Center"	"R1"	"I08"	1	"0"	"NE16543"	23	17	42.1
"Clay Center"	"R1"	"I08"	1	"0"	"NE16401"	23	18	33.6
"Clay Center"	"R1"	"I08"	1	"0"	"NE16531"	23	19	32.9
"Clay Center"	"R1"	"I08"	1	"0"	"NE16494"	23	20	38.1
"Clay Center"	"R1"	"I08"	1	"0"	"NE16621"	24	11	34.5
"Clay Center"	"R1"	"I08"	1	"0"	"NE16479"	24	12	43.7
"Clay Center"	"R1"	"I08"	1	"0"	"NE16549"	24	13	42.7
"Clay Center"	"R1"	"I08"	1	"0"	"NE16634"	24	14	42.6
"Clay Center"	"R1"	"I08"	1	"0"	"NE16488"	24	15	34.2
"Clay Center"	"R1"	"I08"	1	"0"	"NE16418"	24	16	33.1
"Clay Center"	"R1"	"I08"	0	"Camelot"	"Camelot"	24	17	16.1
"Clay Center"	"R1"	"I08"	1	"0"	"NE16447"	24	18	33.8
"Clay Center"	"R1"	"I08"	1	"0"	"NE16521"	24	19	39.5
"Clay Center"	"R1"	"I08"	0	"Freeman"	"Freeman"	24	20	41
"Clay Center"	"R1"	"I09"	1	"0"	"NE16567"	25	11	43.3
"Clay Center"	"R1"	"I09"	1	"0"	"NE16535"	25	12	26.9
"Clay Center"	"R1"	"I09"	1	"0"	"NE16659"	25	13	59.8
"Clay Center"	"R1"	"I09"	1	"0"	"NE16474"	25	14	26.6
"Clay Center"	"R1"	"I09"	1	"0"	"NE16438"	25	15	42.3
"Clay Center"	"R1"	"I09"	1	"0"	"NE16406"	25	16	54.6
"Clay Center"	"R1"	"I09"	1	"0"	"NE16431"	25	17	54.3
"Clay Center"	"R1"	"I09"	1	"0"	"NE16661"	25	18	40.7
"Clay Center"	"R1"	"I09"	1	"0"	"NE16593"	25	19	55
"Clay Center"	"R1"	"I09"	1	"0"	"NE16650"	25	20	33.7
"Clay Center"	"R1"	"I09"	1	"0"	"NE16692"	26	11	32.6
"Clay Center"	"R1"	"I09"	1	"0"	"NE16545"	26	12	60.8
"Clay Center"	"R1"	"I09"	1	"0"	"NE16679"	26	13	40.5
"Clay Center"	"R1"	"I09"	1	"0"	"NE16610"	26	14	42.7
"Clay Center"	"R1"	"I09"	0	"Freeman"	"Freeman"	26	15	61.2
"Clay Center"	"R1"	"I09"	1	"0"	"NE16512"	26	16	30.4
"Clay Center"	"R1"	"I09"	1	"0"	"NE16676"	26	17	31.4
"Clay Center"	"R1"	"I09"	1	"0"	"NE16456"	26	18	36.3
"Clay Center"	"R1"	"I09"	1	"0"	"NE16684"	26	19	52.3
"Clay Center"	"R1"	"I09"	1	"0"	"NE16414"	26	20	40.2
"Clay Center"	"R1"	"I09"	0	"GOODSTREAK"	"GOODSTREAK"	27	11	17.2
"Clay Center"	"R1"	"I09"	1	"0"	"NE16578"	27	12	42.6
"Clay Center"	"R1"	"I09"	1	"0"	"NE16548"	27	13	56.8
"Clay Center"	"R1"	"I09"	1	"0"	"NE16658"	27	14	50.4
"Clay Center"	"R1"	"I09"	1	"0"	"NE16586"	27	15	40.6
"Clay Center"	"R1"	"I09"	1	"0"	"NE16630"	27	16	29.3
"Clay Center"	"R1"	"I09"	1	"0"	"NE16557"	27	17	32.4
"Clay Center"	"R1"	"I09"	1	"0"	"NE16432"	27	18	43.3
"Clay Center"	"R1"	"I09"	1	"0"	"NE16635"	27	19	34.8
"Clay Center"	"R1"	"I09"	0	"Camelot"	"Camelot"	27	20	35.5
"Clay Center"	"R1"	"I10"	1	"0"	"NE16640"	28	11	35
"Clay Center"	"R1"	"I10"	1	"0"	"NE16598"	28	12	35.7
"Clay Center"	"R1"	"I10"	1	"0"	"NE16653"	28	13	19.5
"Clay Center"	"R1"	"I10"	1	"0"	"NE16527"	28	14	24
"Clay Center"	"R1"	"I10"	1	"0"	"NE16654"	28	15	35.7
"Clay Center"	"R1"	"I10"	1	"0"	"NE16412"	28	16	31.7
"Clay Center"	"R1"	"I10"	1	"0"	"NE16477"	28	17	20.7
"Clay Center"	"R1"	"I10"	1	"0"	"NE16496"	28	18	30.1
"Clay Center"	"R1"	"I10"	0	"Camelot"	"Camelot"	28	19	15.5
"Clay Center"	"R1"	"I10"	1	"0"	"NE16662"	28	20	41.2
"Clay Center"	"R1"	"I10"	1	"0"	"NE16563V"	29	11	48.2
"Clay Center"	"R1"	"I10"	1	"0"	"NE16480"	29	12	33.9
"Clay Center"	"R1"	"I10"	1	"0"	"NE16413"	29	13	35.6
"Clay Center"	"R1"	"I10"	0	"Freeman"	"Freeman"	29	14	39.7
"Clay Center"	"R1"	"I10"	1	"0"	"NE16569"	29	15	24.5
"Clay Center"	"R1"	"I10"	1	"0"	"NE16466"	29	16	36.3
"Clay Center"	"R1"	"I10"	1	"0"	"NE16417"	29	17	29.6
"Clay Center"	"R1"	"I10"	1	"0"	"NE16687"	29	18	52.3
"Clay Center"	"R1"	"I10"	1	"0"	"NE16470"	29	19	34
"Clay Center"	"R1"	"I10"	1	"0"	"NE16439"	29	20	40.6
"Clay Center"	"R1"	"I10"	0	"GOODSTREAK"	"GOODSTREAK"	30	11	16
"Clay Center"	"R1"	"I10"	1	"0"	"NE16587"	30	12	60.4
"Clay Center"	"R1"	"I10"	1	"0"	"NE16509"	30	13	29.7
"Clay Center"	"R1"	"I10"	1	"0"	"NE16666"	30	14	26
"Clay Center"	"R1"	"I10"	1	"0"	"NE16643"	30	15	24.2
"Clay Center"	"R1"	"I10"	1	"0"	"NE16429"	30	16	48.3
"Clay Center"	"R1"	"I10"	1	"0"	"NE16613"	30	17	58.9
"Clay Center"	"R1"	"I10"	1	"0"	"NE16636"	30	18	25.8
"Clay Center"	"R1"	"I10"	1	"0"	"NE16680"	30	19	31.7
"Clay Center"	"R1"	"I10"	1	"0"	"NE16498"	30	20	32.3
"Grant_D"	"R1"	"I01"	1	"0"	"NE16452"	1	1	71.8
"Grant_D"	"R1"	"I01"	1	"0"	"NE16423"	1	2	77.9
"Grant_D"	"R1"	"I01"	1	"0"	"NE16643"	1	3	78.6
"Grant_D"	"R1"	"I01"	1	"0"	"NE16556"	1	4	72.9
"Grant_D"	"R1"	"I01"	1	"0"	"NE16498"	1	5	53.7
"Grant_D"	"R1"	"I01"	1	"0"	"NE16617"	1	6	70.2
"Grant_D"	"R1"	"I01"	1	"0"	"NE16628"	1	7	NA
"Grant_D"	"R1"	"I01"	1	"0"	"NE16483"	1	8	84
"Grant_D"	"R1"	"I01"	1	"0"	"NE16616"	1	9	92.7
"Grant_D"	"R1"	"I01"	1	"0"	"NE16672"	1	10	87.1
"Grant_D"	"R1"	"I06"	1	"0"	"NE16588"	1	11	86.2
"Grant_D"	"R1"	"I06"	0	"Freeman"	"Freeman"	1	12	79.4
"Grant_D"	"R1"	"I06"	1	"0"	"NE16577"	1	13	71.9
"Grant_D"	"R1"	"I06"	1	"0"	"NE16609V"	1	14	80
"Grant_D"	"R1"	"I06"	1	"0"	"NE16684"	1	15	76.5
"Grant_D"	"R1"	"I06"	1	"0"	"NE16505"	1	16	58.9
"Grant_D"	"R1"	"I06"	1	"0"	"NE16449"	1	17	75
"Grant_D"	"R1"	"I06"	1	"0"	"NE16557"	1	18	54.1
"Grant_D"	"R1"	"I06"	1	"0"	"NE16578"	1	19	82.5
"Grant_D"	"R1"	"I06"	1	"0"	"NE16448"	1	20	67.5
"Grant_D"	"R1"	"I01"	1	"0"	"NE16527"	2	1	56.1
"Grant_D"	"R1"	"I01"	1	"0"	"NE16561"	2	2	72
"Grant_D"	"R1"	"I01"	0	"Camelot"	"Camelot"	2	3	63
"Grant_D"	"R1"	"I01"	0	"Freeman"	"Freeman"	2	4	88.2
"Grant_D"	"R1"	"I01"	1	"0"	"NE16638"	2	5	58.8
"Grant_D"	"R1"	"I01"	1	"0"	"NE16535"	2	6	47.8
"Grant_D"	"R1"	"I01"	1	"0"	"NE16438"	2	7	NA
"Grant_D"	"R1"	"I01"	1	"0"	"NE16412"	2	8	83.7
"Grant_D"	"R1"	"I01"	1	"0"	"NE16419"	2	9	56.6
"Grant_D"	"R1"	"I01"	0	"GOODSTREAK"	"GOODSTREAK"	2	10	56.4
"Grant_D"	"R1"	"I06"	1	"0"	"NE16692"	2	11	46.4
"Grant_D"	"R1"	"I06"	1	"0"	"NE16477"	2	12	69.7
"Grant_D"	"R1"	"I06"	1	"0"	"NE16650"	2	13	63.9
"Grant_D"	"R1"	"I06"	1	"0"	"NE16507"	2	14	70.9
"Grant_D"	"R1"	"I06"	1	"0"	"NE16662"	2	15	73.4
"Grant_D"	"R1"	"I06"	1	"0"	"NE16421"	2	16	70.3
"Grant_D"	"R1"	"I06"	1	"0"	"NE16647"	2	17	62.7
"Grant_D"	"R1"	"I06"	1	"0"	"NE16428"	2	18	49.2
"Grant_D"	"R1"	"I06"	1	"0"	"NE16518"	2	19	59.9
"Grant_D"	"R1"	"I06"	0	"GOODSTREAK"	"GOODSTREAK"	2	20	38.7
"Grant_D"	"R1"	"I01"	1	"0"	"NE16698"	3	1	66.4
"Grant_D"	"R1"	"I01"	1	"0"	"NE16522"	3	2	66.4
"Grant_D"	"R1"	"I01"	1	"0"	"NE16442"	3	3	71.5
"Grant_D"	"R1"	"I01"	1	"0"	"NE16627"	3	4	82.6
"Grant_D"	"R1"	"I01"	1	"0"	"NE16649"	3	5	61.8
"Grant_D"	"R1"	"I01"	1	"0"	"NE16613"	3	6	70.6
"Grant_D"	"R1"	"I01"	1	"0"	"NE16591"	3	7	86.8
"Grant_D"	"R1"	"I01"	1	"0"	"NE16432"	3	8	87.8
"Grant_D"	"R1"	"I01"	1	"0"	"NE16657"	3	9	82.7
"Grant_D"	"R1"	"I01"	1	"0"	"NE16482"	3	10	72
"Grant_D"	"R1"	"I06"	1	"0"	"NE16536"	3	11	81
"Grant_D"	"R1"	"I06"	1	"0"	"NE16517"	3	12	68.5
"Grant_D"	"R1"	"I06"	1	"0"	"NE16430"	3	13	56.6
"Grant_D"	"R1"	"I06"	0	"Camelot"	"Camelot"	3	14	67
"Grant_D"	"R1"	"I06"	1	"0"	"NE16583"	3	15	69.6
"Grant_D"	"R1"	"I06"	1	"0"	"NE16490"	3	16	66.7
"Grant_D"	"R1"	"I06"	1	"0"	"NE16564"	3	17	59.2
"Grant_D"	"R1"	"I06"	1	"0"	"NE16488"	3	18	67.4
"Grant_D"	"R1"	"I06"	1	"0"	"NE16611"	3	19	64.8
"Grant_D"	"R1"	"I06"	1	"0"	"NE16573"	3	20	53.5
"Grant_D"	"R1"	"I02"	1	"0"	"NE16680"	4	1	67.4
"Grant_D"	"R1"	"I02"	1	"0"	"NE16604"	4	2	76.5
"Grant_D"	"R1"	"I02"	0	"GOODSTREAK"	"GOODSTREAK"	4	3	63.6
"Grant_D"	"R1"	"I02"	1	"0"	"NE16414"	4	4	66.4
"Grant_D"	"R1"	"I02"	1	"0"	"NE16491"	4	5	72.8
"Grant_D"	"R1"	"I02"	1	"0"	"NE16534"	4	6	68.9
"Grant_D"	"R1"	"I02"	1	"0"	"NE16470"	4	7	59.2
"Grant_D"	"R1"	"I02"	1	"0"	"NE16524"	4	8	65.1
"Grant_D"	"R1"	"I02"	1	"0"	"NE16526"	4	9	65.8
"Grant_D"	"R1"	"I02"	1	"0"	"NE16575"	4	10	74.2
"Grant_D"	"R1"	"I07"	1	"0"	"NE16587"	4	11	75.5
"Grant_D"	"R1"	"I07"	1	"0"	"NE16602"	4	12	62.9
"Grant_D"	"R1"	"I07"	1	"0"	"NE16571"	4	13	82.7
"Grant_D"	"R1"	"I07"	1	"0"	"NE16568"	4	14	70.1
"Grant_D"	"R1"	"I07"	1	"0"	"NE16586"	4	15	72.4
"Grant_D"	"R1"	"I07"	1	"0"	"NE16466"	4	16	67
"Grant_D"	"R1"	"I07"	1	"0"	"NE16525"	4	17	60.1
"Grant_D"	"R1"	"I07"	1	"0"	"NE16540"	4	18	61
"Grant_D"	"R1"	"I07"	1	"0"	"NE16619"	4	19	73.3
"Grant_D"	"R1"	"I07"	1	"0"	"NE16621"	4	20	51.8
"Grant_D"	"R1"	"I02"	1	"0"	"NE16427"	5	1	68.7
"Grant_D"	"R1"	"I02"	1	"0"	"NE16695"	5	2	84.1
"Grant_D"	"R1"	"I02"	1	"0"	"NE16425"	5	3	79.3
"Grant_D"	"R1"	"I02"	1	"0"	"NE16567"	5	4	83.6
"Grant_D"	"R1"	"I02"	1	"0"	"NE16639"	5	5	78.4
"Grant_D"	"R1"	"I02"	1	"0"	"NE16589"	5	6	78
"Grant_D"	"R1"	"I02"	1	"0"	"NE16665"	5	7	70
"Grant_D"	"R1"	"I02"	1	"0"	"NE16480"	5	8	81.9
"Grant_D"	"R1"	"I02"	1	"0"	"NE16634"	5	9	66.4
"Grant_D"	"R1"	"I02"	0	"Camelot"	"Camelot"	5	10	73.2
"Grant_D"	"R1"	"I07"	1	"0"	"NE16580V"	5	11	76
"Grant_D"	"R1"	"I07"	1	"0"	"NE16407"	5	12	63.5
"Grant_D"	"R1"	"I07"	1	"0"	"NE16689"	5	13	74.5
"Grant_D"	"R1"	"I07"	1	"0"	"NE16555"	5	14	60
"Grant_D"	"R1"	"I07"	1	"0"	"NE16501"	5	15	72.8
"Grant_D"	"R1"	"I07"	1	"0"	"NE16460"	5	16	69.1
"Grant_D"	"R1"	"I07"	1	"0"	"NE16691"	5	17	69.2
"Grant_D"	"R1"	"I07"	0	"Camelot"	"Camelot"	5	18	78.6
"Grant_D"	"R1"	"I07"	1	"0"	"NE16659"	5	19	83.3
"Grant_D"	"R1"	"I07"	1	"0"	"NE16546"	5	20	89.1
"Grant_D"	"R1"	"I02"	1	"0"	"NE16599"	6	1	72.2
"Grant_D"	"R1"	"I02"	1	"0"	"NE16475"	6	2	83.9
"Grant_D"	"R1"	"I02"	1	"0"	"NE16422"	6	3	84.1
"Grant_D"	"R1"	"I02"	1	"0"	"NE16543"	6	4	80.8
"Grant_D"	"R1"	"I02"	0	"Freeman"	"Freeman"	6	5	85.6
"Grant_D"	"R1"	"I02"	1	"0"	"NE16686"	6	6	70.8
"Grant_D"	"R1"	"I02"	1	"0"	"NE16420"	6	7	53.5
"Grant_D"	"R1"	"I02"	1	"0"	"NE16417"	6	8	63.6
"Grant_D"	"R1"	"I02"	1	"0"	"NE16632"	6	9	65.2
"Grant_D"	"R1"	"I02"	1	"0"	"NE16558"	6	10	70.5
"Grant_D"	"R1"	"I07"	1	"0"	"NE16641"	6	11	82
"Grant_D"	"R1"	"I07"	1	"0"	"NE16593"	6	12	79.5
"Grant_D"	"R1"	"I07"	0	"Freeman"	"Freeman"	6	13	84.3
"Grant_D"	"R1"	"I07"	1	"0"	"NE16606"	6	14	78
"Grant_D"	"R1"	"I07"	1	"0"	"NE16598"	6	15	74.1
"Grant_D"	"R1"	"I07"	0	"GOODSTREAK"	"GOODSTREAK"	6	16	53.1
"Grant_D"	"R1"	"I07"	1	"0"	"NE16457"	6	17	54.6
"Grant_D"	"R1"	"I07"	1	"0"	"NE16519"	6	18	68.1
"Grant_D"	"R1"	"I07"	1	"0"	"NE16600"	6	19	72.2
"Grant_D"	"R1"	"I07"	1	"0"	"NE16651"	6	20	52.2
"Grant_D"	"R1"	"I03"	1	"0"	"NE16443"	7	1	103.3
"Grant_D"	"R1"	"I03"	1	"0"	"NE16666"	7	2	73.4
"Grant_D"	"R1"	"I03"	1	"0"	"NE16673"	7	3	85.1
"Grant_D"	"R1"	"I03"	1	"0"	"NE16700"	7	4	73.1
"Grant_D"	"R1"	"I03"	1	"0"	"NE16615"	7	5	69.1
"Grant_D"	"R1"	"I03"	1	"0"	"NE16667"	7	6	92.7
"Grant_D"	"R1"	"I03"	1	"0"	"NE16484"	7	7	79.9
"Grant_D"	"R1"	"I03"	1	"0"	"NE16494"	7	8	75.9
"Grant_D"	"R1"	"I03"	1	"0"	"NE16435"	7	9	60
"Grant_D"	"R1"	"I03"	1	"0"	"NE16688"	7	10	66.3
"Grant_D"	"R1"	"I08"	1	"0"	"NE16544"	7	11	75.7
"Grant_D"	"R1"	"I08"	1	"0"	"NE16607"	7	12	72.1
"Grant_D"	"R1"	"I08"	1	"0"	"NE16523"	7	13	73
"Grant_D"	"R1"	"I08"	1	"0"	"NE16515"	7	14	81.6
"Grant_D"	"R1"	"I08"	1	"0"	"NE16496"	7	15	73.3
"Grant_D"	"R1"	"I08"	1	"0"	"NE16629"	7	16	64.9
"Grant_D"	"R1"	"I08"	1	"0"	"NE16623"	7	17	56.9
"Grant_D"	"R1"	"I08"	0	"GOODSTREAK"	"GOODSTREAK"	7	18	63.5
"Grant_D"	"R1"	"I08"	1	"0"	"NE16528"	7	19	74.8
"Grant_D"	"R1"	"I08"	1	"0"	"NE16675"	7	20	37.2
"Grant_D"	"R1"	"I03"	0	"Freeman"	"Freeman"	8	1	79.9
"Grant_D"	"R1"	"I03"	1	"0"	"NE16545"	8	2	69.6
"Grant_D"	"R1"	"I03"	1	"0"	"NE16476"	8	3	67.5
"Grant_D"	"R1"	"I03"	0	"GOODSTREAK"	"GOODSTREAK"	8	4	55.7
"Grant_D"	"R1"	"I03"	1	"0"	"NE16493"	8	5	70.5
"Grant_D"	"R1"	"I03"	1	"0"	"NE16685"	8	6	69.6
"Grant_D"	"R1"	"I03"	1	"0"	"NE16538"	8	7	80.8
"Grant_D"	"R1"	"I03"	1	"0"	"NE16471"	8	8	73.7
"Grant_D"	"R1"	"I03"	1	"0"	"NE16560"	8	9	76
"Grant_D"	"R1"	"I03"	1	"0"	"NE16608"	8	10	66.2
"Grant_D"	"R1"	"I08"	1	"0"	"NE16699"	8	11	74.7
"Grant_D"	"R1"	"I08"	0	"Camelot"	"Camelot"	8	12	79.9
"Grant_D"	"R1"	"I08"	1	"0"	"NE16510"	8	13	60.2
"Grant_D"	"R1"	"I08"	1	"0"	"NE16436"	8	14	74.1
"Grant_D"	"R1"	"I08"	1	"0"	"NE16656"	8	15	68.6
"Grant_D"	"R1"	"I08"	1	"0"	"NE16569"	8	16	63.4
"Grant_D"	"R1"	"I08"	1	"0"	"NE16541"	8	17	60
"Grant_D"	"R1"	"I08"	1	"0"	"NE16642"	8	18	75
"Grant_D"	"R1"	"I08"	1	"0"	"NE16655"	8	19	71.2
"Grant_D"	"R1"	"I08"	1	"0"	"NE16516"	8	20	68
"Grant_D"	"R1"	"I03"	1	"0"	"NE16468"	9	1	85.7
"Grant_D"	"R1"	"I03"	1	"0"	"NE16446"	9	2	69.2
"Grant_D"	"R1"	"I03"	1	"0"	"NE16554"	9	3	92.2
"Grant_D"	"R1"	"I03"	1	"0"	"NE16453"	9	4	79.9
"Grant_D"	"R1"	"I03"	1	"0"	"NE16693"	9	5	78.4
"Grant_D"	"R1"	"I03"	1	"0"	"NE16485"	9	6	NA
"Grant_D"	"R1"	"I03"	1	"0"	"NE16472"	9	7	55.1
"Grant_D"	"R1"	"I03"	0	"Camelot"	"Camelot"	9	8	79.3
"Grant_D"	"R1"	"I03"	1	"0"	"NE16661"	9	9	67.6
"Grant_D"	"R1"	"I03"	1	"0"	"NE16463"	9	10	64.7
"Grant_D"	"R1"	"I08"	1	"0"	"NE16582"	9	11	70.3
"Grant_D"	"R1"	"I08"	1	"0"	"NE16404"	9	12	66.6
"Grant_D"	"R1"	"I08"	1	"0"	"NE16513"	9	13	71.4
"Grant_D"	"R1"	"I08"	0	"Freeman"	"Freeman"	9	14	94.7
"Grant_D"	"R1"	"I08"	1	"0"	"NE16415"	9	15	67.3
"Grant_D"	"R1"	"I08"	1	"0"	"NE16495"	9	16	64
