year	state	acres	yield
1921	"Ohio"	87000	19.5
1921	"Oklahoma"	122000	14.5
1921	"Oregon"	47000	27.5
1921	"Pennsylvania"	12000	19.5
1921	"South Dakota"	1120000	15
1921	"Tennessee"	6000	17.6
1921	"Texas"	98000	19
1921	"Utah"	12000	31
1921	"Vermont"	5000	25
1921	"Virginia"	8000	21.5
1921	"Washington"	80000	33
1921	"Wisconsin"	473000	21
1921	"Wyoming"	10000	20.5
1922	"Arizona"	22000	25
1922	"California"	980000	30.5
1922	"Colorado"	186000	20.5
1922	"Idaho"	87000	27.5
1922	"Illinois"	190000	29.5
1922	"Indiana"	19000	15
1922	"Iowa"	165000	27
1922	"Kansas"	627000	14.4
1922	"Kentucky"	6000	23.5
1922	"Maine"	3000	25
1922	"Maryland"	6000	27
1922	"Michigan"	140000	23
1922	"Minnesota"	911000	25
1922	"Missouri"	7000	18
1922	"Montana"	68000	24
1922	"Nebraska"	242000	15
1922	"Nevada"	7000	29.4
1922	"New Jersey"	1000	27
1922	"New Mexico"	9000	12
1922	"New York"	120000	24
1922	"North Dakota"	1008000	22
1922	"Ohio"	59000	19.5
1922	"Oklahoma"	129000	12.5
1922	"Oregon"	47000	24
1922	"Pennsylvania"	10000	22
1922	"South Dakota"	881000	20
1922	"Tennessee"	11000	17
1922	"Texas"	102000	15
1922	"Utah"	13000	27
1922	"Vermont"	6000	24
1922	"Virginia"	8000	26
1922	"Washington"	74000	21
1922	"Wisconsin"	443000	31
1922	"Wyoming"	14000	21
1923	"Arizona"	23000	30
1923	"California"	950000	28.1
1923	"Colorado"	223000	22
1923	"Idaho"	1e+05	34
1923	"Illinois"	228000	29
1923	"Indiana"	17000	20
1923	"Iowa"	162000	27
1923	"Kansas"	614000	18
1923	"Kentucky"	7000	22.5
1923	"Maine"	3000	30
1923	"Maryland"	8000	27
1923	"Michigan"	128000	21
1923	"Minnesota"	984000	22.5
1923	"Missouri"	11000	18.5
1923	"Montana"	85000	25.5
1923	"Nebraska"	339000	23
1923	"Nevada"	6000	25.4
1923	"New Jersey"	1000	30
1923	"New Mexico"	11000	17
1923	"New York"	129000	25.5
1923	"North Dakota"	1250000	16
1923	"Ohio"	58000	26
1923	"Oklahoma"	129000	15.5
1923	"Oregon"	61000	27.5
1923	"Pennsylvania"	11000	19.5
1923	"South Dakota"	890000	19.5
1923	"Tennessee"	9000	17.5
1923	"Texas"	128000	19.5
1923	"Utah"	13000	34
1923	"Vermont"	5000	27
1923	"Virginia"	11000	25
1923	"Washington"	72000	42
1923	"Wisconsin"	465000	26
1923	"Wyoming"	20000	21.5
1924	"Arizona"	20000	26.5
1924	"California"	765000	21.9
1924	"Colorado"	312000	16
1924	"Idaho"	120000	25
1924	"Illinois"	225000	32
1924	"Indiana"	19000	23.2
1924	"Iowa"	136000	29.7
1924	"Kansas"	583000	13
1924	"Kentucky"	5000	20
1924	"Maine"	3000	30
1924	"Maryland"	11000	28
1924	"Michigan"	115000	29.4
1924	"Minnesota"	915000	30.5
1924	"Missouri"	8000	19
1924	"Montana"	101000	20.5
1924	"Nebraska"	251000	17.6
1924	"Nevada"	6000	39.5
1924	"New Jersey"	1000	18.5
1924	"New Mexico"	8000	12
1924	"New York"	135000	30
1924	"North Carolina"	5000	18
1924	"North Dakota"	1468000	23.5
1924	"Ohio"	55000	27.5
1924	"Oklahoma"	210000	17.5
1924	"Oregon"	65000	22
1924	"Pennsylvania"	11000	25.5
1924	"South Dakota"	790000	23.7
1924	"Tennessee"	11000	16.7
1924	"Texas"	166000	17.1
1924	"Utah"	14000	28.5
1924	"Vermont"	5000	29
1924	"Virginia"	15000	24.5
1924	"Washington"	70000	23
1924	"Wisconsin"	391000	30
1924	"Wyoming"	23000	20.5
1925	"Arizona"	16000	32
1925	"California"	1050000	27.5
1925	"Colorado"	376000	15
1925	"Idaho"	126000	34
1925	"Illinois"	241000	33
1925	"Indiana"	27000	20
1925	"Iowa"	175000	30.5
1925	"Kansas"	496000	10.5
1925	"Kentucky"	6000	22
1925	"Maine"	3000	35
1925	"Maryland"	11000	28.5
1925	"Michigan"	129000	22.5
1925	"Minnesota"	1135000	28
1925	"Missouri"	10000	22
1925	"Montana"	141000	21
1925	"Nebraska"	233000	18
1925	"Nevada"	7000	48
1925	"New Jersey"	1000	27
1925	"New Mexico"	4000	14.5
1925	"New York"	165000	28
1925	"North Carolina"	7000	18
1925	"North Dakota"	1820000	20
1925	"Ohio"	132000	28
1925	"Oklahoma"	113000	11
1925	"Oregon"	84000	28
1925	"Pennsylvania"	14000	22
1925	"South Dakota"	915000	23
1925	"Tennessee"	15000	18
1925	"Texas"	116000	10
1925	"Utah"	18000	37.5
1925	"Vermont"	6000	27
1925	"Virginia"	12000	24
1925	"Washington"	84000	31
1925	"Wisconsin"	461000	33
1925	"Wyoming"	37000	25
1926	"Arizona"	13000	27
1926	"California"	944000	27.3
1926	"Colorado"	350000	15.5
1926	"Idaho"	113000	31
1926	"Illinois"	277000	31
1926	"Indiana"	22000	25
1926	"Iowa"	268000	28.5
1926	"Kansas"	347000	9.8
1926	"Kentucky"	7000	24
1926	"Maine"	4000	30
1926	"Maryland"	9000	30
1926	"Michigan"	133000	26.5
1926	"Minnesota"	1328000	22.5
1926	"Missouri"	12000	19
1926	"Montana"	150000	23
1926	"Nebraska"	227000	16.5
1926	"Nevada"	7000	40
1926	"New Jersey"	1000	33
1926	"New Mexico"	7000	21
1926	"New York"	2e+05	27.5
1926	"North Carolina"	9000	20
1926	"North Dakota"	1530000	13.5
1926	"Ohio"	114000	30
1926	"Oklahoma"	119000	20
1926	"Oregon"	63000	24
1926	"Pennsylvania"	17000	24.5
1926	"South Dakota"	778000	12
1926	"Tennessee"	17000	21
1926	"Texas"	179000	26
1926	"Utah"	20000	34
1926	"Vermont"	5000	26
1926	"Virginia"	11000	29
1926	"Washington"	67000	30.5
1926	"Wisconsin"	521000	31
1926	"Wyoming"	48000	25.5
1927	"Arizona"	10000	30
1927	"California"	897000	26.5
1927	"Colorado"	385000	20
1927	"Idaho"	119000	34.5
1927	"Illinois"	416000	29.5
1927	"Indiana"	35000	20
1927	"Iowa"	454000	30
1927	"Kansas"	452000	12
1927	"Kentucky"	6000	22.5
1927	"Maine"	3000	27
1927	"Maryland"	7000	26.5
1927	"Michigan"	182000	26.5
1927	"Minnesota"	1474000	27
1927	"Missouri"	8000	18
1927	"Montana"	195000	31
1927	"Nebraska"	246000	26
1927	"Nevada"	7000	47
1927	"New Jersey"	1000	37
1927	"New Mexico"	7000	16
1927	"New York"	210000	28
1927	"North Carolina"	11000	18.5
1927	"North Dakota"	1804000	22.5
1927	"Ohio"	147000	26
1927	"Oklahoma"	89000	11
1927	"Oregon"	66000	32.5
1927	"Pennsylvania"	20000	24
1927	"South Dakota"	1200000	26
1927	"Tennessee"	20000	14.5
1927	"Texas"	2e+05	13.5
1927	"Utah"	30000	39
1927	"Vermont"	5000	26
1927	"Virginia"	10000	24
1927	"Washington"	56000	37
1927	"Wisconsin"	620000	31
1927	"Wyoming"	73000	27
1928	"Arizona"	8000	30.5
1928	"California"	969000	28
1928	"Colorado"	512000	23
1928	"Idaho"	132000	33.5
1928	"Illinois"	624000	29.5
1928	"Indiana"	78000	20.5
1928	"Iowa"	802000	32.5
1928	"Kansas"	633000	21
1928	"Kentucky"	2000	20.5
1928	"Maine"	3000	28
1928	"Maryland"	8000	27.5
1928	"Michigan"	264000	28.5
1928	"Minnesota"	2064000	27.5
1928	"Missouri"	11000	18
1928	"Montana"	215000	28
1928	"Nebraska"	430000	28
1928	"Nevada"	8000	35
1928	"New Jersey"	1000	30
1928	"New Mexico"	8000	18
1928	"New York"	202000	26
1928	"North Carolina"	16000	18
1928	"North Dakota"	2435000	23
1928	"Ohio"	318000	26.5
1928	"Oklahoma"	62000	16.5
1928	"Oregon"	76000	29
1928	"Pennsylvania"	29000	24.5
1928	"South Dakota"	1715000	20.5
1928	"Tennessee"	10000	17.1
1928	"Texas"	172000	18
1928	"Utah"	34000	40
1928	"Vermont"	5000	23
1928	"Virginia"	11000	27
1928	"Washington"	49000	31.5
1928	"Wisconsin"	725000	33
1928	"Wyoming"	104000	24
1929	"Arizona"	16000	29
1929	"California"	1066000	27.3
1929	"Colorado"	608000	17.7
1929	"Idaho"	135000	32
1929	"Illinois"	4e+05	25.5
1929	"Indiana"	37000	21.1
1929	"Iowa"	685000	29
1929	"Kansas"	582000	16.5
1929	"Kentucky"	5000	23.5
1929	"Maine"	3000	30
1929	"Maryland"	10000	29
1929	"Michigan"	226000	19.4
1929	"Minnesota"	2276000	24
1929	"Missouri"	10000	13
1929	"Montana"	258000	16
1929	"Nebraska"	648000	23.7
1929	"Nevada"	6000	34
1929	"New Jersey"	1000	22
1929	"New Mexico"	8000	18.7
1929	"New York"	181000	21
1929	"North Carolina"	19000	18
1929	"North Dakota"	2875000	13.5
1929	"Ohio"	91000	23
1929	"Oklahoma"	71000	16
1929	"Oregon"	84000	30.5
1929	"Pennsylvania"	36000	21.5
1929	"South Carolina"	2000	15
1929	"South Dakota"	2070000	17.3
1929	"Tennessee"	11000	19.1
1929	"Texas"	194000	19.3
1929	"Utah"	38000	38.2
1929	"Vermont"	4000	26
1929	"Virginia"	13000	25.6
1929	"Washington"	54000	30
1929	"West Virginia"	1000	22
1929	"Wisconsin"	703000	29
1929	"Wyoming"	137000	20.5
1930	"Arizona"	17000	28
1930	"California"	1141000	30
1930	"Colorado"	530000	21.5
1930	"Idaho"	148000	35
1930	"Illinois"	312000	30
1930	"Indiana"	38000	23
1930	"Iowa"	529000	29.5
1930	"Kansas"	466000	20.5
1930	"Kentucky"	7000	20
1930	"Maine"	3000	31
1930	"Maryland"	15000	30.5
1930	"Michigan"	231000	27.5
1930	"Minnesota"	2026000	26.5
1930	"Missouri"	13000	20
1930	"Montana"	232000	16.5
1930	"Nebraska"	726000	25.5
1930	"Nevada"	6000	40
1930	"New Jersey"	1000	32
1930	"New Mexico"	8000	20
1930	"New York"	170000	31
1930	"North Carolina"	23000	17.5
1930	"North Dakota"	2588000	16.5
1930	"Ohio"	109000	25.5
1930	"Oklahoma"	53000	14.5
1930	"Oregon"	72000	31.2
1930	"Pennsylvania"	45000	25
1930	"South Carolina"	2000	18
1930	"South Dakota"	1987000	21.5
1930	"Tennessee"	15000	17.6
1930	"Texas"	146000	15
1930	"Utah"	42000	41
1930	"Vermont"	4000	27
1930	"Virginia"	20000	22.5
1930	"Washington"	54000	30
1930	"West Virginia"	2000	23.5
1930	"Wisconsin"	703000	34
1930	"Wyoming"	145000	19.5
1931	"Arizona"	19000	30
1931	"California"	913000	18
1931	"Colorado"	439000	17.9
1931	"Idaho"	148000	30
1931	"Illinois"	324000	29
1931	"Indiana"	45000	24
1931	"Iowa"	498000	26
1931	"Kansas"	513000	16
1931	"Kentucky"	13000	28
1931	"Maine"	3000	28
1931	"Maryland"	23000	31
1931	"Michigan"	268000	26
1931	"Minnesota"	1864000	20
1931	"Missouri"	20000	22
1931	"Montana"	128000	15
1931	"Nebraska"	820000	16
1931	"Nevada"	5000	35
1931	"New Jersey"	1000	32
1931	"New Mexico"	9000	23
1931	"New York"	175000	24
1931	"North Carolina"	26000	20
1931	"North Dakota"	1812000	11
1931	"Ohio"	96000	27.5
1931	"Oklahoma"	106000	21
1931	"Oregon"	70000	30
1931	"Pennsylvania"	60000	25.5
1931	"South Carolina"	2000	17.5
1931	"South Dakota"	1629000	9.5
1931	"Tennessee"	22000	21
1931	"Texas"	212000	23.5
1931	"Utah"	38000	34
1931	"Vermont"	3000	30
1931	"Virginia"	24000	33
1931	"Washington"	47000	30
1931	"West Virginia"	4000	27
1931	"Wisconsin"	731000	26
1931	"Wyoming"	71000	17.5
1932	"Arizona"	23000	30
1932	"California"	1369000	30
1932	"Colorado"	472000	17.4
1932	"Idaho"	170000	36
1932	"Illinois"	392000	28.5
1932	"Indiana"	40000	20
1932	"Iowa"	597000	25
1932	"Kansas"	586000	14
1932	"Kentucky"	11000	20
1932	"Maine"	4000	30
1932	"Maryland"	31000	28
1932	"Michigan"	303000	20.5
1932	"Minnesota"	1994000	24
1932	"Missouri"	19000	17
1932	"Montana"	147000	22
1932	"Nebraska"	918000	19.5
1932	"Nevada"	7000	38
1932	"New Jersey"	1000	25
1932	"New Mexico"	9000	20
1932	"New York"	160000	25.5
1932	"North Carolina"	17000	15
1932	"North Dakota"	2225000	17
1932	"Ohio"	90000	20
1932	"Oklahoma"	138000	13
1932	"Oregon"	87000	28
1932	"Pennsylvania"	69000	25
1932	"South Carolina"	2000	16
1932	"South Dakota"	2053000	23
1932	"Tennessee"	29000	16.2
1932	"Texas"	225000	16
1932	"Utah"	44000	39
1932	"Vermont"	3000	28
1932	"Virginia"	39000	24
1932	"Washington"	52000	29
1932	"West Virginia"	5000	25
1932	"Wisconsin"	789000	30
1932	"Wyoming"	86000	20
1933	"Arizona"	22000	32
1933	"California"	999000	26.2
1933	"Colorado"	405000	16.1
1933	"Idaho"	109000	28
1933	"Illinois"	345000	15
1933	"Indiana"	31000	12.5
1933	"Iowa"	580000	16
1933	"Kansas"	282000	8.5
1933	"Kentucky"	16000	23
1933	"Maine"	5000	31
1933	"Maryland"	36000	25.5
1933	"Michigan"	236000	13.5
1933	"Minnesota"	1795000	15.5
1933	"Missouri"	15000	16.5
1933	"Montana"	132000	15
1933	"Nebraska"	799000	10.5
1933	"Nevada"	5000	38
1933	"New Jersey"	1000	27
1933	"New Mexico"	7000	18
1933	"New York"	165000	19.5
1933	"North Carolina"	14000	17.5
1933	"North Dakota"	1705000	10.5
1933	"Ohio"	44000	15
1933	"Oklahoma"	73000	9
1933	"Oregon"	105000	29.5
1933	"Pennsylvania"	81000	25
1933	"South Carolina"	2000	16.5
1933	"South Dakota"	493000	7
1933	"Tennessee"	32000	18
1933	"Texas"	120000	10
1933	"Utah"	36000	33
1933	"Vermont"	4000	24
1933	"Virginia"	46000	23
1933	"Washington"	60000	35
1933	"West Virginia"	6000	23
1933	"Wisconsin"	766000	22
1933	"Wyoming"	69000	18
1934	"Arizona"	27000	29.1
1934	"Arkansas"	1000	15
1934	"California"	1105000	23.6
1934	"Colorado"	192000	19.6
1934	"Delaware"	1000	34
1934	"Idaho"	98000	34.5
1934	"Illinois"	1e+05	11
1934	"Indiana"	19000	16.1
1934	"Iowa"	389000	12.6
1934	"Kansas"	145000	8.2
1934	"Kentucky"	13000	19
1934	"Maine"	4000	30
1934	"Maryland"	37000	27.5
1934	"Michigan"	176000	20.2
1934	"Minnesota"	1500000	14.7
1934	"Missouri"	16000	15
1934	"Montana"	84000	20
1934	"Nebraska"	209000	8.7
1934	"Nevada"	6000	41
1934	"New Jersey"	1000	21
1934	"New Mexico"	5000	22.4
1934	"New York"	163000	24
1934	"North Carolina"	11000	18
1934	"North Dakota"	751000	10.4
1934	"Ohio"	19000	17.5
1934	"Oklahoma"	1e+05	16
1934	"Oregon"	77000	26.8
1934	"Pennsylvania"	68000	24.5
1934	"South Carolina"	2000	16
1934	"South Dakota"	203000	8.3
1934	"Tennessee"	28000	16
1934	"Texas"	132000	14.2
1934	"Utah"	30000	36
1934	"Vermont"	4000	27
1934	"Virginia"	46000	22.5
1934	"Washington"	48000	29.5
1934	"West Virginia"	5000	20
1934	"Wisconsin"	724000	25.6
1934	"Wyoming"	38000	22
1935	"Arizona"	36000	33
1935	"Arkansas"	2000	15
1935	"California"	1249000	31
1935	"Colorado"	321000	21.4
1935	"Delaware"	1000	29
1935	"Idaho"	130000	32.5
1935	"Illinois"	80000	24.5
1935	"Indiana"	21000	24
1935	"Iowa"	576000	26.5
1935	"Kansas"	260000	14
1935	"Kentucky"	17000	23
1935	"Maine"	5000	26
1935	"Maryland"	37000	34
1935	"Michigan"	192000	27
1935	"Minnesota"	2340000	25.5
1935	"Missouri"	82000	18
1935	"Montana"	151000	19
1935	"Nebraska"	648000	22
1935	"Nevada"	6000	34
1935	"New Jersey"	1000	27
1935	"New Mexico"	7000	24
1935	"New York"	154000	26
1935	"North Carolina"	9000	20
1935	"North Dakota"	2380000	18
1935	"Ohio"	14000	27
1935	"Oklahoma"	95000	16.5
1935	"Oregon"	112000	27
1935	"Pennsylvania"	56000	28
1935	"South Carolina"	2000	16.5
1935	"South Dakota"	2152000	19.5
1935	"Tennessee"	28000	17
1935	"Texas"	99000	15
1935	"Utah"	60000	42
1935	"Vermont"	5000	27
1935	"Virginia"	44000	26
1935	"Washington"	65000	32
1935	"West Virginia"	4000	27
1935	"Wisconsin"	929000	27.5
1935	"Wyoming"	66000	23.5
1936	"Arizona"	24000	34
1936	"Arkansas"	4000	14
1936	"California"	1087000	28.5
1936	"Colorado"	385000	18.8
1936	"Delaware"	1000	28
1936	"Idaho"	117000	33
1936	"Illinois"	92000	26.5
1936	"Indiana"	20000	19
1936	"Iowa"	374000	16
1936	"Kansas"	364000	11
1936	"Kentucky"	22000	18
1936	"Maine"	5000	26
1936	"Maryland"	40000	25
1936	"Michigan"	186000	20
1936	"Minnesota"	2012000	15.5
1936	"Missouri"	84000	17
1936	"Montana"	57000	14
1936	"Nebraska"	551000	10
1936	"Nevada"	8000	32
1936	"New Jersey"	1000	22
1936	"New Mexico"	6000	22
1936	"New York"	151000	18
1936	"North Carolina"	9000	18
1936	"North Dakota"	476000	9.5
1936	"Ohio"	16000	26
1936	"Oklahoma"	78000	10
1936	"Oregon"	106000	30
1936	"Pennsylvania"	61000	29
1936	"South Carolina"	2000	14
1936	"South Dakota"	818000	9.5
1936	"Tennessee"	27000	16
1936	"Texas"	89000	14
1936	"Utah"	66000	46
1936	"Vermont"	6000	28
1936	"Virginia"	45000	20
1936	"Washington"	60000	37
1936	"West Virginia"	5000	22.5
1936	"Wisconsin"	836000	20.5
1936	"Wyoming"	38000	20.5
1937	"Arizona"	26000	29
1937	"Arkansas"	10000	18
1937	"California"	1087000	27
1937	"Colorado"	408000	21.8
1937	"Delaware"	1000	31
1937	"Idaho"	118000	34
1937	"Illinois"	116000	27.5
1937	"Indiana"	27000	26
1937	"Iowa"	389000	32
1937	"Kansas"	298000	11.5
1937	"Kentucky"	31000	26
1937	"Maine"	4000	27
1937	"Maryland"	33000	33
1937	"Michigan"	210000	23
1937	"Minnesota"	1972000	25.5
1937	"Missouri"	136000	19
1937	"Montana"	91000	23
1937	"Nebraska"	606000	16.5
1937	"Nevada"	8000	34
1937	"New Jersey"	2000	29
1937	"New Mexico"	9000	21
1937	"New York"	133000	23
1937	"North Carolina"	10000	21
1937	"North Dakota"	1280000	16.5
1937	"Ohio"	23000	25
1937	"Oklahoma"	129000	17.5
1937	"Oregon"	139000	32
1937	"Pennsylvania"	60000	32.5
1937	"South Carolina"	3000	17
1937	"South Dakota"	1358000	14.5
1937	"Tennessee"	33000	19
1937	"Texas"	107000	16.5
1937	"Utah"	78000	41
1937	"Vermont"	6000	24
1937	"Virginia"	47000	29
1937	"Washington"	61000	35
1937	"West Virginia"	5000	27
1937	"Wisconsin"	847000	26
1937	"Wyoming"	68000	27
1938	"Arizona"	31000	31
1938	"Arkansas"	12000	16
1938	"California"	1152000	25
1938	"Colorado"	510000	24.2
1938	"Delaware"	2000	31
1938	"Idaho"	168000	36
1938	"Illinois"	124000	30
1938	"Indiana"	25000	20
1938	"Iowa"	436000	30.5
1938	"Kansas"	393000	17
1938	"Kentucky"	35000	24
1938	"Maine"	4000	27
1938	"Maryland"	40000	30.5
1938	"Michigan"	177000	28.5
1938	"Minnesota"	1952000	24.5
1938	"Missouri"	110000	19
1938	"Montana"	127000	29
1938	"Nebraska"	861000	23.5
1938	"Nevada"	13000	37
1938	"New Jersey"	4000	30
1938	"New Mexico"	12000	21
1938	"New York"	146000	28.5
1938	"North Carolina"	11000	20
1938	"North Dakota"	1254000	17
1938	"Ohio"	19000	24
1938	"Oklahoma"	218000	19
1938	"Oregon"	151000	25
1938	"Pennsylvania"	67000	33
1938	"South Carolina"	5000	18.5
1938	"South Dakota"	1304000	22
1938	"Tennessee"	44000	18.5
1938	"Texas"	144000	17
1938	"Utah"	82000	44
1938	"Vermont"	6000	29
1938	"Virginia"	55000	24
1938	"Washington"	64000	34
1938	"West Virginia"	7000	28
1938	"Wisconsin"	771000	31.5
1938	"Wyoming"	74000	27.5
1939	"Arizona"	32000	34
1939	"Arkansas"	10000	15
1939	"California"	1291000	26
1939	"Colorado"	420000	19.1
1939	"Delaware"	3000	30
1939	"Georgia"	2000	18
1939	"Idaho"	227000	34.2
1939	"Illinois"	135000	24.5
1939	"Indiana"	28000	21
1939	"Iowa"	550000	23.5
1939	"Kansas"	647000	11
1939	"Kentucky"	42000	20
1939	"Maine"	4000	25
1939	"Maryland"	65000	31
1939	"Michigan"	215000	30.2
1939	"Minnesota"	2099000	28.3
1939	"Mississippi"	1000	30
1939	"Missouri"	2e+05	20.6
1939	"Montana"	195000	23.5
1939	"Nebraska"	1057000	12.9
1939	"Nevada"	16000	34
1939	"New Jersey"	5000	28
1939	"New Mexico"	16000	21
1939	"New York"	146000	26
1939	"North Carolina"	14000	22.1
1939	"North Dakota"	1633000	17.2
1939	"Ohio"	27000	22.3
1939	"Oklahoma"	525000	16.1
1939	"Oregon"	177000	29
1939	"Pennsylvania"	115000	32
1939	"South Carolina"	8000	18.8
1939	"South Dakota"	1421000	16.2
1939	"Tennessee"	55000	19.3
1939	"Texas"	240000	14
1939	"Utah"	93000	39.9
1939	"Vermont"	6000	28
1939	"Virginia"	70000	28
1939	"Washington"	96000	33
1939	"West Virginia"	10000	26.3
1939	"Wisconsin"	770000	29
1939	"Wyoming"	73000	28.1
1940	"Arizona"	35000	32
1940	"Arkansas"	11000	16
1940	"California"	1226000	28
1940	"Colorado"	5e+05	20.2
1940	"Delaware"	5000	29
1940	"Georgia"	3000	19.5
1940	"Idaho"	250000	33
1940	"Illinois"	117000	36.5
1940	"Indiana"	40000	27
1940	"Iowa"	429000	30
1940	"Kansas"	1136000	17
1940	"Kentucky"	60000	24.5
1940	"Maine"	4000	29
1940	"Maryland"	73000	27.5
1940	"Michigan"	192000	34
1940	"Minnesota"	1889000	30
1940	"Mississippi"	1000	24
1940	"Missouri"	190000	24
1940	"Montana"	187000	22.5
1940	"Nebraska"	1321000	16
1940	"Nevada"	16000	35
1940	"New Jersey"	7000	26
1940	"New Mexico"	15000	23
1940	"New York"	131000	28
1940	"North Carolina"	16000	24
1940	"North Dakota"	1747000	16
1940	"Ohio"	30000	28
1940	"Oklahoma"	457000	17
1940	"Oregon"	213000	25
1940	"Pennsylvania"	145000	26
1940	"South Carolina"	12000	19
1940	"South Dakota"	1634000	17
1940	"Tennessee"	66000	22.5
1940	"Texas"	271000	16
1940	"Utah"	107000	41
1940	"Vermont"	6000	29
1940	"Virginia"	80000	27
1940	"Washington"	150000	29
1940	"West Virginia"	12000	23.5
1940	"Wisconsin"	654000	37.5
1940	"Wyoming"	87000	27
1941	"Arizona"	44000	32
1941	"Arkansas"	11000	15
1941	"California"	1042000	24.5
1941	"Colorado"	660000	25.2
1941	"Delaware"	6000	30
1941	"Georgia"	5000	18.5
1941	"Idaho"	3e+05	38
1941	"Illinois"	147000	31.5
1941	"Indiana"	77000	28
1941	"Iowa"	266000	27.5
1941	"Kansas"	1326000	21
1941	"Kentucky"	90000	26
1941	"Maine"	5000	27
1941	"Maryland"	78000	26
1941	"Michigan"	207000	31.5
1941	"Minnesota"	1625000	27
1941	"Mississippi"	1000	27
1941	"Missouri"	189000	20
1941	"Montana"	224000	28
1941	"Nebraska"	1915000	25.5
1941	"Nevada"	21000	39
1941	"New Jersey"	8000	26
1941	"New Mexico"	21000	25
1941	"New York"	117000	25
1941	"North Carolina"	27000	23.5
1941	"North Dakota"	1817000	24.5
1941	"Ohio"	40000	28.5
1941	"Oklahoma"	530000	18
1941	"Oregon"	209000	32
1941	"Pennsylvania"	139000	27
1941	"South Carolina"	20000	21
1941	"South Dakota"	1699000	22.5
1941	"Tennessee"	80000	21.5
1941	"Texas"	325000	22
1941	"Utah"	109000	45
1941	"Vermont"	5000	27
1941	"Virginia"	75000	24
1941	"Washington"	165000	37
1941	"West Virginia"	11000	23.5
1941	"Wisconsin"	543000	31
1941	"Wyoming"	97000	32
1942	"Arizona"	58000	34
1942	"Arkansas"	13000	18
1942	"California"	1511000	29
1942	"Colorado"	673000	23.5
1942	"Delaware"	7000	32
1942	"Georgia"	12000	17
1942	"Idaho"	420000	34
1942	"Illinois"	154000	22
1942	"Indiana"	110000	24
1942	"Iowa"	189000	22
1942	"Kansas"	1233000	13.5
1942	"Kentucky"	141000	22.5
1942	"Maine"	4000	28
1942	"Maryland"	86000	27.5
1942	"Michigan"	221000	33
1942	"Minnesota"	1706000	29.5
1942	"Mississippi"	2000	23
1942	"Missouri"	180000	17
1942	"Montana"	488000	28.5
1942	"Nebraska"	2068000	18.5
1942	"Nevada"	23000	36
1942	"New Jersey"	9000	30
1942	"New Mexico"	45000	22
1942	"New York"	115000	30
1942	"North Carolina"	46000	23
1942	"North Dakota"	2326000	28
1942	"Ohio"	70000	25.5
1942	"Oklahoma"	625000	17.5
1942	"Oregon"	334000	32.5
1942	"Pennsylvania"	157000	28
1942	"South Carolina"	35000	18
1942	"South Dakota"	2328000	25.5
1942	"Tennessee"	110000	21
1942	"Texas"	270000	16.5
1942	"Utah"	127000	41
1942	"Vermont"	4000	30
1942	"Virginia"	80000	27
1942	"Washington"	365000	40
1942	"West Virginia"	12000	26
1942	"Wisconsin"	489000	32
1942	"Wyoming"	112000	27
1943	"Alabama"	5000	18
1943	"Arizona"	52000	31
1943	"Arkansas"	10000	17
1943	"California"	1299000	28
1943	"Colorado"	734000	24
1943	"Delaware"	9000	26
1943	"Georgia"	11000	18
1943	"Idaho"	357000	34
1943	"Illinois"	83000	22
1943	"Indiana"	65000	21.5
1943	"Iowa"	34000	20
1943	"Kansas"	1110000	14
1943	"Kentucky"	106000	21
1943	"Maine"	4000	31
1943	"Maryland"	76000	23
1943	"Michigan"	155000	16.5
1943	"Minnesota"	1228000	18.5
1943	"Mississippi"	3000	23
1943	"Missouri"	120000	18
1943	"Montana"	605000	29.5
1943	"Nebraska"	1551000	18
1943	"Nevada"	20000	36
1943	"New Jersey"	9000	26.5
1943	"New Mexico"	40000	17
1943	"New York"	110000	16.5
1943	"North Carolina"	45000	20.5
1943	"North Dakota"	2652000	23
1943	"Ohio"	40000	20
1943	"Oklahoma"	425000	10
1943	"Oregon"	287000	36.5
1943	"Pennsylvania"	132000	24
1943	"South Carolina"	30000	21
1943	"South Dakota"	2142000	16.5
1943	"Tennessee"	107000	17
1943	"Texas"	248000	13
1943	"Utah"	130000	47
1943	"Vermont"	4000	23
1943	"Virginia"	75000	21
1943	"Washington"	3e+05	39
1943	"West Virginia"	11000	20
1943	"Wisconsin"	347000	26
1943	"Wyoming"	129000	30
1944	"Alabama"	5000	20.5
1944	"Arizona"	74000	42
1944	"Arkansas"	13000	19.9
1944	"California"	1429000	28
1944	"Colorado"	726000	21.4
1944	"Delaware"	11000	26.5
1944	"Georgia"	10000	21.3
1944	"Idaho"	330000	37.2
1944	"Illinois"	45000	24
1944	"Indiana"	47000	24.3
1944	"Iowa"	7000	16.6
1944	"Kansas"	722000	17.8
1944	"Kentucky"	89000	22.3
1944	"Maine"	3000	29
1944	"Maryland"	69000	30.8
1944	"Michigan"	140000	25.6
1944	"Minnesota"	688000	20.2
1944	"Mississippi"	6000	26
1944	"Missouri"	82000	21.2
1944	"Montana"	611000	27.3
1944	"Nebraska"	760000	11.5
1944	"Nevada"	22000	35.7
1944	"New Jersey"	9000	27.8
1944	"New Mexico"	45000	18.5
1944	"New York"	106000	25.5
1944	"North Carolina"	45000	26.8
1944	"North Dakota"	2625000	21.6
1944	"Ohio"	21000	25.6
1944	"Oklahoma"	285000	20.1
