year	state	acres	yield
1992	Alabama	408000	731
1992	Arizona	425000	975
1992	Arkansas	980000	823
1992	California	1105000	1351
1992	Florida	49500	701
1992	Georgia	456000	783
1992	Kansas	800	120
1992	Louisiana	870000	717
1992	Mississippi	1345400	760
1992	Missouri	328000	792
1992	NewMexico	49800	648
1992	NorthCarolina	377000	596
1992	Oklahoma	315000	320
1992	SouthCarolina	192000	565
1992	Tennessee	615000	651
1992	Texas	3585000	445
1992	Virginia	21800	621
1993	Alabama	430000	524
1993	Arizona	371900	1132
1993	Arkansas	970000	541
1993	California	1136000	1324
1993	Florida	53500	696
1993	Georgia	6e+05	586
1993	Kansas	1400	206
1993	Louisiana	875000	606
1993	Mississippi	1300000	572
1993	Missouri	335000	539
1993	NewMexico	59700	777
1993	NorthCarolina	385000	535
1993	Oklahoma	350000	370
1993	SouthCarolina	198000	495
1993	Tennessee	615000	425
1993	Texas	5080000	486
1993	Virginia	22800	634
1994	Alabama	455000	766
1994	Arizona	359900	1150
1994	Arkansas	970000	877
1994	California	1175800	1185
1994	Florida	68000	735
1994	Georgia	875000	843
1994	Kansas	1200	480
1994	Louisiana	890000	815
1994	Mississippi	1270000	806
1994	Missouri	345000	856
1994	NewMexico	60700	747
1994	NorthCarolina	485000	820
1994	Oklahoma	340000	349
1994	SouthCarolina	223000	846
1994	Tennessee	585000	726
1994	Texas	5177000	461
1994	Virginia	41700	944
1995	Alabama	578000	409
1995	Arizona	412100	1008
1995	Arkansas	1110000	635
1995	California	1280000	951
1995	Florida	109000	472
1995	Georgia	1490000	625
1995	Kansas	2600	185
1995	Louisiana	1075000	614
1995	Mississippi	1420000	622
1995	Missouri	453000	544
1995	NewMexico	71000	608
1995	NorthCarolina	8e+05	479
1995	Oklahoma	315000	187
1995	SouthCarolina	342000	528
1995	Tennessee	660000	527
1995	Texas	5783000	375
1995	Virginia	106000	620
1996	Alabama	516000	734
1996	Arizona	355900	1150
1996	Arkansas	990000	793
1996	California	1159000	1145
1996	Florida	98200	637
1996	Georgia	1336000	747
1996	Kansas	4000	492
1996	Louisiana	885000	697
1996	Mississippi	1100000	819
1996	Missouri	385000	737
1996	NewMexico	69000	717
1996	NorthCarolina	730000	659
1996	Oklahoma	210000	306
1996	SouthCarolina	282000	774
1996	Tennessee	530000	611
1996	Texas	4136000	511
1996	Virginia	102000	748
1997	Alabama	442000	597
1997	Arizona	346000	1233
1997	Arkansas	965000	837
1997	California	1059000	1191
1997	Florida	99000	577
1997	Georgia	1425000	646
1997	Kansas	10000	418
1997	Louisiana	650000	728
1997	Mississippi	970000	901
1997	Missouri	390000	695
1997	NewMexico	77000	671
1997	NorthCarolina	685000	652
1997	Oklahoma	190000	462
1997	SouthCarolina	286000	688
1997	Tennessee	480000	662
1997	Texas	5232000	477
1997	Virginia	1e+05	659
1998	Alabama	475000	559
1998	Arizona	263500	1156
1998	Arkansas	9e+05	645
1998	California	8e+05	899
1998	Florida	80000	489
1998	Georgia	1280000	578
1998	Kansas	16500	404
1998	Louisiana	525000	586
1998	Mississippi	940000	737
1998	Missouri	357000	471
1998	NewMexico	67600	642
1998	NorthCarolina	705000	699
1998	Oklahoma	120000	560
1998	SouthCarolina	286000	587
1998	Tennessee	445000	589
1998	Texas	3332000	526
1998	Virginia	91000	765
1999	Alabama	561000	535
1999	Arizona	277900	1265
1999	Arkansas	960000	714
1999	California	844000	1241
1999	Florida	106000	516
1999	Georgia	1300000	579
1999	Kansas	28000	375
1999	Louisiana	610000	709
1999	Mississippi	1180000	704
1999	Missouri	377000	601
1999	NewMexico	86000	668
1999	NorthCarolina	825000	475
1999	Oklahoma	150000	461
1999	SouthCarolina	315000	428
1999	Tennessee	565000	505
1999	Texas	5132000	477
1999	Virginia	108000	635
2000	Alabama	530000	492
2000	Arizona	282900	1354
2000	Arkansas	950000	720
2000	California	914000	1342
2000	Florida	106000	480
2000	Georgia	1350000	591
2000	Kansas	37000	288
2000	Louisiana	695000	629
2000	Mississippi	1280000	642
2000	Missouri	388000	668
2000	NewMexico	71100	713
2000	NorthCarolina	925000	742
2000	Oklahoma	145000	503
2000	SouthCarolina	290000	627
2000	Tennessee	565000	603
2000	Texas	4416000	432
2000	Virginia	108000	738
2001	Alabama	605000	730
2001	Arizona	297500	1137
2001	Arkansas	1065000	826
2001	California	864000	1338
2001	Florida	124000	612
2001	Georgia	1480000	720
2001	Kansas	35500	407
2001	Louisiana	855000	580
2001	Mississippi	1600000	719
2001	Missouri	4e+05	834
2001	NewMexico	70200	920
2001	NorthCarolina	965000	832
2001	Oklahoma	185000	511
2001	SouthCarolina	296000	686
2001	Tennessee	615000	763
2001	Texas	4266500	483
2001	Virginia	104000	929
2002	Alabama	540000	507
2002	Arizona	221200	1368
2002	Arkansas	920000	871
2002	California	686000	1444
2002	Florida	105000	439
2002	Georgia	1360000	557
2002	Kansas	68000	539
2002	Louisiana	495000	717
2002	Mississippi	1150000	808
2002	Missouri	368000	796
2002	NewMexico	57100	844
2002	NorthCarolina	920000	421
2002	Oklahoma	180000	557
2002	SouthCarolina	2e+05	314
2002	Tennessee	530000	741
2002	Texas	4518300	540
2002	Virginia	98000	465
2003	Alabama	510000	772
2003	Arizona	215400	1236
2003	Arkansas	945000	916
2003	California	694000	1290
2003	Florida	92000	610
2003	Georgia	1290000	785
2003	Kansas	80000	537
2003	Louisiana	510000	967
2003	Mississippi	1090000	934
2003	Missouri	390000	862
2003	NewMexico	44000	908
2003	NorthCarolina	770000	646
2003	Oklahoma	170000	616
2003	SouthCarolina	218000	718
2003	Tennessee	530000	806
2003	Texas	4370000	480
2003	Virginia	85000	674
2004	Alabama	540000	724
2004	Arizona	241000	1451
2004	Arkansas	9e+05	1114
2004	California	771000	1540
2004	Florida	87000	601
2004	Georgia	1280000	674
2004	Kansas	80000	424
2004	Louisiana	490000	867
2004	Mississippi	1100000	1024
2004	Missouri	378000	1054
2004	NewMexico	74500	850
2004	NorthCarolina	725000	900
2004	Oklahoma	2e+05	727
2004	SouthCarolina	214000	875
2004	Tennessee	525000	900
2004	Texas	5370500	695
2004	Virginia	81000	956
2005	Alabama	545000	747
2005	Arizona	233100	1281
2005	Arkansas	1040000	1016
2005	California	657000	1186
2005	Florida	85000	762
2005	Georgia	1210000	849
2005	Kansas	66000	638
2005	Louisiana	6e+05	878
2005	Mississippi	1200000	859
2005	Missouri	438000	947
2005	NewMexico	62500	998
2005	NorthCarolina	810000	852
2005	Oklahoma	240000	716
2005	SouthCarolina	265000	743
2005	Tennessee	635000	848
2005	Texas	5624000	724
2005	Virginia	92000	955
2006	Alabama	560000	579
2006	Arizona	195000	1402
2006	Arkansas	1160000	1045
2006	California	557000	1263
2006	Florida	101000	789
2006	Georgia	1370000	818
2006	Kansas	110000	511
2006	Louisiana	630000	946
2006	Mississippi	1220000	829
2006	Missouri	496000	953
2006	NewMexico	60500	897
2006	NorthCarolina	865000	713
2006	Oklahoma	180000	541
2006	SouthCarolina	298000	697
2006	Tennessee	695000	945
2006	Texas	4130000	679
2006	Virginia	104000	717
2007	Alabama	385000	519
2007	Arizona	170500	1460
2007	Arkansas	850000	1071
2007	California	451000	1536
2007	Florida	81000	687
2007	Georgia	995000	801
2007	Kansas	43000	639
2007	Louisiana	330000	1017
2007	Mississippi	655000	966
2007	Missouri	379000	968
2007	NewMexico	43600	1070
2007	NorthCarolina	490000	767
2007	Oklahoma	165000	817
2007	SouthCarolina	158000	486
2007	Tennessee	510000	565
2007	Texas	4724000	843
2007	Virginia	59000	829
2008	Alabama	286000	787
2008	Arizona	133800	1456
2008	Arkansas	615000	1012
2008	California	268000	1379
2008	Florida	65000	916
2008	Georgia	920000	835
2008	Kansas	25000	653
2008	Louisiana	234000	576
2008	Mississippi	360000	911
2008	Missouri	303000	1106
2008	NewMexico	36900	963
2008	NorthCarolina	428000	847
2008	Oklahoma	155000	811
2008	SouthCarolina	134000	881
2008	Tennessee	280000	909
2008	Texas	3265000	658
2008	Virginia	60000	908
2009	Alabama	248000	668
2009	Arizona	145600	1473
2009	Arkansas	5e+05	818
2009	California	186000	1551
2009	Florida	78000	723
2009	Georgia	990000	902
2009	Kansas	34000	748
2009	Louisiana	225000	745
2009	Mississippi	290000	687
2009	Missouri	260000	927
2009	NewMexico	32300	1129
2009	NorthCarolina	370000	990
2009	Oklahoma	195000	785
2009	SouthCarolina	114000	872
2009	Tennessee	280000	843
2009	Texas	3517800	635
2009	Virginia	63000	1052
2010	Alabama	338000	682
2010	Arizona	195500	1509
2010	Arkansas	540000	1045
2010	California	303000	1337
2010	Florida	89000	766
2010	Georgia	1315000	821
2010	Kansas	50000	787
2010	Louisiana	249000	842
2010	Mississippi	410000	993
2010	Missouri	308000	1068
2010	NewMexico	49700	1156
2010	NorthCarolina	545000	838
2010	Oklahoma	270000	750
2010	SouthCarolina	201000	898
2010	Tennessee	387000	845
2010	Texas	5366500	704
2010	Virginia	82000	732
2011	Alabama	443000	742
2011	Arizona	258000	1526
2011	Arkansas	660000	929
2011	California	454000	1418
2011	Florida	118000	744
2011	Georgia	1495000	791
2011	Kansas	65000	510
2011	Louisiana	290000	846
2011	Mississippi	605000	952
2011	Missouri	367000	969
2011	NewMexico	61400	1049
2011	NorthCarolina	8e+05	616
2011	Oklahoma	70000	597
2011	SouthCarolina	301000	828
2011	Tennessee	490000	796
2011	Texas	2868500	592
2011	Virginia	115000	676
