"loc"	"row"	"col"	"yield"
"L2"	1	12	6.5
"L2"	2	12	5.7
"L2"	3	12	6
"L2"	4	12	5.5
"L2"	5	12	5
"L2"	6	12	6.4
"L2"	7	12	6.6
"L2"	8	12	6.7
"L2"	9	12	5.5
"L2"	10	12	5.4
"L2"	11	12	5.9
"L2"	12	12	7.1
"L2"	13	12	5
"L2"	14	12	5.8
"L2"	15	12	3.8
"L2"	16	12	6.1
"L2"	17	12	6.6
"L2"	18	12	5.1
"L2"	19	12	5
"L2"	20	12	4.2
"L2"	21	12	6.3
"L2"	22	12	4.5
"L2"	23	12	3.8
"L2"	24	12	5.6
"L2"	25	12	4.7
"L2"	26	12	4.2
"L2"	27	12	4.6
"L2"	28	12	5.8
"L2"	29	12	3.6
"L2"	30	12	6.2
"L2"	31	12	4.6
"L2"	32	12	6.9
"L2"	33	12	6.7
"L2"	34	12	6.5
"L2"	35	12	5.4
"L2"	36	12	6.6
"L2"	37	12	7.3
"L2"	38	12	5.3
"L2"	39	12	6.8
"L2"	40	12	4
"L2"	41	12	8
"L2"	42	12	6
"L2"	43	12	6.2
"L2"	44	12	7.2
"L2"	45	12	4.8
"L2"	46	12	5.3
"L2"	47	12	6.2
"L2"	48	12	5.1
"L2"	49	12	7.1
"L2"	1	13	7.7
"L2"	2	13	4.8
"L2"	3	13	5.6
"L2"	4	13	5.9
"L2"	5	13	4.7
"L2"	6	13	7.1
"L2"	7	13	6.4
"L2"	8	13	4.5
"L2"	9	13	6.9
"L2"	10	13	6.6
"L2"	11	13	4.8
"L2"	12	13	4.9
"L2"	13	13	4
"L2"	14	13	6.4
"L2"	15	13	5.4
"L2"	16	13	6.1
"L2"	17	13	5.3
"L2"	18	13	5.5
"L2"	19	13	5
"L2"	20	13	5
"L2"	21	13	4.8
"L2"	22	13	4.9
"L2"	23	13	2.7
"L2"	24	13	3.3
"L2"	25	13	6.3
"L2"	26	13	4.9
"L2"	27	13	3.2
"L2"	28	13	6.2
"L2"	29	13	4.3
"L2"	30	13	4.9
"L2"	31	13	4
"L2"	32	13	7.2
"L2"	33	13	3.6
"L2"	34	13	4.6
"L2"	35	13	4
"L2"	36	13	5.8
"L2"	37	13	6.4
"L2"	38	13	4.9
"L2"	39	13	5.6
"L2"	40	13	4.9
"L2"	41	13	4.7
"L2"	42	13	5.6
"L2"	43	13	5.3
"L2"	44	13	5.5
"L2"	45	13	5.3
"L2"	46	13	5.2
"L2"	47	13	6.1
"L2"	48	13	5.6
"L2"	49	13	5.9
"L2"	1	14	4
"L2"	2	14	5.5
"L2"	3	14	5.8
"L2"	4	14	3.9
"L2"	5	14	4.9
"L2"	6	14	5
"L2"	7	14	4.6
"L2"	8	14	4.3
"L2"	9	14	4.3
"L2"	10	14	4.1
"L2"	11	14	5.9
"L2"	12	14	6.4
"L2"	13	14	5.1
"L2"	14	14	6.4
"L2"	15	14	3.5
"L2"	16	14	5.5
"L2"	17	14	5.1
"L2"	18	14	6.3
"L2"	19	14	5
"L2"	20	14	5.4
"L2"	21	14	6.6
"L2"	22	14	5.2
"L2"	23	14	5.8
"L2"	24	14	3.4
"L2"	25	14	4.7
"L2"	26	14	5.7
"L2"	27	14	3.2
"L2"	28	14	4.7
"L2"	29	14	5.8
"L2"	30	14	5.2
"L2"	31	14	5.8
"L2"	32	14	6.2
"L2"	33	14	5
"L2"	34	14	5.4
"L2"	35	14	5.7
"L2"	36	14	5
"L2"	37	14	5.4
"L2"	38	14	5.8
"L2"	39	14	5.2
"L2"	40	14	4.3
"L2"	41	14	3.4
"L2"	42	14	4.3
"L2"	43	14	6.3
"L2"	44	14	5.1
"L2"	45	14	5
"L2"	46	14	7.4
"L2"	47	14	4.2
"L2"	48	14	7.8
"L2"	49	14	6.9
"L2"	1	15	5.4
"L2"	2	15	7.2
"L2"	3	15	6.5
"L2"	4	15	5.4
"L2"	5	15	5.7
"L2"	6	15	5.6
"L2"	7	15	6.4
"L2"	8	15	6.9
"L2"	9	15	4.7
"L2"	10	15	6.3
"L2"	11	15	3.9
"L2"	12	15	4.4
"L2"	13	15	5.2
"L2"	14	15	6.1
"L2"	15	15	4.9
"L2"	16	15	4.2
"L2"	17	15	5.4
"L2"	18	15	5.1
"L2"	19	15	8.5
"L2"	20	15	4.5
"L2"	21	15	5.3
"L2"	22	15	4.5
"L2"	23	15	4
"L2"	24	15	4
"L2"	25	15	5.3
"L2"	26	15	4.8
"L2"	27	15	4.2
"L2"	28	15	4.4
"L2"	29	15	5.4
"L2"	30	15	5.5
"L2"	31	15	5.1
"L2"	32	15	5.6
"L2"	33	15	5.4
"L2"	34	15	5.9
"L2"	35	15	4.3
"L2"	36	15	5.2
"L2"	37	15	6.2
"L2"	38	15	5.4
"L2"	39	15	3.7
"L2"	40	15	5.5
"L2"	41	15	6.8
"L2"	42	15	6.1
"L2"	43	15	5.2
"L2"	44	15	3.2
"L2"	45	15	6.1
"L2"	46	15	6.1
"L2"	47	15	5.1
"L2"	48	15	5.2
"L2"	49	15	5.9
"L2"	1	16	5.2
"L2"	2	16	4.9
"L2"	3	16	5.8
"L2"	4	16	6.2
"L2"	5	16	4.8
"L2"	6	16	5
"L2"	7	16	6.7
"L2"	8	16	4.9
"L2"	9	16	6.3
"L2"	10	16	4.3
"L2"	11	16	5.3
"L2"	12	16	7.5
"L2"	13	16	5.1
"L2"	14	16	6.4
"L2"	15	16	4.9
"L2"	16	16	5.2
"L2"	17	16	4.9
"L2"	18	16	5.8
"L2"	19	16	5
"L2"	20	16	4.4
"L2"	21	16	4.4
"L2"	22	16	4.5
"L2"	23	16	4.2
"L2"	24	16	4.2
"L2"	25	16	5
"L2"	26	16	5.5
"L2"	27	16	5.1
"L2"	28	16	5.7
"L2"	29	16	4
"L2"	30	16	6.2
"L2"	31	16	5.7
"L2"	32	16	5.5
"L2"	33	16	5.4
"L2"	34	16	5.6
"L2"	35	16	6.5
"L2"	36	16	5.7
"L2"	37	16	4.9
"L2"	38	16	6.2
"L2"	39	16	5.7
"L2"	40	16	6.2
"L2"	41	16	6.4
"L2"	42	16	4.4
"L2"	43	16	4.5
"L2"	44	16	4.5
"L2"	45	16	4.6
"L2"	46	16	3.7
"L2"	47	16	5.2
"L2"	48	16	4.5
"L2"	49	16	7.2
"L2"	1	17	6.9
"L2"	2	17	5.2
"L2"	3	17	4.9
"L2"	4	17	3.3
"L2"	5	17	5.1
"L2"	6	17	6.7
"L2"	7	17	8.2
"L2"	8	17	6.2
"L2"	9	17	4.7
"L2"	10	17	5.5
"L2"	11	17	5.6
"L2"	12	17	4.1
"L2"	13	17	5.9
"L2"	14	17	5
"L2"	15	17	5.5
"L2"	16	17	3.9
"L2"	17	17	5.9
"L2"	18	17	4.1
"L2"	19	17	4.7
"L2"	20	17	5.2
"L2"	21	17	5.7
"L2"	22	17	3.5
"L2"	23	17	4.6
"L2"	24	17	4.2
"L2"	25	17	4.1
"L2"	26	17	4.4
"L2"	27	17	8.2
"L2"	28	17	4.9
"L2"	29	17	3.9
"L2"	30	17	5.5
"L2"	31	17	3.3
"L2"	32	17	4.4
"L2"	33	17	4.5
"L2"	34	17	4.7
"L2"	35	17	3.9
"L2"	36	17	6.2
"L2"	37	17	5.7
"L2"	38	17	5.4
"L2"	39	17	6.2
"L2"	40	17	5.7
"L2"	41	17	5.7
"L2"	42	17	4.3
"L2"	43	17	5.2
"L2"	44	17	5.1
"L2"	45	17	4.8
"L2"	46	17	4.2
"L2"	47	17	6.2
"L2"	48	17	4.3
"L2"	49	17	4.9
"L2"	1	18	5.9
"L2"	2	18	5.3
"L2"	3	18	5.5
"L2"	4	18	5.9
"L2"	5	18	4.5
"L2"	6	18	4.2
"L2"	7	18	3.8
"L2"	8	18	6.6
"L2"	9	18	4.7
"L2"	10	18	6
"L2"	11	18	5.9
"L2"	12	18	5.3
"L2"	13	18	7.7
"L2"	14	18	4.7
"L2"	15	18	5.2
"L2"	16	18	6.5
"L2"	17	18	5.3
"L2"	18	18	5.7
"L2"	19	18	4.3
"L2"	20	18	6
"L2"	21	18	4.9
"L2"	22	18	5.7
"L2"	23	18	5.6
"L2"	24	18	5.2
"L2"	25	18	4.4
"L2"	26	18	3.4
"L2"	27	18	5.4
"L2"	28	18	3.4
"L2"	29	18	4.2
"L2"	30	18	4.7
"L2"	31	18	5.5
"L2"	32	18	4.2
"L2"	33	18	5.4
"L2"	34	18	5.1
"L2"	35	18	4.2
"L2"	36	18	5.2
"L2"	37	18	5.1
"L2"	38	18	4.7
"L2"	39	18	4.5
"L2"	40	18	5.1
"L2"	41	18	5.4
"L2"	42	18	3.9
"L2"	43	18	6.5
"L2"	44	18	5.6
"L2"	45	18	6.3
"L2"	46	18	7.4
"L2"	47	18	4.7
"L2"	48	18	5.2
"L2"	49	18	5.2
"L2"	1	19	3.3
"L2"	2	19	6.1
"L2"	3	19	3.1
"L2"	4	19	6.3
"L2"	5	19	3.4
"L2"	6	19	6.7
"L2"	7	19	4.9
"L2"	8	19	4
"L2"	9	19	6.4
"L2"	10	19	5.3
"L2"	11	19	7.4
"L2"	12	19	5
"L2"	13	19	6.2
"L2"	14	19	6.3
"L2"	15	19	5.1
"L2"	16	19	6.2
"L2"	17	19	4.4
"L2"	18	19	5.1
"L2"	19	19	6.6
"L2"	20	19	4.9
"L2"	21	19	5.5
"L2"	22	19	6
"L2"	23	19	6.4
"L2"	24	19	6.7
"L2"	25	19	4.3
"L2"	26	19	5.5
"L2"	27	19	6.1
"L2"	28	19	4.3
"L2"	29	19	5.1
"L2"	30	19	5.2
"L2"	31	19	4.5
"L2"	32	19	2.6
"L2"	33	19	4.1
"L2"	34	19	3.7
"L2"	35	19	4.9
"L2"	36	19	6.8
"L2"	37	19	6.9
"L2"	38	19	5.2
"L2"	39	19	6.7
"L2"	40	19	6
"L2"	41	19	7.5
"L2"	42	19	5.3
"L2"	43	19	6.1
"L2"	44	19	5.5
"L2"	45	19	5.6
"L2"	46	19	6.1
"L2"	47	19	6.4
"L2"	48	19	5.1
"L2"	49	19	5.9
