"eid"	"year"	"loc"	"block"	"gen"	"yield"	"testwt"
"8"	1998	"Lew"	"B3"	"Jerry"	90.508	36.48
"8"	1998	"Lew"	"B3"	"Blaze"	98.4555	34.0575
"8"	1998	"Lew"	"B3"	"IAN979-5-1-22"	73.117	29.07
"8"	1998	"Lew"	"B3"	"OH1086"	87.4225	29.925
"8"	1998	"Lew"	"B3"	"Troy"	86.768	34.9125
"8"	1998	"Lew"	"B3"	"Prairie"	103.785	30.9225
"8"	1998	"Lew"	"B3"	"OH1149"	89.386	35.34
"8"	1998	"Lew"	"B3"	"Chaps"	94.1545	33.06
"8"	1998	"Lew"	"B3"	"Ogle"	97.8945	32.775
"8"	1998	"Lew"	"B3"	"IAR56-8"	97.801	33.7725
"8"	1998	"Lew"	"B3"	"Milton"	85.085	32.775
"8"	1998	"Lew"	"B3"	"Classic"	90.134	32.775
"9"	1998	"Nas"	"B1"	"Riser"	73.3975	31.4925
"9"	1998	"Nas"	"B1"	"Don"	84.0565	31.065
"9"	1998	"Nas"	"B1"	"Brawn"	73.7715	31.065
"9"	1998	"Nas"	"B1"	"Milton"	88.7315	31.635
"9"	1998	"Nas"	"B1"	"Burton"	74.7065	31.635
"9"	1998	"Nas"	"B1"	"Jay"	101.2605	32.49
"9"	1998	"Nas"	"B1"	"IAR66-6"	95.37	33.63
"9"	1998	"Nas"	"B1"	"Classic"	94.7155	34.6275
"9"	1998	"Nas"	"B1"	"IAN979-5-1-22"	73.3975	31.2075
"9"	1998	"Nas"	"B1"	"Valley"	71.1535	35.625
"9"	1998	"Nas"	"B1"	"OH1149"	64.141	29.07
"9"	1998	"Nas"	"B1"	"IAR56-5"	94.3415	33.7725
"9"	1998	"Nas"	"B1"	"Jim"	99.11	30.6375
"9"	1998	"Nas"	"B1"	"Prairie"	99.3905	30.0675
"9"	1998	"Nas"	"B1"	"Gem"	93.5935	33.915
"9"	1998	"Nas"	"B1"	"Ida"	84.0565	28.5
"9"	1998	"Nas"	"B1"	"Blaze"	93.7805	33.4875
"9"	1998	"Nas"	"B1"	"Jud"	79.3815	34.77
"9"	1998	"Nas"	"B1"	"IAR56-8"	88.7315	34.9125
"9"	1998	"Nas"	"B1"	"OH1086"	76.7635	28.785
"9"	1998	"Nas"	"B1"	"WIX6356-1"	89.4795	33.915
"9"	1998	"Nas"	"B1"	"Belle"	62.7385	32.9175
"9"	1998	"Nas"	"B1"	"Starter"	70.0315	30.495
"9"	1998	"Nas"	"B1"	"Ogle"	92.752	28.9275
"9"	1998	"Nas"	"B1"	"Sheldon"	100.793	32.205
"9"	1998	"Nas"	"B1"	"Vista"	84.4305	31.92
"9"	1998	"Nas"	"B1"	"Jerry"	86.8615	34.77
"9"	1998	"Nas"	"B1"	"Dane"	101.4475	27.5025
"9"	1998	"Nas"	"B1"	"Starter/Amag"	99.5775	32.0625
"9"	1998	"Nas"	"B1"	"Richard"	74.987	30.78
"9"	1998	"Nas"	"B1"	"OH1128"	85.3655	28.6425
"9"	1998	"Nas"	"B1"	"Chaps"	88.7315	30.78
"9"	1998	"Nas"	"B1"	"Troy"	54.604	32.49
"9"	1998	"Nas"	"B1"	"Rodeo"	89.8535	32.205
"9"	1998	"Nas"	"B2"	"Jerry"	78.353	34.6275
"9"	1998	"Nas"	"B2"	"OH1128"	81.2515	29.925
"9"	1998	"Nas"	"B2"	"Milton"	89.012	32.9175
"9"	1998	"Nas"	"B2"	"Classic"	86.207	30.78
"9"	1998	"Nas"	"B2"	"Sheldon"	72.6495	27.36
"9"	1998	"Nas"	"B2"	"Valley"	63.2995	34.485
"9"	1998	"Nas"	"B2"	"Vista"	82.3735	30.78
"9"	1998	"Nas"	"B2"	"Ida"	74.1455	26.6475
"9"	1998	"Nas"	"B2"	"IAR56-5"	108.3665	35.34
"9"	1998	"Nas"	"B2"	"OH1086"	83.776	29.7825
"9"	1998	"Nas"	"B2"	"Chaps"	99.7645	31.4925
"9"	1998	"Nas"	"B2"	"IAL24-5-1"	75.361	29.925
"9"	1998	"Nas"	"B2"	"OH1149"	57.596	27.2175
"9"	1998	"Nas"	"B2"	"Burton"	70.499	30.21
"9"	1998	"Nas"	"B2"	"Rodeo"	97.3335	31.7775
"9"	1998	"Nas"	"B2"	"Ogle"	90.508	29.4975
"9"	1998	"Nas"	"B2"	"Jud"	93.687	34.485
"9"	1998	"Nas"	"B2"	"Blaze"	95.744	34.3425
"9"	1998	"Nas"	"B2"	"Belle"	64.9825	33.06
"9"	1998	"Nas"	"B2"	"Starter/Amag"	78.6335	33.2025
"9"	1998	"Nas"	"B2"	"Richard"	65.5435	31.065
"9"	1998	"Nas"	"B2"	"Dane"	82.9345	24.9375
"9"	1998	"Nas"	"B2"	"IAR66-6"	81.906	30.21
"9"	1998	"Nas"	"B2"	"Don"	85.272	29.2125
"9"	1998	"Nas"	"B2"	"Riser"	90.321	32.49
"9"	1998	"Nas"	"B2"	"IAN979-5-1-22"	74.1455	30.9225
"9"	1998	"Nas"	"B2"	"IN09201"	102.0085	30.9225
"9"	1998	"Nas"	"B2"	"Starter"	84.6175	32.9175
"9"	1998	"Nas"	"B2"	"Troy"	69.564	34.77
"9"	1998	"Nas"	"B2"	"Prairie"	88.5445	26.9325
"9"	1998	"Nas"	"B2"	"Gem"	93.2195	31.92
"9"	1998	"Nas"	"B2"	"Jim"	92.4715	28.5
"9"	1998	"Nas"	"B2"	"IAR56-8"	88.9185	33.2025
"9"	1998	"Nas"	"B2"	"WIX6356-1"	85.9265	34.9125
"9"	1998	"Nas"	"B2"	"Jay"	109.3015	33.915
"9"	1998	"Nas"	"B2"	"Brawn"	83.028	31.2075
"9"	1998	"Nas"	"B3"	"Belle"	65.076	32.9175
"9"	1998	"Nas"	"B3"	"Milton"	79.7555	32.0625
"9"	1998	"Nas"	"B3"	"IAR56-8"	86.1135	34.0575
"9"	1998	"Nas"	"B3"	"Prairie"	93.0325	28.785
"9"	1998	"Nas"	"B3"	"Jerry"	77.8855	33.345
"9"	1998	"Nas"	"B3"	"Rodeo"	90.882	30.6375
"9"	1998	"Nas"	"B3"	"OH1149"	67.507	29.4975
"9"	1998	"Nas"	"B3"	"Starter"	78.914	32.775
"9"	1998	"Nas"	"B3"	"Brawn"	74.5195	28.215
"9"	1998	"Nas"	"B3"	"Sheldon"	98.8295	30.6375
"9"	1998	"Nas"	"B3"	"Classic"	96.0245	32.9175
"9"	1998	"Nas"	"B3"	"Valley"	71.3405	34.6275
"9"	1998	"Nas"	"B3"	"Blaze"	95.744	33.915
"9"	1998	"Nas"	"B3"	"Jay"	90.882	31.92
"9"	1998	"Nas"	"B3"	"Jud"	83.028	34.77
"9"	1998	"Nas"	"B3"	"IAN979-5-1-22"	70.2185	30.495
"9"	1998	"Nas"	"B3"	"Starter/Amag"	79.5685	32.3475
"9"	1998	"Nas"	"B3"	"Chaps"	89.6665	31.2075
"9"	1998	"Nas"	"B3"	"WIX6356-1"	84.337	32.9175
"9"	1998	"Nas"	"B3"	"Jim"	80.223	28.6425
"9"	1998	"Nas"	"B3"	"OH1128"	62.5515	24.225
"9"	1998	"Nas"	"B3"	"Dane"	90.4145	26.9325
"9"	1998	"Nas"	"B3"	"IAR56-5"	100.5125	35.1975
"9"	1998	"Nas"	"B3"	"Ida"	82.28	27.645
"9"	1998	"Nas"	"B3"	"OH1086"	84.15	29.64
"9"	1998	"Nas"	"B3"	"Don"	80.6905	28.5
"9"	1998	"Nas"	"B3"	"Gem"	95.931	33.915
"9"	1998	"Nas"	"B3"	"Riser"	96.492	32.3475
"9"	1998	"Nas"	"B3"	"IN09201"	87.6095	28.9275
"9"	1998	"Nas"	"B3"	"Burton"	67.6005	31.35
"9"	1998	"Nas"	"B3"	"Richard"	61.71	30.78
"9"	1998	"Nas"	"B3"	"Troy"	55.352	34.3425
"9"	1998	"Nas"	"B3"	"IAR66-6"	92.6585	32.205
"9"	1998	"Nas"	"B3"	"Vista"	79.7555	31.92
"9"	1998	"Nas"	"B3"	"Ogle"	93.9675	29.2125
"10"	1999	"Ame"	"B1"	"Sheldon"	123.607	31.4925
"10"	1999	"Ame"	"B1"	"IN09201"	126.8795	33.345
"10"	1999	"Ame"	"B1"	"Ogle"	90.695	33.2025
"10"	1999	"Ame"	"B1"	"Killdeer"	96.866	33.345
"10"	1999	"Ame"	"B1"	"Jerry"	81.2515	35.4825
"10"	1999	"Ame"	"B1"	"Belle"	71.247	33.4875
"10"	1999	"Ame"	"B1"	"Rodeo"	135.388	33.345
"10"	1999	"Ame"	"B1"	"Burton"	109.6755	33.4875
"10"	1999	"Ame"	"B1"	"Jud"	111.265	34.2
"10"	1999	"Ame"	"B1"	"Loyal"	90.321	33.4875
"10"	1999	"Ame"	"B1"	"IAH61-3-3-4"	97.614	30.78
"10"	1999	"Ame"	"B1"	"IAR66-6"	110.6105	32.9175
"10"	1999	"Ame"	"B1"	"Milton"	99.297	30.0675
"10"	1999	"Ame"	"B1"	"Brawn"	149.1325	34.485
"10"	1999	"Ame"	"B1"	"Jay"	136.697	34.6275
"10"	1999	"Ame"	"B1"	"Ida"	126.786	32.49
"10"	1999	"Ame"	"B1"	"Riser"	66.8525	34.9125
"10"	1999	"Ame"	"B1"	"IA91483-7-18-2"	98.923	35.34
"10"	1999	"Ame"	"B1"	"Valley"	116.314	35.4825
"10"	1999	"Ame"	"B1"	"Blaze"	130.4325	35.34
"10"	1999	"Ame"	"B1"	"Youngs"	112.6675	33.2025
"10"	1999	"Ame"	"B1"	"Richard"	137.9125	34.2
"10"	1999	"Ame"	"B1"	"Dane"	74.613	32.205
"10"	1999	"Ame"	"B1"	"Vista"	68.255	31.92
"10"	1999	"Ame"	"B1"	"Jim"	104.4395	33.7725
"10"	1999	"Ame"	"B1"	"Chaps"	114.5375	35.91
"10"	1999	"Ame"	"B1"	"Don"	97.1465	34.9125
"10"	1999	"Ame"	"B1"	"Classic"	112.761	32.3475
"10"	1999	"Ame"	"B1"	"Ebeltoft"	143.3355	33.915
"10"	1999	"Ame"	"B1"	"IAR56-5"	109.582	35.34
"10"	1999	"Ame"	"B1"	"Troy"	87.89	33.63
"10"	1999	"Ame"	"B1"	"Starter"	100.1385	35.1975
"10"	1999	"Ame"	"B1"	"Moraine"	123.607	35.91
"10"	1999	"Ame"	"B1"	"IAN979-5-1-22"	129.404	33.7725
"10"	1999	"Ame"	"B1"	"IA91462-4-1-6"	120.3345	34.6275
"10"	1999	"Ame"	"B1"	"Gem"	100.8865	35.1975
"10"	1999	"Ame"	"B2"	"Ebeltoft"	141.2785	33.345
"10"	1999	"Ame"	"B2"	"Rodeo"	120.428	32.0625
"10"	1999	"Ame"	"B2"	"Belle"	57.035	32.775
"10"	1999	"Ame"	"B2"	"Valley"	122.7655	34.77
"10"	1999	"Ame"	"B2"	"Starter"	93.126	35.7675
"10"	1999	"Ame"	"B2"	"Richard"	117.436	33.915
"10"	1999	"Ame"	"B2"	"Killdeer"	142.307	33.345
"10"	1999	"Ame"	"B2"	"Jerry"	116.875	35.4825
"10"	1999	"Ame"	"B2"	"Ida"	115.379	30.21
"10"	1999	"Ame"	"B2"	"IAR66-6"	137.632	34.3425
"10"	1999	"Ame"	"B2"	"Burton"	123.7005	34.2
"10"	1999	"Ame"	"B2"	"Jay"	138.2865	35.4825
"10"	1999	"Ame"	"B2"	"IAR56-5"	130.9935	37.7625
"10"	1999	"Ame"	"B2"	"Loyal"	88.9185	32.9175
"10"	1999	"Ame"	"B2"	"Milton"	107.2445	32.3475
"10"	1999	"Ame"	"B2"	"Brawn"	160.3525	32.3475
"10"	1999	"Ame"	"B2"	"Sheldon"	93.9675	31.7775
"10"	1999	"Ame"	"B2"	"Gem"	111.639	35.1975
"10"	1999	"Ame"	"B2"	"Moraine"	118.932	35.7675
"10"	1999	"Ame"	"B2"	"Don"	98.549	35.625
"10"	1999	"Ame"	"B2"	"Vista"	104.8135	35.34
"10"	1999	"Ame"	"B2"	"IN09201"	117.249	34.6275
"10"	1999	"Ame"	"B2"	"Jud"	115.0985	37.05
"10"	1999	"Ame"	"B2"	"Riser"	85.459	35.625
"10"	1999	"Ame"	"B2"	"Youngs"	135.6685	33.4875
"10"	1999	"Ame"	"B2"	"IA91462-4-1-6"	108.1795	35.7675
"10"	1999	"Ame"	"B2"	"Classic"	118.2775	33.345
"10"	1999	"Ame"	"B2"	"Dane"	100.419	32.6325
"10"	1999	"Ame"	"B2"	"Troy"	105.3745	36.0525
"10"	1999	"Ame"	"B2"	"IAH61-3-3-4"	130.526	32.205
"10"	1999	"Ame"	"B2"	"Blaze"	118.4645	35.91
"10"	1999	"Ame"	"B2"	"Jim"	129.03	35.7675
"10"	1999	"Ame"	"B2"	"IAN979-5-1-22"	138.38	33.2025
"10"	1999	"Ame"	"B2"	"IA91483-7-18-2"	109.956	34.6275
"10"	1999	"Ame"	"B2"	"Chaps"	136.9775	34.0575
"10"	1999	"Ame"	"B2"	"Ogle"	138.2865	33.915
"10"	1999	"Ame"	"B3"	"Richard"	95.0895	33.06
"10"	1999	"Ame"	"B3"	"Moraine"	108.273	35.91
"10"	1999	"Ame"	"B3"	"Jud"	110.9845	34.77
"10"	1999	"Ame"	"B3"	"Jim"	120.054	35.1975
"10"	1999	"Ame"	"B3"	"Brawn"	138.754	34.3425
"10"	1999	"Ame"	"B3"	"IA91483-7-18-2"	103.1305	33.4875
"10"	1999	"Ame"	"B3"	"IAR66-6"	140.5305	35.055
"10"	1999	"Ame"	"B3"	"Killdeer"	143.242	32.775
"10"	1999	"Ame"	"B3"	"Jay"	135.2945	35.055
"10"	1999	"Ame"	"B3"	"Belle"	105.5615	34.485
"10"	1999	"Ame"	"B3"	"IAH61-3-3-4"	140.437	33.915
"10"	1999	"Ame"	"B3"	"Gem"	126.5055	35.1975
"10"	1999	"Ame"	"B3"	"Blaze"	152.405	34.485
"10"	1999	"Ame"	"B3"	"Youngs"	138.006	32.0625
"10"	1999	"Ame"	"B3"	"Classic"	135.8555	34.77
"10"	1999	"Ame"	"B3"	"Chaps"	129.6845	33.4875
"10"	1999	"Ame"	"B3"	"Vista"	113.2285	33.2025
"10"	1999	"Ame"	"B3"	"IAR56-5"	136.4165	37.1925
"10"	1999	"Ame"	"B3"	"Dane"	123.8875	33.63
"10"	1999	"Ame"	"B3"	"IN09201"	143.1485	35.34
"10"	1999	"Ame"	"B3"	"Milton"	121.176	32.9175
"10"	1999	"Ame"	"B3"	"Riser"	97.3335	34.3425
"10"	1999	"Ame"	"B3"	"IA91462-4-1-6"	115.4725	33.915
"10"	1999	"Ame"	"B3"	"Sheldon"	96.3985	32.205
"10"	1999	"Ame"	"B3"	"Rodeo"	106.59	31.4925
"10"	1999	"Ame"	"B3"	"Don"	106.216	34.9125
"10"	1999	"Ame"	"B3"	"Starter"	94.996	34.0575
"10"	1999	"Ame"	"B3"	"Ida"	125.477	31.35
"10"	1999	"Ame"	"B3"	"Ogle"	126.3185	32.205
"10"	1999	"Ame"	"B3"	"Ebeltoft"	129.404	33.7725
"10"	1999	"Ame"	"B3"	"Loyal"	97.5205	33.63
"10"	1999	"Ame"	"B3"	"Valley"	69.2835	30.78
"10"	1999	"Ame"	"B3"	"Troy"	104.4395	33.2025
"10"	1999	"Ame"	"B3"	"Burton"	108.086	34.2
"10"	1999	"Ame"	"B3"	"Jerry"	121.0825	36.0525
"10"	1999	"Ame"	"B3"	"IAN979-5-1-22"	137.5385	33.63
"11"	1999	"Sut"	"B1"	"Jay"	132.957	36.195
"11"	1999	"Sut"	"B1"	"Rodeo"	145.299	33.63
"11"	1999	"Sut"	"B1"	"Don"	109.1145	35.7675
"11"	1999	"Sut"	"B1"	"Jim"	137.3515	34.3425
"11"	1999	"Sut"	"B1"	"Loyal"	121.2695	35.7675
"11"	1999	"Sut"	"B1"	"Milton"	118.6515	30.78
"11"	1999	"Sut"	"B1"	"Youngs"	140.063	33.345
"11"	1999	"Sut"	"B1"	"Valley"	100.045	31.35
"11"	1999	"Sut"	"B1"	"Chaps"	145.112	33.63
"11"	1999	"Sut"	"B1"	"Sheldon"	107.151	33.06
"11"	1999	"Sut"	"B1"	"IAN979-5-1-22"	125.103	33.4875
"11"	1999	"Sut"	"B1"	"IA91462-4-1-6"	111.826	34.3425
"11"	1999	"Sut"	"B1"	"Richard"	118.6515	34.3425
"11"	1999	"Sut"	"B1"	"Jud"	126.599	35.7675
"11"	1999	"Sut"	"B1"	"IN09201"	142.2135	37.62
"11"	1999	"Sut"	"B1"	"IAH61-3-3-4"	143.242	34.0575
"11"	1999	"Sut"	"B1"	"Jerry"	119.867	36.48
"11"	1999	"Sut"	"B1"	"Blaze"	120.1475	36.0525
"11"	1999	"Sut"	"B1"	"Belle"	135.201	36.0525
"11"	1999	"Sut"	"B1"	"Ogle"	127.2535	32.3475
"11"	1999	"Sut"	"B1"	"Riser"	117.9035	36.6225
"11"	1999	"Sut"	"B1"	"Vista"	128.1885	37.335
"11"	1999	"Sut"	"B1"	"Troy"	120.615	31.35
"11"	1999	"Sut"	"B1"	"IA91483-7-18-2"	130.9935	34.3425
"11"	1999	"Sut"	"B1"	"Brawn"	134.9205	35.1975
"11"	1999	"Sut"	"B1"	"Starter"	99.9515	37.335
"11"	1999	"Sut"	"B1"	"Ida"	127.4405	32.775
"11"	1999	"Sut"	"B1"	"Burton"	124.916	34.2
"11"	1999	"Sut"	"B1"	"Gem"	145.7665	36.3375
"11"	1999	"Sut"	"B1"	"Ebeltoft"	156.0515	33.345
"11"	1999	"Sut"	"B1"	"IAR66-6"	164.4665	35.34
"11"	1999	"Sut"	"B1"	"Classic"	132.209	35.055
"11"	1999	"Sut"	"B1"	"Killdeer"	150.348	34.6275
"11"	1999	"Sut"	"B1"	"Dane"	140.3435	33.915
"11"	1999	"Sut"	"B1"	"Moraine"	127.347	36.765
"11"	1999	"Sut"	"B1"	"IAR56-5"	132.3025	36.48
"11"	1999	"Sut"	"B2"	"Valley"	110.704	33.345
"11"	1999	"Sut"	"B2"	"Dane"	136.136	34.3425
"11"	1999	"Sut"	"B2"	"Jerry"	111.452	36.9075
"11"	1999	"Sut"	"B2"	"Richard"	144.2705	34.3425
"11"	1999	"Sut"	"B2"	"Youngs"	133.144	32.775
"11"	1999	"Sut"	"B2"	"IAN979-5-1-22"	126.412	34.2
"11"	1999	"Sut"	"B2"	"Jim"	145.9535	35.7675
"11"	1999	"Sut"	"B2"	"IAR56-5"	123.607	37.05
"11"	1999	"Sut"	"B2"	"Jay"	136.51	36.6225
"11"	1999	"Sut"	"B2"	"Burton"	108.9275	31.92
"11"	1999	"Sut"	"B2"	"Gem"	131.461	36.9075
"11"	1999	"Sut"	"B2"	"Milton"	114.818	31.35
"11"	1999	"Sut"	"B2"	"Sheldon"	105.094	32.775
"11"	1999	"Sut"	"B2"	"IN09201"	137.3515	37.1925
"11"	1999	"Sut"	"B2"	"Rodeo"	131.9285	31.35
"11"	1999	"Sut"	"B2"	"Ida"	130.9	32.6325
"11"	1999	"Sut"	"B2"	"Jud"	133.6115	36.6225
"11"	1999	"Sut"	"B2"	"Don"	108.647	35.625
"11"	1999	"Sut"	"B2"	"Killdeer"	134.5465	35.625
"11"	1999	"Sut"	"B2"	"Moraine"	128.656	36.765
"11"	1999	"Sut"	"B2"	"Troy"	127.908	33.915
"11"	1999	"Sut"	"B2"	"Riser"	116.875	36.765
"11"	1999	"Sut"	"B2"	"Ogle"	122.111	33.06
"11"	1999	"Sut"	"B2"	"IAH61-3-3-4"	125.0095	34.77
"11"	1999	"Sut"	"B2"	"IAR66-6"	126.973	34.6275
"11"	1999	"Sut"	"B2"	"Starter"	95.8375	37.05
"11"	1999	"Sut"	"B2"	"Belle"	135.762	36.9075
"11"	1999	"Sut"	"B2"	"Chaps"	139.689	34.6275
"11"	1999	"Sut"	"B2"	"IA91483-7-18-2"	132.209	35.7675
"11"	1999	"Sut"	"B2"	"Classic"	135.8555	36.765
"11"	1999	"Sut"	"B2"	"Blaze"	131.648	36.6225
"11"	1999	"Sut"	"B2"	"Brawn"	153.6205	33.915
"11"	1999	"Sut"	"B2"	"IA91462-4-1-6"	112.761	34.3425
"11"	1999	"Sut"	"B2"	"Ebeltoft"	147.543	32.9175
"11"	1999	"Sut"	"B2"	"Loyal"	140.7175	35.625
"11"	1999	"Sut"	"B2"	"Vista"	134.266	35.1975
"11"	1999	"Sut"	"B3"	"Killdeer"	152.966	34.6275
"11"	1999	"Sut"	"B3"	"IN09201"	165.869	35.91
"11"	1999	"Sut"	"B3"	"Starter"	116.501	36.195
"11"	1999	"Sut"	"B3"	"Belle"	154.462	35.4825
"11"	1999	"Sut"	"B3"	"Milton"	130.713	31.4925
"11"	1999	"Sut"	"B3"	"Jay"	163.7185	37.4775
"11"	1999	"Sut"	"B3"	"Brawn"	152.592	34.9125
"11"	1999	"Sut"	"B3"	"Dane"	144.364	33.63
"11"	1999	"Sut"	"B3"	"Burton"	125.7575	32.3475
"11"	1999	"Sut"	"B3"	"Jud"	150.161	36.0525
"11"	1999	"Sut"	"B3"	"Moraine"	148.0105	35.91
"11"	1999	"Sut"	"B3"	"Vista"	136.884	34.77
"11"	1999	"Sut"	"B3"	"Ida"	140.5305	33.345
"11"	1999	"Sut"	"B3"	"Don"	112.2935	35.91
"11"	1999	"Sut"	"B3"	"Jerry"	126.973	36.3375
"11"	1999	"Sut"	"B3"	"Ebeltoft"	149.6935	33.63
"11"	1999	"Sut"	"B3"	"IAR66-6"	139.5955	33.4875
"11"	1999	"Sut"	"B3"	"Rodeo"	141.372	33.345
"11"	1999	"Sut"	"B3"	"Chaps"	117.1555	34.9125
"11"	1999	"Sut"	"B3"	"IAR56-5"	148.104	37.62
"11"	1999	"Sut"	"B3"	"Troy"	125.29	32.9175
"11"	1999	"Sut"	"B3"	"Classic"	145.2055	36.3375
"11"	1999	"Sut"	"B3"	"Blaze"	137.258	36.0525
"11"	1999	"Sut"	"B3"	"Riser"	118.558	37.62
"11"	1999	"Sut"	"B3"	"IA91462-4-1-6"	134.5465	34.3425
"11"	1999	"Sut"	"B3"	"IAN979-5-1-22"	143.616	33.915
"11"	1999	"Sut"	"B3"	"Jim"	161.007	35.7675
"11"	1999	"Sut"	"B3"	"Loyal"	146.795	35.91
"11"	1999	"Sut"	"B3"	"Valley"	113.696	32.9175
"11"	1999	"Sut"	"B3"	"IA91483-7-18-2"	124.916	35.34
"11"	1999	"Sut"	"B3"	"Youngs"	144.925	32.205
"11"	1999	"Sut"	"B3"	"Sheldon"	109.395	32.775
"11"	1999	"Sut"	"B3"	"IAH61-3-3-4"	132.1155	34.77
"11"	1999	"Sut"	"B3"	"Richard"	120.802	34.3425
"11"	1999	"Sut"	"B3"	"Ogle"	137.258	32.9175
"11"	1999	"Sut"	"B3"	"Gem"	148.852	36.9075
"12"	1999	"Cra"	"B1"	"Jerry"	121.4565	35.4825
"12"	1999	"Cra"	"B1"	"Jay"	138.567	34.6275
"12"	1999	"Cra"	"B1"	"Don"	115.2855	33.63
"12"	1999	"Cra"	"B1"	"Ebeltoft"	133.7985	32.6325
"12"	1999	"Cra"	"B1"	"Burton"	105.655	33.63
"12"	1999	"Cra"	"B1"	"Killdeer"	105.9355	31.4925
"12"	1999	"Cra"	"B1"	"IAR56-5"	123.8875	34.485
"12"	1999	"Cra"	"B1"	"Valley"	78.8205	31.4925
"12"	1999	"Cra"	"B1"	"Richard"	98.549	31.2075
"12"	1999	"Cra"	"B1"	"Starter"	111.826	35.625
"12"	1999	"Cra"	"B1"	"Sheldon"	105.0005	32.49
"12"	1999	"Cra"	"B1"	"Brawn"	112.8545	30.9225
"12"	1999	"Cra"	"B1"	"Rodeo"	101.728	32.6325
"12"	1999	"Cra"	"B1"	"Blaze"	128.843	33.345
"12"	1999	"Cra"	"B1"	"Youngs"	101.6345	31.35
"12"	1999	"Cra"	"B1"	"Milton"	109.021	31.065
"12"	1999	"Cra"	"B1"	"Gem"	124.2615	33.2025
"12"	1999	"Cra"	"B1"	"Riser"	96.866	34.77
"12"	1999	"Cra"	"B1"	"IAR66-6"	138.754	33.06
"12"	1999	"Cra"	"B1"	"IAH61-3-3-4"	113.6025	30.495
"12"	1999	"Cra"	"B1"	"Jim"	125.9445	33.345
"12"	1999	"Cra"	"B1"	"Jud"	135.1075	34.9125
"12"	1999	"Cra"	"B1"	"Moraine"	111.452	35.34
"12"	1999	"Cra"	"B1"	"Loyal"	96.679	33.915
"12"	1999	"Cra"	"B1"	"IA91483-7-18-2"	85.833	32.9175
"12"	1999	"Cra"	"B1"	"Troy"	94.435	32.205
"12"	1999	"Cra"	"B1"	"IAN979-5-1-22"	120.241	31.2075
"12"	1999	"Cra"	"B1"	"Ida"	107.6185	32.3475
"12"	1999	"Cra"	"B1"	"Dane"	128.1885	32.49
"12"	1999	"Cra"	"B1"	"Vista"	102.7565	32.6325
"12"	1999	"Cra"	"B1"	"Chaps"	127.6275	32.49
"12"	1999	"Cra"	"B1"	"Classic"	141.8395	34.77
"12"	1999	"Cra"	"B1"	"Ogle"	137.9125	30.6375
"12"	1999	"Cra"	"B1"	"IN09201"	137.819	34.9125
"12"	1999	"Cra"	"B1"	"Belle"	125.851	34.0575
"12"	1999	"Cra"	"B1"	"IA91462-4-1-6"	133.9855	34.77
"12"	1999	"Cra"	"B2"	"IN09201"	124.168	34.6275
"12"	1999	"Cra"	"B2"	"Jim"	106.1225	32.0625
"12"	1999	"Cra"	"B2"	"Loyal"	80.784	34.0575
"12"	1999	"Cra"	"B2"	"Blaze"	120.989	33.915
"12"	1999	"Cra"	"B2"	"IAN979-5-1-22"	113.0415	31.35
"12"	1999	"Cra"	"B2"	"Brawn"	130.9935	32.205
"12"	1999	"Cra"	"B2"	"Jud"	115.005	35.34
"12"	1999	"Cra"	"B2"	"Chaps"	73.491	32.49
"12"	1999	"Cra"	"B2"	"Belle"	106.216	34.0575
"12"	1999	"Cra"	"B2"	"Moraine"	120.1475	35.055
"12"	1999	"Cra"	"B2"	"Riser"	100.1385	34.2
"12"	1999	"Cra"	"B2"	"Vista"	73.865	32.775
"12"	1999	"Cra"	"B2"	"Dane"	140.063	31.92
"12"	1999	"Cra"	"B2"	"Rodeo"	126.599	32.775
"12"	1999	"Cra"	"B2"	"Don"	98.2685	33.2025
"12"	1999	"Cra"	"B2"	"Sheldon"	104.0655	31.2075
"12"	1999	"Cra"	"B2"	"Ida"	109.956	31.92
"12"	1999	"Cra"	"B2"	"Killdeer"	114.7245	32.0625
"12"	1999	"Cra"	"B2"	"Milton"	111.078	30.9225
"12"	1999	"Cra"	"B2"	"IAR66-6"	126.3185	33.06
"12"	1999	"Cra"	"B2"	"IAH61-3-3-4"	124.8225	30.78
"12"	1999	"Cra"	"B2"	"Gem"	110.891	32.6325
"12"	1999	"Cra"	"B2"	"IAR56-5"	114.444	34.3425
"12"	1999	"Cra"	"B2"	"Ogle"	122.111	31.635
"12"	1999	"Cra"	"B2"	"IA91483-7-18-2"	114.1635	32.9175
"12"	1999	"Cra"	"B2"	"Jay"	124.916	34.3425
"12"	1999	"Cra"	"B2"	"IA91462-4-1-6"	133.2375	34.6275
"12"	1999	"Cra"	"B2"	"Classic"	121.6435	33.345
"12"	1999	"Cra"	"B2"	"Youngs"	50.303	30.0675
"12"	1999	"Cra"	"B2"	"Jerry"	84.4305	32.6325
"12"	1999	"Cra"	"B2"	"Richard"	87.6095	30.78
"12"	1999	"Cra"	"B2"	"Troy"	119.2125	34.77
"12"	1999	"Cra"	"B2"	"Valley"	77.1375	32.3475
"12"	1999	"Cra"	"B2"	"Burton"	94.996	32.205
"12"	1999	"Cra"	"B2"	"Ebeltoft"	117.81	33.4875
"12"	1999	"Cra"	"B2"	"Starter"	111.5455	35.1975
"12"	1999	"Cra"	"B3"	"Killdeer"	97.3335	31.92
