year	state	acres	yield
1913	NorthDakota	9280000	10.5
1913	Ohio	1875000	18
1913	Oklahoma	1940000	8.5
1913	Oregon	795000	20.6
1913	Pennsylvania	1200000	16.5
1913	SouthCarolina	46000	9.5
1913	SouthDakota	3900000	8.5
1913	Tennessee	660000	12
1913	Texas	820000	14.5
1913	Utah	252000	19.9
1913	Vermont	1000	19
1913	Virginia	740000	13.6
1913	Washington	2160000	19.7
1913	WestVirginia	220000	11.5
1913	Wisconsin	178000	18.7
1913	Wyoming	95000	17.3
1914	Alabama	17000	10.5
1914	Arizona	25000	18.5
1914	Arkansas	98000	10
1914	California	550000	17
1914	Colorado	525000	21.5
1914	Delaware	102000	20.5
1914	Georgia	97000	9
1914	Idaho	526000	23.8
1914	Illinois	2500000	19
1914	Indiana	2400000	18
1914	Iowa	920000	18.9
1914	Kansas	8650000	20
1914	Kentucky	680000	16.5
1914	Maine	3000	24
1914	Maryland	610000	22.5
1914	Michigan	910000	20
1914	Minnesota	3500000	10.6
1914	Mississippi	1000	13
1914	Missouri	2550000	16.5
1914	Montana	1655000	19.3
1914	Nebraska	3650000	17.6
1914	Nevada	19000	29.5
1914	NewJersey	79000	18
1914	NewMexico	64000	17.8
1914	NewYork	360000	22.5
1914	NorthCarolina	510000	10.5
1914	NorthDakota	9e+06	11
1914	Ohio	1975000	18.5
1914	Oklahoma	2620000	17.5
1914	Oregon	870000	20.7
1914	Pennsylvania	1200000	18
1914	SouthCarolina	42000	8.5
1914	SouthDakota	3500000	8.5
1914	Tennessee	670000	15
1914	Texas	1200000	12
1914	Utah	3e+05	23.5
1914	Vermont	1000	21
1914	Virginia	740000	14.5
1914	Washington	1995000	21.4
1914	WestVirginia	210000	13
1914	Wisconsin	175000	18.5
1914	Wyoming	114000	14.6
1915	Alabama	34000	9.5
1915	Arizona	32000	20
1915	Arkansas	142000	9
1915	California	635000	16
1915	Colorado	680000	22.6
1915	Delaware	109000	15
1915	Georgia	147000	8
1915	Idaho	610000	25.2
1915	Illinois	2850000	18.5
1915	Indiana	2650000	18.5
1915	Iowa	947000	19.9
1915	Kansas	8520000	12.5
1915	Kentucky	760000	11
1915	Maine	4000	25
1915	Maryland	645000	17.5
1915	Michigan	1010000	20.5
1915	Minnesota	3630000	17
1915	Mississippi	2000	16
1915	Missouri	2800000	12.5
1915	Montana	2375000	25.5
1915	Nebraska	3800000	18.3
1915	Nevada	22000	27.4
1915	NewJersey	78000	19
1915	NewMexico	71000	15.6
1915	NewYork	380000	23
1915	NorthCarolina	535000	9.5
1915	NorthDakota	9370000	17
1915	Ohio	2075000	19.5
1915	Oklahoma	3080000	12.5
1915	Oregon	960000	22
1915	Pennsylvania	1215000	17
1915	SouthCarolina	70000	8
1915	SouthDakota	3750000	16
1915	Tennessee	780000	10
1915	Texas	1600000	14.5
1915	Utah	329000	22.3
1915	Vermont	1000	22
1915	Virginia	895000	13.2
1915	Washington	2170000	23.5
1915	WestVirginia	225000	13.5
1915	Wisconsin	188000	20.8
1915	Wyoming	127000	18.8
1916	Alabama	37000	7
1916	Arizona	34000	20.5
1916	Arkansas	157000	6.5
1916	California	480000	14
1916	Colorado	745000	17.7
1916	Delaware	109000	15.5
1916	Georgia	148000	8.5
1916	Idaho	605000	20.9
1916	Illinois	2050000	11
1916	Indiana	1575000	12.5
1916	Iowa	508000	15.1
1916	Kansas	8170000	12
1916	Kentucky	750000	9
1916	Maine	4000	25.5
1916	Maryland	650000	18
1916	Michigan	820000	17
1916	Minnesota	3160000	7.6
1916	Mississippi	3000	12
1916	Missouri	2100000	8.5
1916	Montana	2380000	19.1
1916	Nebraska	3600000	18.5
1916	Nevada	23000	29
1916	NewJersey	80000	20
1916	NewMexico	83000	12.5
1916	NewYork	365000	21
1916	NorthCarolina	530000	9
1916	NorthDakota	8430000	6
1916	Ohio	1800000	13.5
1916	Oklahoma	2870000	9.5
1916	Oregon	840000	20.8
1916	Pennsylvania	1235000	18
1916	SouthCarolina	64000	8
1916	SouthDakota	3650000	6.8
1916	Tennessee	8e+05	9.5
1916	Texas	1150000	10
1916	Utah	335000	18.9
1916	Vermont	1000	18
1916	Virginia	920000	12.7
1916	Washington	1670000	20.4
1916	WestVirginia	240000	12.5
1916	Wisconsin	188000	16.9
1916	Wyoming	151000	12.9
1917	Alabama	30000	7.5
1917	Arizona	32000	18
1917	Arkansas	140000	12.5
1917	California	535000	17
1917	Colorado	770000	20.4
1917	Delaware	114000	14.5
1917	Georgia	167000	6
1917	Idaho	935000	18.4
1917	Illinois	2100000	16.9
1917	Indiana	1800000	17.5
1917	Iowa	360000	17.7
1917	Kansas	3730000	11.5
1917	Kentucky	680000	12
1917	Maine	9000	16
1917	Maryland	675000	18.5
1917	Michigan	880000	18
1917	Minnesota	2850000	16.1
1917	Mississippi	3000	13
1917	Missouri	1750000	15
1917	Montana	2785000	10.5
1917	Nebraska	975000	12.5
1917	Nevada	23000	30.1
1917	NewJersey	81000	18
1917	NewMexico	92000	12
1917	NewYork	385000	19.8
1917	NorthCarolina	550000	9
1917	NorthDakota	8240000	7.5
1917	Ohio	2050000	20
1917	Oklahoma	3100000	11
1917	Oregon	810000	15.8
1917	Pennsylvania	1275000	17
1917	SouthCarolina	71000	8
1917	SouthDakota	3200000	13.9
1917	Tennessee	520000	9.5
1917	Texas	1350000	10.5
1917	Utah	296000	21.5
1917	Vermont	4000	20
1917	Virginia	960000	13.5
1917	Washington	1805000	14.1
1917	WestVirginia	250000	11
1917	Wisconsin	239000	20.4
1917	Wyoming	166000	14.3
1918	Alabama	33000	7.5
1918	Arizona	38000	18.5
1918	Arkansas	184000	10
1918	California	690000	14
1918	Colorado	1225000	17.2
1918	Delaware	120000	11
1918	Georgia	158000	7.5
1918	Idaho	1110000	19.4
1918	Illinois	2900000	20
1918	Indiana	2350000	22
1918	Iowa	1060000	19
1918	Kansas	7250000	13.5
1918	Kentucky	760000	14
1918	Maine	19000	21
1918	Maryland	650000	17
1918	Michigan	760000	14.2
1918	Minnesota	3450000	20
1918	Mississippi	5000	12.5
1918	Missouri	3100000	17.2
1918	Montana	3400000	12.6
1918	Nebraska	3826000	11.3
1918	Nevada	24000	28.2
1918	NewJersey	83000	15.5
1918	NewMexico	110000	11.8
1918	NewYork	385000	17
1918	NorthCarolina	628000	7
1918	NorthDakota	8980000	11.5
1918	Ohio	2550000	18.5
1918	Oklahoma	3200000	11.5
1918	Oregon	1095000	15.2
1918	Pennsylvania	1340000	16
1918	SouthCarolina	89000	8.5
1918	SouthDakota	3280000	17.8
1918	Tennessee	650000	10.5
1918	Texas	1e+06	7.5
1918	Utah	320000	21
1918	Vermont	14000	22
1918	Virginia	1020000	12
1918	Washington	2315000	12.5
1918	WestVirginia	275000	12
1918	Wisconsin	424000	22.3
1918	Wyoming	198000	18.8
1919	Alabama	34000	7
1919	Arizona	31000	23
1919	Arkansas	256000	8.5
1919	California	1087000	15.5
1919	Colorado	1329000	13.8
1919	Delaware	126000	12
1919	Georgia	141000	8
1919	Idaho	1142000	16
1919	Illinois	4103000	17.2
1919	Indiana	2799000	16.1
1919	Iowa	1438000	14.3
1919	Kansas	11624000	13.2
1919	Kentucky	840000	12.5
1919	Maine	14000	18
1919	Maryland	664000	14.5
1919	Michigan	1056000	19.3
1919	Minnesota	3878000	9.5
1919	Mississippi	7000	9
1919	Missouri	4577000	14.3
1919	Montana	1698000	5
1919	Nebraska	4427000	13.2
1919	Nevada	22000	21.2
1919	NewJersey	85000	16.5
1919	NewMexico	135000	18.1
1919	NewYork	463000	19.8
1919	NorthCarolina	621000	8
1919	NorthDakota	9098000	6.7
1919	Ohio	2922000	19.9
1919	Oklahoma	4718000	14
1919	Oregon	1080000	18.3
1919	Pennsylvania	1425000	16.5
1919	SouthCarolina	85000	7.5
1919	SouthDakota	3896000	8.1
1919	Tennessee	685000	9.3
1919	Texas	2415000	15.5
1919	Utah	269000	15.4
1919	Vermont	12000	16
1919	Virginia	991000	11.8
1919	Washington	2495000	16.8
1919	WestVirginia	298000	13
1919	Wisconsin	530000	13.9
1919	Wyoming	184000	8
1920	Alabama	12000	9.6
1920	Arizona	29000	22
1920	Arkansas	90000	8.5
1920	California	714000	14
1920	Colorado	1410000	15.6
1920	Delaware	116000	17
1920	Georgia	118000	8.1
1920	Idaho	1108000	19.9
1920	Illinois	2990000	15.4
1920	Indiana	2108000	12
1920	Iowa	613000	17.4
1920	Kansas	9294000	15.6
1920	Kentucky	503000	10.5
1920	Maine	10000	19
1920	Maryland	578000	17
1920	Michigan	1055000	15.3
1920	Minnesota	2630000	9.9
1920	Mississippi	5000	10.8
1920	Missouri	3065000	13
1920	Montana	3608000	12.4
1920	Nebraska	3593000	16.8
1920	Nevada	19000	27.9
1920	NewJersey	68000	16
1920	NewMexico	192000	14.7
1920	NewYork	454000	20.7
1920	NorthCarolina	517000	10.5
1920	NorthDakota	9793000	8.8
1920	Ohio	2393000	13
1920	Oklahoma	3727000	15
1920	Oregon	1049000	20.8
1920	Pennsylvania	1323000	16
1920	SouthCarolina	58000	11
1920	SouthDakota	2938000	9.2
1920	Tennessee	424000	9.5
1920	Texas	1570000	13
1920	Utah	265000	20
1920	Vermont	10000	19
1920	Virginia	820000	13
1920	Washington	2325000	17.2
1920	WestVirginia	212000	12.5
1920	Wisconsin	351000	15.4
1920	Wyoming	201000	16.5
1921	Alabama	9000	10.5
1921	Arizona	44000	19.5
1921	Arkansas	59000	8.5
1921	California	557000	15
1921	Colorado	1751000	14.5
1921	Delaware	113000	11.5
1921	Georgia	129000	9
1921	Idaho	1093000	22.2
1921	Illinois	2909000	16.2
1921	Indiana	2123000	12
1921	Iowa	563000	17.9
1921	Kansas	10554000	12.7
1921	Kentucky	472000	10
1921	Maine	7000	21
1921	Maryland	578000	15.5
1921	Michigan	925000	15.9
1921	Minnesota	2348000	9.9
1921	Mississippi	4000	11.2
1921	Missouri	3249000	10.8
1921	Montana	3435000	12.2
1921	Nebraska	3967000	15.1
1921	Nevada	20000	20
1921	NewJersey	68000	19
1921	NewMexico	221000	15.6
1921	NewYork	450000	18.7
1921	NorthCarolina	454000	7
1921	NorthDakota	10734000	8.2
1921	Ohio	2127000	12.5
1921	Oklahoma	4100000	13
1921	Oregon	992000	22.4
1921	Pennsylvania	1250000	17
1921	SouthCarolina	64000	9
1921	SouthDakota	2870000	9.1
1921	Tennessee	441000	10
1921	Texas	2072000	10
1921	Utah	251000	22
1921	Vermont	7000	14
1921	Virginia	773000	10.5
1921	Washington	2152000	23.2
1921	WestVirginia	211000	12
1921	Wisconsin	225000	13.7
1921	Wyoming	195000	13.5
1922	Alabama	11000	10
1922	Arizona	40000	18
1922	Arkansas	53000	9
1922	California	712000	21.2
1922	Colorado	1878000	12
1922	Delaware	107000	16.2
1922	Georgia	175000	6.5
1922	Idaho	1068000	18.4
1922	Illinois	3196000	17.4
1922	Indiana	1996000	14.5
1922	Iowa	739000	22.5
1922	Kansas	9756000	12.8
1922	Kentucky	402000	11.5
1922	Maine	4000	22
1922	Maryland	572000	17
1922	Michigan	1023000	15
1922	Minnesota	2101000	13
1922	Mississippi	3000	12.5
1922	Missouri	3021000	12.5
1922	Montana	3358000	15.6
1922	Nebraska	4177000	13.8
1922	Nevada	19000	29.2
1922	NewJersey	62000	20
1922	NewMexico	126000	7.2
1922	NewYork	437000	19.4
1922	NorthCarolina	428000	8
1922	NorthDakota	9414000	13.8
1922	Ohio	2106000	15
1922	Oklahoma	3772000	8.5
1922	Oregon	990000	17.6
1922	Pennsylvania	1274000	18
1922	SouthCarolina	86000	6
1922	SouthDakota	3022000	13.7
1922	Tennessee	445000	9.2
1922	Texas	1243000	8
1922	Utah	249000	17.3
1922	Vermont	4000	21
1922	Virginia	716000	13
1922	Washington	2058000	13.6
1922	WestVirginia	189000	11.5
1922	Wisconsin	186000	15.7
1922	Wyoming	179000	12.6
1923	Alabama	10000	10
1923	Arizona	36000	19
1923	Arkansas	45000	13
1923	California	748000	21.4
1923	Colorado	1538000	11.8
1923	Delaware	102000	18
1923	Georgia	172000	7.5
1923	Idaho	955000	25
1923	Illinois	3429000	18
1923	Indiana	2135000	17
1923	Iowa	737000	18.6
1923	Kansas	8299000	10.1
1923	Kentucky	345000	12.4
1923	Maine	5000	20
1923	Maryland	550000	19.5
1923	Michigan	910000	17.5
1923	Minnesota	1871000	12.8
1923	Mississippi	3000	13
1923	Missouri	2810000	13.3
1923	Montana	3274000	15
1923	Nebraska	3252000	9.9
1923	Nevada	17000	25.4
1923	NewJersey	54000	20
1923	NewMexico	124000	8.3
1923	NewYork	363000	20.3
1923	NorthCarolina	396000	10
1923	NorthDakota	8411000	8.2
1923	Ohio	2062000	19
1923	Oklahoma	3847000	11
1923	Oregon	916000	24.4
1923	Pennsylvania	1210000	18
1923	SouthCarolina	79000	8.5
1923	SouthDakota	2883000	9.5
1923	Tennessee	414000	10
1923	Texas	1554000	10.5
1923	Utah	227000	22.2
1923	Vermont	3000	21
1923	Virginia	682000	14
1923	Washington	1998000	25.3
1923	WestVirginia	148000	12.5
1923	Wisconsin	133000	16.7
1923	Wyoming	173000	11.8
1924	Alabama	6000	10.5
1924	Arizona	32000	15.3
1924	Arkansas	33000	10.2
1924	California	377000	14.5
1924	Colorado	1360000	13
1924	Delaware	97000	17.8
1924	Georgia	70000	8.1
1924	Idaho	811000	16.5
1924	Illinois	2363000	16.1
1924	Indiana	1730000	16.5
1924	Iowa	455000	21.9
1924	Kansas	9817000	16
1924	Kentucky	193000	10.5
1924	Maine	4000	23
1924	Maryland	485000	15.8
1924	Michigan	793000	23.8
1924	Minnesota	1710000	21.9
1924	Mississippi	3000	11.5
1924	Missouri	1688000	13.3
1924	Montana	3130000	16.1
1924	Nebraska	3033000	18.4
1924	Nevada	14000	22.9
1924	NewJersey	54000	19
1924	NewMexico	215000	11.4
1924	NewYork	327000	18
1924	NorthCarolina	345000	11
1924	NorthDakota	8674000	15.3
1924	Ohio	1857000	18.5
1924	Oklahoma	3684000	15.5
1924	Oregon	890000	16.8
1924	Pennsylvania	1139000	16
1924	SouthCarolina	55000	10.5
1924	SouthDakota	2405000	14.7
1924	Tennessee	310000	10.1
1924	Texas	1355000	16
1924	Utah	208000	16.4
1924	Vermont	2000	21
1924	Virginia	599000	13.4
1924	Washington	1765000	14.1
1924	WestVirginia	115000	12.5
1924	Wisconsin	116000	24
1924	Wyoming	144000	12.4
1925	Alabama	6000	11
1925	Arizona	29000	21.5
1925	Arkansas	28000	10.5
1925	California	603000	18.5
1925	Colorado	1487000	11.5
1925	Delaware	103000	18.5
1925	Georgia	81000	8
1925	Idaho	954000	24.6
1925	Illinois	2284000	16.1
1925	Indiana	1816000	14.5
1925	Iowa	396000	16.3
1925	Kansas	8755000	9.2
1925	Kentucky	193000	14.5
1925	Maine	6000	25
1925	Maryland	476000	20
1925	Michigan	801000	17
1925	Minnesota	2232000	13.4
1925	Mississippi	3000	12.4
1925	Missouri	1754000	13.5
1925	Montana	3249000	10.8
1925	Nebraska	2711000	12.1
1925	Nevada	15000	26.7
1925	NewJersey	54000	21
1925	NewMexico	80000	8.8
1925	NewYork	308000	18.5
1925	NorthCarolina	324000	10.5
1925	NorthDakota	9204000	12.3
1925	Ohio	1599000	15
1925	Oklahoma	3610000	8.3
1925	Oregon	964000	19.6
1925	Pennsylvania	1106000	19.5
1925	SouthCarolina	44000	8.5
1925	SouthDakota	2701000	11.8
1925	Tennessee	356000	12.1
1925	Texas	962000	6.5
1925	Utah	221000	24.4
1925	Vermont	2000	17
1925	Virginia	569000	14.2
1925	Washington	1957000	17.5
1925	WestVirginia	109000	13.5
1925	Wisconsin	113000	18.4
1925	Wyoming	178000	13.4
1926	Alabama	3000	11.5
1926	Arizona	28000	18.5
1926	Arkansas	25000	10.5
1926	California	653000	18
1926	Colorado	1685000	12.4
1926	Delaware	106000	20
1926	Georgia	81000	11
1926	Idaho	1110000	21.1
1926	Illinois	2263000	19
1926	Indiana	1764000	20.5
1926	Iowa	387000	21.2
1926	Kansas	10409000	14.8
1926	Kentucky	232000	19
1926	Maine	4000	22
1926	Maryland	490000	22
1926	Michigan	898000	18.5
1926	Minnesota	1872000	12.6
1926	Mississippi	2000	12.2
1926	Missouri	1408000	16
1926	Montana	3590000	12.5
1926	Nebraska	3146000	13.1
1926	Nevada	17000	22.9
1926	NewJersey	65000	21
1926	NewMexico	242000	18.1
1926	NewYork	279000	16.1
1926	NorthCarolina	373000	11.5
1926	NorthDakota	9083000	8.6
1926	Ohio	1730000	22.5
1926	Oklahoma	4332000	17
1926	Oregon	1064000	18.1
1926	Pennsylvania	1131000	19.5
1926	SouthCarolina	46000	14
1926	SouthDakota	2306000	6
1926	Tennessee	356000	17
1926	Texas	2117000	18.2
1926	Utah	227000	22.7
1926	Vermont	2000	20
1926	Virginia	620000	16.5
1926	Washington	1988000	19.1
1926	WestVirginia	125000	16
1926	Wisconsin	122000	18.5
1926	Wyoming	235000	15
1927	Alabama	4000	10.5
1927	Arizona	31000	18
1927	Arkansas	23000	9.5
1927	California	770000	16.5
1927	Colorado	1668000	13.4
1927	Delaware	101000	20
1927	Georgia	90000	7.5
1927	Idaho	1265000	24.1
1927	Illinois	2458000	13.9
1927	Indiana	1872000	15.5
1927	Iowa	452000	18.1
1927	Kansas	10202000	11.2
1927	Kentucky	267000	10
1927	Maine	3000	18
1927	Maryland	490000	17.5
1927	Michigan	801000	21.5
1927	Minnesota	1786000	11.7
1927	Mississippi	3000	11.8
1927	Missouri	1562000	10
1927	Montana	4020000	20.3
1927	Nebraska	3733000	19.3
1927	Nevada	18000	24
1927	NewJersey	62000	22
1927	NewMexico	60000	10.2
1927	NewYork	301000	20.9
1927	NorthCarolina	380000	9.5
1927	NorthDakota	10336000	12.9
1927	Ohio	1579000	18
1927	Oklahoma	3812000	9.2
1927	Oregon	1102000	25
1927	Pennsylvania	1023000	17.5
1927	SouthCarolina	72000	8.5
1927	SouthDakota	3189000	14.9
1927	Tennessee	392000	7
1927	Texas	2180000	9.7
1927	Utah	231000	22.3
1927	Vermont	2000	20
1927	Virginia	620000	13
1927	Washington	2137000	24.6
1927	WestVirginia	112000	13
1927	Wisconsin	134000	20.1
1927	Wyoming	285000	15.9
1928	Alabama	2000	11
1928	Arizona	22000	20.5
1928	Arkansas	16000	9.5
1928	California	730000	20.5
1928	Colorado	1481000	14
1928	Delaware	105000	18
1928	Georgia	59000	8
1928	Idaho	1310000	23.9
1928	Illinois	1462000	15.9
1928	Indiana	961000	10.5
1928	Iowa	463000	18.8
1928	Kansas	10639000	16.3
1928	Kentucky	134000	9.5
1928	Maine	3000	19
1928	Maryland	496000	17
1928	Michigan	785000	16.5
1928	Minnesota	1544000	14
1928	Mississippi	1000	13
1928	Missouri	1521000	13
1928	Montana	4395000	18
1928	Nebraska	3757000	18
1928	Nevada	16000	26.8
1928	NewJersey	55000	20
1928	NewMexico	239000	10.2
1928	NewYork	316000	15.6
1928	NorthCarolina	361000	10.5
1928	NorthDakota	10832000	14.4
1928	Ohio	856000	11.7
1928	Oklahoma	4613000	14
1928	Oregon	1019000	22.7
1928	Pennsylvania	1002000	14.5
1928	SouthCarolina	54000	10.5
1928	SouthDakota	3648000	10.4
1928	Tennessee	310000	9.3
1928	Texas	2393000	10.8
1928	Utah	254000	23.4
1928	Vermont	1000	16
1928	Virginia	608000	14.5
1928	Washington	2223000	21.4
1928	WestVirginia	101000	13.5
1928	Wisconsin	97000	18.6
1928	Wyoming	342000	14.8
1929	Alabama	2000	10
1929	Arizona	18000	23
1929	Arkansas	17000	9.3
1929	California	680000	17.4
1929	Colorado	1539000	11.6
1929	Delaware	106000	19
1929	Georgia	48000	8.5
1929	Idaho	1307000	22.3
1929	Illinois	2093000	14.7
1929	Indiana	1568000	16.5
1929	Iowa	426000	18.8
1929	Kansas	12550000	12.4
1929	Kentucky	204000	12.4
1929	Maine	2000	23
1929	Maryland	506000	18
1929	Michigan	790000	17.4
1929	Minnesota	1434000	14.9
1929	Missouri	1534000	9.9
1929	Montana	4419000	9.3
1929	Nebraska	3700000	15
1929	Nevada	14000	25.9
1929	NewJersey	54000	20.5
1929	NewMexico	348000	14.2
1929	NewYork	242000	16
1929	NorthCarolina	353000	10.3
1929	NorthDakota	10440000	9.6
1929	Ohio	1564000	19.5
1929	Oklahoma	4576000	11.2
1929	Oregon	1075000	20
1929	Pennsylvania	987000	17.7
1929	SouthCarolina	52000	10
1929	SouthDakota	3583000	9.7
1929	Tennessee	280000	8.9
1929	Texas	3042000	14.8
1929	Utah	265000	20
1929	Vermont	1000	18
1929	Virginia	657000	13.1
1929	Washington	2375000	18.6
1929	WestVirginia	104000	13.1
1929	Wisconsin	96000	19.4
1929	Wyoming	341000	12.9
1930	Alabama	2000	10
1930	Arizona	17000	24.5
1930	Arkansas	18000	10
1930	California	598000	20
1930	Colorado	1659000	13.3
1930	Delaware	105000	19.5
1930	Georgia	28000	10
1930	Idaho	1221000	24.4
1930	Illinois	2025000	18.2
1930	Indiana	1587000	18
1930	Iowa	435000	20.5
1930	Kansas	13132000	14.2
1930	Kentucky	212000	14
1930	Maine	2000	21
1930	Maryland	486000	22
1930	Michigan	724000	22.9
1930	Minnesota	1368000	17.1
1930	Missouri	1336000	14.5
1930	Montana	4217000	8.4
1930	Nebraska	3974000	18.8
1930	Nevada	13000	25.4
1930	NewJersey	54000	22
1930	NewMexico	264000	8.6
1930	NewYork	224000	18
1930	NorthCarolina	265000	10.8
1930	NorthDakota	9896000	10.8
1930	Ohio	1661000	17.5
1930	Oklahoma	3935000	9.5
1930	Oregon	1027000	23
1930	Pennsylvania	997000	22
1930	SouthCarolina	38000	10
1930	SouthDakota	3682000	11.6
1930	Tennessee	213000	11
1930	Texas	3457000	11.1
1930	Utah	289000	24.8
1930	Vermont	1000	20
1930	Virginia	591000	15.5
1930	Washington	2338000	16.1
1930	WestVirginia	121000	17.5
1930	Wisconsin	99000	20.8
1930	Wyoming	326000	11.7
1931	Alabama	4000	12.5
1931	Arizona	24000	23
1931	Arkansas	54000	12
1931	California	558000	14.5
1931	Colorado	1420000	11.7
1931	Delaware	91000	21.5
1931	Georgia	61000	11.5
1931	Idaho	964000	18.6
1931	Illinois	2101000	23.3
1931	Indiana	1729000	25.9
1931	Iowa	357000	20.5
1931	Kansas	13623000	18.5
1931	Kentucky	286000	22
1931	Maine	2000	22
1931	Maryland	418000	23
1931	Michigan	734000	25.8
1931	Minnesota	1207000	14.7
1931	Missouri	1596000	20
1931	Montana	2182000	6.6
1931	Nebraska	3420000	16.7
1931	Nevada	14000	22.8
1931	NewJersey	52000	25
1931	NewMexico	476000	19.7
1931	NewYork	212000	25.1
1931	NorthCarolina	358000	13
1931	NorthDakota	6295000	6.5
1931	Ohio	1861000	28.9
1931	Oklahoma	4407000	17
1931	Oregon	945000	18.7
1931	Pennsylvania	930000	22
1931	SouthCarolina	65000	13
1931	SouthDakota	2941000	6
1931	Tennessee	290000	17
1931	Texas	4386000	15.5
1931	Utah	280000	16.5
1931	Vermont	1000	21
1931	Virginia	609000	22
1931	Washington	2315000	18
1931	WestVirginia	131000	19
1931	Wisconsin	88000	17.4
1931	Wyoming	217000	9.4
1932	Alabama	7000	10
1932	Arizona	36000	21
1932	Arkansas	48000	8
1932	California	640000	19
1932	Colorado	704000	10.2
1932	Delaware	83000	12
1932	Georgia	132000	9
1932	Idaho	1139000	24.6
1932	Illinois	1669000	15.6
1932	Indiana	1470000	16.5
1932	Iowa	273000	15.9
1932	Kansas	10365000	11.6
1932	Kentucky	317000	10.5
1932	Maine	4000	22
1932	Maryland	393000	13.5
1932	Michigan	734000	23.8
1932	Minnesota	1441000	14.3
1932	Missouri	1404000	11.5
1932	Montana	4021000	13.6
1932	Nebraska	2265000	12.3
1932	Nevada	18000	25.8
1932	NewJersey	51000	21
1932	NewMexico	267000	7.2
1932	NewYork	201000	20.3
1932	NorthCarolina	422000	9.5
1932	NorthDakota	10639000	10.4
1932	Ohio	1748000	20
1932	Oklahoma	3966000	12
1932	Oregon	991000	20.2
1932	Pennsylvania	929000	15
1932	SouthCarolina	127000	9.5
1932	SouthDakota	3854000	13.5
1932	Tennessee	339000	9.5
1932	Texas	3509000	8.5
1932	Utah	265000	20.4
1932	Virginia	585000	10.8
1932	Washington	2308000	18.6
1932	WestVirginia	122000	11.5
1932	Wisconsin	110000	19.2
1932	Wyoming	255000	11.2
1933	Alabama	5000	8
1933	Arizona	43000	21.5
1933	Arkansas	42000	8
1933	California	772000	19
1933	Colorado	583000	10.1
1933	Delaware	83000	14
1933	Georgia	132000	8
1933	Idaho	930000	17.5
1933	Illinois	1874000	16.4
1933	Indiana	1577000	15
1933	Iowa	251000	17.1
1933	Kansas	7361000	9.1
1933	Kentucky	339000	12
1933	Maine	7000	24
1933	Maryland	413000	16
1933	Michigan	885000	16.4
1933	Minnesota	1588000	10.2
1933	Missouri	1362000	12.5
1933	Montana	3512000	7.6
1933	Nebraska	2388000	12.1
1933	Nevada	14000	24
1933	NewJersey	49000	22
1933	NewMexico	246000	6.1
1933	NewYork	233000	19.4
1933	NorthCarolina	443000	9.5
1933	NorthDakota	10098000	7.1
1933	Ohio	2089000	18
1933	Oklahoma	3093000	10.2
1933	Oregon	903000	19.5
1933	Pennsylvania	937000	18
1933	SouthCarolina	123000	8
1933	SouthDakota	1150000	4.3
1933	Tennessee	363000	10.2
1933	Texas	2105000	7.1
1933	Utah	247000	16.3
1933	Virginia	567000	13.5
1933	Washington	2163000	20.2
1933	WestVirginia	131000	14.5
1933	Wisconsin	104000	15.5
1933	Wyoming	219000	9.3
1934	Alabama	9000	8
1934	Arizona	54000	21.5
1934	Arkansas	60000	8
1934	California	660000	16
1934	Colorado	704000	8.8
1934	Delaware	80000	18.1
1934	Georgia	169000	8.5
1934	Idaho	885000	22.5
1934	Illinois	2080000	17.6
1934	Indiana	1845000	17.3
1934	Iowa	298000	12.2
1934	Kansas	8610000	9.8
1934	Kentucky	403000	13
1934	Maine	7000	21.5
1934	Maryland	408000	18.7
1934	Michigan	855000	14.2
1934	Minnesota	1224000	10.7
1934	Missouri	1643000	15.1
1934	Montana	2481000	11.1
1934	Nebraska	2251000	7.8
1934	Nevada	12000	25.5
1934	NewJersey	51000	21.5
1934	NewMexico	129000	6.5
1934	NewYork	263000	17.9
1934	NorthCarolina	496000	9.9
1934	NorthDakota	3430000	6.1
1934	Ohio	1994000	18.3
1934	Oklahoma	3543000	10.5
1934	Oregon	835000	15.1
1934	Pennsylvania	946000	16.4
1934	SouthCarolina	156000	9
1934	SouthDakota	158000	4.6
1934	Tennessee	418000	10.2
1934	Texas	3094000	8.5
1934	Utah	202000	17.4
1934	Virginia	605000	13.1
1934	Washington	1934000	19.2
1934	WestVirginia	145000	12.8
1934	Wisconsin	104000	14.2
1934	Wyoming	106000	9.9
1935	Alabama	7000	10
1935	Arizona	41000	23
1935	Arkansas	114000	8
1935	California	878000	20
1935	Colorado	553000	12.5
1935	Delaware	82000	19
1935	Georgia	195000	8
1935	Idaho	978000	22.5
1935	Illinois	2074000	14.5
1935	Indiana	1906000	15.5
1935	Iowa	401000	15.8
1935	Kansas	6888000	9.3
1935	Kentucky	443000	10
1935	Maine	10000	17
1935	Maryland	424000	20
1935	Michigan	874000	21.9
1935	Minnesota	1774000	10.6
1935	Missouri	2145000	12.5
1935	Montana	3434000	9.9
1935	Nebraska	3045000	12.6
1935	Nevada	13000	25.8
1935	NewJersey	58000	23
1935	NewMexico	185000	7.8
1935	NewYork	282000	22.8
1935	NorthCarolina	520000	11.3
1935	NorthDakota	7823000	7
1935	Ohio	2131000	22
1935	Oklahoma	3366000	10
1935	Oregon	878000	17.7
1935	Pennsylvania	1004000	21
1935	SouthCarolina	175000	10
1935	SouthDakota	3153000	8.1
