"year"	"state"	"acres"	"yield"
1984	"Arkansas"	3900000	26
1984	"Delaware"	250000	24
1984	"Florida"	325000	24
1984	"Georgia"	2e+06	20
1984	"Illinois"	9020000	31.5
1984	"Indiana"	4350000	34.5
1984	"Iowa"	8400000	31.5
1984	"Kansas"	1590000	17.5
1984	"Kentucky"	1460000	29
1984	"Louisiana"	2430000	27.5
1984	"Maryland"	425000	29
1984	"Michigan"	1190000	27
1984	"Minnesota"	5240000	33
1984	"Mississippi"	3200000	24
1984	"Missouri"	5300000	20.5
1984	"Nebraska"	2550000	26
1984	"New Jersey"	133000	31
1984	"North Carolina"	1790000	26
1984	"North Dakota"	740000	23
1984	"Ohio"	3770000	36.5
1984	"Oklahoma"	220000	19
1984	"Pennsylvania"	170000	35
1984	"South Carolina"	1490000	20
1984	"South Dakota"	1360000	23
1984	"Tennessee"	1850000	26
1984	"Texas"	410000	29
1984	"Virginia"	730000	29.5
1984	"Wisconsin"	450000	31
1985	"Alabama"	1030000	27
1985	"Arkansas"	3700000	26.5
1985	"Delaware"	240000	30
1985	"Florida"	230000	26
1985	"Georgia"	1550000	24
1985	"Illinois"	9e+06	42.5
1985	"Indiana"	4460000	41.5
1985	"Iowa"	8150000	38
1985	"Kansas"	1410000	31
1985	"Kentucky"	1230000	34
1985	"Louisiana"	2100000	21
1985	"Maryland"	4e+05	32
1985	"Michigan"	1080000	32
1985	"Minnesota"	5e+06	32
1985	"Mississippi"	2620000	27
1985	"Missouri"	5230000	34.5
1985	"Nebraska"	2360000	36
1985	"New Jersey"	129000	34
1985	"North Carolina"	1700000	23
1985	"North Dakota"	490000	26
1985	"Ohio"	3870000	41.5
1985	"Oklahoma"	190000	23
1985	"Pennsylvania"	185000	35
1985	"South Carolina"	1230000	20
1985	"South Dakota"	1270000	32
1985	"Tennessee"	1460000	31
1985	"Texas"	290000	25
1985	"Virginia"	695000	25
1985	"Wisconsin"	3e+05	32
1986	"Alabama"	610000	23
1986	"Arkansas"	3300000	20
1986	"Delaware"	240000	24
1986	"Florida"	140000	23
1986	"Georgia"	820000	19
1986	"Illinois"	9e+06	40
1986	"Indiana"	4250000	37
1986	"Iowa"	8450000	41.5
1986	"Kansas"	1740000	33.5
1986	"Kentucky"	1120000	32
1986	"Louisiana"	1750000	20
1986	"Maryland"	390000	27
1986	"Michigan"	930000	31
1986	"Minnesota"	4650000	35
1986	"Mississippi"	2450000	17
1986	"Missouri"	5250000	32.5
1986	"Nebraska"	2450000	38
1986	"New Jersey"	117000	29
1986	"North Carolina"	1530000	24
1986	"North Dakota"	470000	35
1986	"Ohio"	3620000	40.5
1986	"Oklahoma"	2e+05	24
1986	"Pennsylvania"	175000	35
1986	"South Carolina"	830000	16.5
1986	"South Dakota"	1330000	30.5
1986	"Tennessee"	1420000	25
1986	"Texas"	190000	23
1986	"Virginia"	570000	24
1986	"Wisconsin"	320000	36
1987	"Alabama"	580000	18
1987	"Arkansas"	3250000	23
1987	"Delaware"	235000	18
1987	"Florida"	93000	25
1987	"Georgia"	780000	21
1987	"Illinois"	8700000	38
1987	"Indiana"	4350000	40
1987	"Iowa"	7900000	43.5
1987	"Kansas"	2110000	32
1987	"Kentucky"	1030000	26.5
1987	"Louisiana"	1650000	25
1987	"Maryland"	410000	22.5
1987	"Michigan"	1090000	36
1987	"Minnesota"	4650000	39
1987	"Mississippi"	2450000	19.5
1987	"Missouri"	4930000	32
1987	"Nebraska"	2350000	35.5
1987	"New Jersey"	104000	31
1987	"North Carolina"	1340000	24.5
1987	"North Dakota"	515000	32.5
1987	"Ohio"	3900000	37
1987	"Oklahoma"	240000	25
1987	"Pennsylvania"	185000	34
1987	"South Carolina"	730000	22
1987	"South Dakota"	1390000	32.5
1987	"Tennessee"	1250000	23
1987	"Texas"	150000	28
1987	"Virginia"	490000	22
1987	"Wisconsin"	320000	38
1988	"Alabama"	570000	25
1988	"Arkansas"	3200000	26
1988	"Delaware"	225000	27
1988	"Florida"	115000	29
1988	"Georgia"	9e+05	25
1988	"Illinois"	8700000	27
1988	"Indiana"	4200000	27.5
1988	"Iowa"	8100000	31
1988	"Kansas"	2e+06	23
1988	"Kentucky"	910000	26.5
1988	"Louisiana"	1950000	29
1988	"Maryland"	455000	31
1988	"Michigan"	1210000	29
1988	"Minnesota"	4800000	26
1988	"Mississippi"	2250000	22
1988	"Missouri"	4230000	26.5
1988	"Nebraska"	2360000	30
1988	"New Jersey"	103000	27
1988	"North Carolina"	1310000	27
1988	"North Dakota"	690000	18
1988	"Ohio"	3700000	27
1988	"Oklahoma"	270000	18
1988	"Pennsylvania"	245000	32
1988	"South Carolina"	790000	23.5
1988	"South Dakota"	1730000	24
1988	"Tennessee"	1230000	26
1988	"Texas"	225000	28
1988	"Virginia"	515000	28
1988	"Wisconsin"	390000	23
1989	"Alabama"	570000	21
1989	"Arkansas"	3200000	23.5
1989	"Delaware"	250000	29
1989	"Florida"	120000	22
1989	"Georgia"	1100000	26
1989	"Illinois"	8850000	40
1989	"Indiana"	4550000	36.5
1989	"Iowa"	8280000	39
1989	"Kansas"	1850000	27
1989	"Kentucky"	1170000	31.5
1989	"Louisiana"	1750000	22
1989	"Maryland"	550000	30
1989	"Michigan"	1080000	36
1989	"Minnesota"	5e+06	37
1989	"Mississippi"	2e+06	20
1989	"Missouri"	4350000	28
1989	"Nebraska"	2560000	32
1989	"New Jersey"	113000	32
1989	"North Carolina"	1550000	27
1989	"North Dakota"	630000	22
1989	"Ohio"	3980000	31.5
1989	"Oklahoma"	285000	24
1989	"Pennsylvania"	305000	34
1989	"South Carolina"	960000	21
1989	"South Dakota"	1880000	26
1989	"Tennessee"	1240000	24
1989	"Texas"	415000	30
1989	"Virginia"	540000	32
1989	"Wisconsin"	410000	37
1990	"Alabama"	440000	17
1990	"Arkansas"	3350000	27
1990	"Delaware"	199000	34
1990	"Florida"	75000	19
1990	"Georgia"	7e+05	14
1990	"Illinois"	9100000	39
1990	"Indiana"	4180000	41
1990	"Iowa"	7900000	41.5
1990	"Kansas"	1950000	24
1990	"Kentucky"	1220000	32
1990	"Louisiana"	1750000	24
1990	"Maryland"	495000	36
1990	"Michigan"	1140000	38
1990	"Minnesota"	4600000	39
1990	"Mississippi"	1900000	21
1990	"Missouri"	4150000	30
1990	"Nebraska"	2360000	34.5
1990	"New Jersey"	108000	37
1990	"North Carolina"	1350000	24
1990	"North Dakota"	495000	26
1990	"Ohio"	3480000	39
1990	"Oklahoma"	220000	21
1990	"Pennsylvania"	275000	41
1990	"South Carolina"	750000	18.5
1990	"South Dakota"	1920000	28
1990	"Tennessee"	1250000	27
1990	"Texas"	2e+05	25
1990	"Virginia"	525000	32
1990	"Wisconsin"	430000	41
1991	"Alabama"	350000	23
1991	"Arkansas"	3200000	28
1991	"Delaware"	250000	35
1991	"Florida"	43000	27
1991	"Georgia"	590000	27
1991	"Illinois"	9100000	37.5
1991	"Indiana"	4400000	39
1991	"Iowa"	8630000	40.5
1991	"Kansas"	1900000	23
1991	"Kentucky"	1130000	32.5
1991	"Louisiana"	1060000	29
1991	"Maryland"	5e+05	34
1991	"Michigan"	1390000	38
1991	"Minnesota"	5350000	36.5
1991	"Mississippi"	1800000	26
1991	"Missouri"	4430000	30.5
1991	"Nebraska"	2460000	33.5
1991	"New Jersey"	123000	36
1991	"North Carolina"	1310000	29.5
1991	"North Dakota"	630000	30.5
1991	"Ohio"	3770000	36
1991	"Oklahoma"	235000	24
1991	"Pennsylvania"	3e+05	33
1991	"South Carolina"	630000	22
1991	"South Dakota"	2160000	27
1991	"Tennessee"	1050000	30
1991	"Texas"	170000	31
1991	"Virginia"	5e+05	29
1991	"Wisconsin"	550000	42
1992	"Alabama"	270000	29
1992	"Arkansas"	3160000	33
1992	"Delaware"	215000	32
1992	"Florida"	50000	30
1992	"Georgia"	640000	29
1992	"Illinois"	9430000	43
1992	"Indiana"	4520000	43
1992	"Iowa"	8170000	44
1992	"Kansas"	1850000	37
1992	"Kentucky"	1110000	38
1992	"Louisiana"	1170000	30
1992	"Maryland"	545000	33
1992	"Michigan"	1440000	33
1992	"Minnesota"	5400000	32
1992	"Mississippi"	1750000	34
1992	"Missouri"	4250000	38
1992	"Nebraska"	2460000	42
1992	"New Jersey"	128000	33
1992	"North Carolina"	1350000	27
1992	"North Dakota"	690000	25
1992	"Ohio"	3680000	40
1992	"Oklahoma"	220000	27
1992	"Pennsylvania"	285000	39
1992	"South Carolina"	670000	22
1992	"South Dakota"	2250000	28
1992	"Tennessee"	950000	35
1992	"Texas"	390000	33
1992	"Virginia"	5e+05	31
1992	"Wisconsin"	690000	32
1993	"Alabama"	295000	24
1993	"Arkansas"	3550000	26
1993	"Delaware"	215000	23
1993	"Florida"	50000	25
1993	"Georgia"	480000	17
1993	"Illinois"	9e+06	43
1993	"Indiana"	4850000	46
1993	"Iowa"	8300000	31
1993	"Kansas"	1900000	28
1993	"Kentucky"	1150000	33
1993	"Louisiana"	1300000	24
1993	"Maryland"	570000	26
1993	"Michigan"	1440000	38
1993	"Minnesota"	5e+06	23
1993	"Mississippi"	1950000	22
1993	"Missouri"	3600000	33
1993	"Nebraska"	2500000	36
1993	"New Jersey"	147000	29
1993	"North Carolina"	1250000	24
1993	"North Dakota"	540000	17
1993	"Ohio"	4110000	38
1993	"Oklahoma"	260000	24
1993	"Pennsylvania"	295000	39
1993	"South Carolina"	520000	15
1993	"South Dakota"	1750000	22
1993	"Tennessee"	1e+06	31
1993	"Texas"	205000	19
1993	"Virginia"	490000	22
1993	"Wisconsin"	590000	35
1994	"Alabama"	295000	31
1994	"Arkansas"	3400000	34
1994	"Delaware"	220000	36.5
1994	"Florida"	42000	31
1994	"Georgia"	5e+05	31
1994	"Illinois"	9430000	45.5
1994	"Indiana"	4580000	47
1994	"Iowa"	8770000	50.5
1994	"Kansas"	2100000	35
1994	"Kentucky"	1130000	37.5
1994	"Louisiana"	1120000	28.5
1994	"Maryland"	550000	35.5
1994	"Michigan"	1540000	37
1994	"Minnesota"	5600000	40
1994	"Mississippi"	1870000	30.5
1994	"Missouri"	4560000	38
1994	"Nebraska"	2860000	47
1994	"New Jersey"	147000	34.5
1994	"North Carolina"	1350000	31
1994	"North Dakota"	610000	31
1994	"Ohio"	3990000	43.5
1994	"Oklahoma"	290000	32
1994	"Pennsylvania"	315000	42
1994	"South Carolina"	580000	27
1994	"South Dakota"	2400000	38
1994	"Tennessee"	1e+06	36.5
1994	"Texas"	210000	33.5
1994	"Virginia"	520000	32
1994	"Wisconsin"	830000	43.5
1995	"Alabama"	225000	24
1995	"Arkansas"	3400000	26
1995	"Delaware"	233000	20
1995	"Florida"	28000	26
1995	"Georgia"	310000	27
1995	"Illinois"	9700000	39
1995	"Indiana"	4980000	39.5
1995	"Iowa"	9260000	44
1995	"Kansas"	2050000	25
1995	"Kentucky"	1150000	36
1995	"Louisiana"	1040000	25
1995	"Maryland"	510000	23
1995	"Michigan"	1490000	40
1995	"Minnesota"	5800000	40.5
1995	"Mississippi"	1800000	21
1995	"Missouri"	4500000	29.5
1995	"Nebraska"	3060000	33
1995	"New Jersey"	138000	22
1995	"North Carolina"	1070000	25
1995	"North Dakota"	640000	29
1995	"Ohio"	4030000	38
1995	"Oklahoma"	275000	20
1995	"Pennsylvania"	315000	30
1995	"South Carolina"	530000	24
1995	"South Dakota"	2500000	30
1995	"Tennessee"	1e+06	32
1995	"Texas"	240000	25
1995	"Virginia"	470000	24
1995	"Wisconsin"	8e+05	43
1996	"Alabama"	305000	34
1996	"Arkansas"	3500000	32
1996	"Delaware"	217000	35
1996	"Florida"	33000	32
1996	"Georgia"	390000	26
1996	"Illinois"	9850000	40.5
1996	"Indiana"	5360000	38
1996	"Iowa"	9450000	44
1996	"Kansas"	2e+06	37
1996	"Kentucky"	1180000	38
1996	"Louisiana"	1080000	33
1996	"Maryland"	480000	37
1996	"Michigan"	1640000	28.5
1996	"Minnesota"	5900000	38
1996	"Mississippi"	1750000	31
1996	"Missouri"	4050000	37
1996	"Nebraska"	3010000	45
1996	"New Jersey"	119000	37
1996	"North Carolina"	1200000	29
1996	"North Dakota"	845000	29
1996	"Ohio"	4490000	35
1996	"Oklahoma"	285000	26
1996	"Pennsylvania"	285000	40
1996	"South Carolina"	540000	25
1996	"South Dakota"	2670000	34
1996	"Tennessee"	1100000	35
1996	"Texas"	270000	26
1996	"Virginia"	480000	34
1996	"Wisconsin"	870000	37
1997	"Alabama"	340000	25
1997	"Arkansas"	3600000	30.5
1997	"Delaware"	225000	29
1997	"Florida"	45000	25
1997	"Georgia"	380000	21
1997	"Illinois"	9950000	43
1997	"Indiana"	5300000	43.5
1997	"Iowa"	10400000	46
1997	"Kansas"	2350000	37
1997	"Kentucky"	1220000	34.5
1997	"Louisiana"	1350000	29
1997	"Maryland"	520000	30
1997	"Michigan"	1860000	38.5
1997	"Minnesota"	6550000	39
1997	"Mississippi"	2070000	31
1997	"Missouri"	4850000	36
1997	"Nebraska"	3550000	40.5
1997	"New Jersey"	130000	31
1997	"North Carolina"	1330000	29
1997	"North Dakota"	1140000	29.5
1997	"Ohio"	4340000	44
1997	"Oklahoma"	330000	30
1997	"Pennsylvania"	370000	37
1997	"South Carolina"	570000	22.5
1997	"South Dakota"	3250000	35
1997	"Tennessee"	1200000	34
1997	"Texas"	4e+05	28
1997	"Virginia"	490000	23
1997	"Wisconsin"	1e+06	44
1998	"Alabama"	320000	22
1998	"Arkansas"	3400000	25
1998	"Delaware"	216000	33
1998	"Florida"	30000	23
1998	"Georgia"	220000	21
1998	"Illinois"	10550000	44
1998	"Indiana"	5500000	42
1998	"Iowa"	10350000	48
1998	"Kansas"	2500000	30
1998	"Kentucky"	1200000	30
1998	"Louisiana"	1070000	21
1998	"Maryland"	460000	31
1998	"Michigan"	1890000	39
1998	"Minnesota"	6800000	42
1998	"Mississippi"	2e+06	24
1998	"Missouri"	5e+06	34
1998	"Nebraska"	3750000	44
1998	"New Jersey"	113000	28
1998	"New York"	97000	41
1998	"North Carolina"	1415000	27
1998	"North Dakota"	1475000	32
1998	"Ohio"	4390000	44
1998	"Oklahoma"	340000	18
1998	"Pennsylvania"	395000	40
1998	"South Carolina"	5e+05	21
1998	"South Dakota"	3400000	39
1998	"Tennessee"	1210000	29
1998	"Texas"	270000	22
1998	"Virginia"	480000	23
1998	"Wisconsin"	1100000	47
1999	"Alabama"	2e+05	16
1999	"Arkansas"	3300000	28
1999	"Delaware"	201000	27
1999	"Florida"	19000	32
1999	"Georgia"	190000	19
1999	"Illinois"	10550000	42
1999	"Indiana"	5550000	39
1999	"Iowa"	10750000	44.5
1999	"Kansas"	2800000	29
1999	"Kentucky"	1160000	21
1999	"Louisiana"	990000	27
1999	"Maryland"	480000	32
1999	"Michigan"	1940000	40
1999	"Minnesota"	6900000	42
1999	"Mississippi"	1900000	23.5
1999	"Missouri"	5350000	27.5
1999	"Nebraska"	4250000	42.5
1999	"New Jersey"	98000	24
1999	"New York"	128000	37
1999	"North Carolina"	1300000	23
1999	"North Dakota"	1340000	35
1999	"Ohio"	4500000	36
1999	"Oklahoma"	360000	19
1999	"Pennsylvania"	350000	29
1999	"South Carolina"	450000	20
1999	"South Dakota"	4070000	36
1999	"Tennessee"	1200000	19
1999	"Texas"	380000	27
1999	"Virginia"	440000	27
1999	"Wisconsin"	1300000	46
2000	"Alabama"	160000	18
2000	"Arkansas"	3150000	25.5
2000	"Delaware"	213000	43
2000	"Florida"	15000	19
2000	"Georgia"	140000	24
2000	"Illinois"	10450000	44
2000	"Indiana"	5480000	46
2000	"Iowa"	10680000	43.5
2000	"Kansas"	2500000	20
2000	"Kentucky"	1160000	39
2000	"Louisiana"	850000	24
2000	"Maryland"	515000	43
2000	"Michigan"	2030000	36
2000	"Minnesota"	7150000	41
2000	"Mississippi"	1580000	22
2000	"Missouri"	5e+06	35
2000	"Nebraska"	4575000	38
2000	"New Jersey"	98000	40
2000	"New York"	132000	33
2000	"North Carolina"	1360000	32.5
2000	"North Dakota"	1850000	32
2000	"Ohio"	4440000	42
2000	"Oklahoma"	290000	15
2000	"Pennsylvania"	385000	43
2000	"South Carolina"	430000	25
2000	"South Dakota"	4370000	35
2000	"Tennessee"	1150000	25
2000	"Texas"	260000	27
2000	"Virginia"	480000	38.5
2000	"West Virginia"	15000	47
2000	"Wisconsin"	1500000	40
2001	"Alabama"	135000	35
2001	"Arkansas"	2850000	32
2001	"Delaware"	201000	39
2001	"Florida"	9000	29
2001	"Georgia"	155000	26
2001	"Illinois"	10620000	45
2001	"Indiana"	5590000	49
2001	"Iowa"	10920000	44
2001	"Kansas"	2730000	32
2001	"Kentucky"	1220000	40
2001	"Louisiana"	610000	33
2001	"Maryland"	515000	39
2001	"Michigan"	2130000	30
2001	"Minnesota"	7200000	37
2001	"Mississippi"	1120000	33
2001	"Missouri"	4900000	38
2001	"Nebraska"	4900000	45.5
2001	"New Jersey"	101000	31
2001	"New York"	158000	33
2001	"North Carolina"	1350000	32
2001	"North Dakota"	2110000	33.5
2001	"Ohio"	4580000	41
2001	"Oklahoma"	255000	19
2001	"Pennsylvania"	395000	35
2001	"South Carolina"	420000	21
2001	"South Dakota"	4470000	32
2001	"Tennessee"	1040000	34
2001	"Texas"	225000	26
2001	"Virginia"	480000	35.5
2001	"West Virginia"	16000	42
2001	"Wisconsin"	1570000	37
2002	"Alabama"	155000	24
2002	"Arkansas"	2880000	33.5
2002	"Delaware"	185000	25
2002	"Florida"	9000	33
2002	"Georgia"	140000	23
2002	"Illinois"	10550000	43
2002	"Indiana"	5770000	41.5
2002	"Iowa"	10400000	48
2002	"Kansas"	2540000	23
2002	"Kentucky"	1290000	33
2002	"Louisiana"	660000	32
2002	"Maryland"	470000	23
2002	"Michigan"	2040000	38.5
2002	"Minnesota"	7100000	43.5
2002	"Mississippi"	1370000	32
2002	"Missouri"	5e+06	34
2002	"Nebraska"	4580000	38.5
2002	"New Jersey"	97000	24
2002	"New York"	144000	32
2002	"North Carolina"	1290000	24
2002	"North Dakota"	2630000	33
2002	"Ohio"	4720000	32
2002	"Oklahoma"	260000	26
2002	"Pennsylvania"	390000	26
2002	"South Carolina"	415000	17
2002	"South Dakota"	4090000	31
2002	"Tennessee"	1120000	31
2002	"Texas"	205000	28
2002	"Virginia"	460000	23
2002	"West Virginia"	17000	37
2002	"Wisconsin"	1520000	44
2003	"Alabama"	160000	36
2003	"Arkansas"	2890000	38.5
2003	"Delaware"	178000	36
2003	"Florida"	12000	30
2003	"Georgia"	180000	34
2003	"Illinois"	10260000	37
2003	"Indiana"	5370000	38
2003	"Iowa"	10550000	32.5
2003	"Kansas"	2480000	23
2003	"Kentucky"	1240000	43.5
2003	"Louisiana"	740000	34
2003	"Maryland"	430000	37
2003	"Michigan"	1990000	27.5
2003	"Minnesota"	7450000	32
2003	"Mississippi"	1430000	39
2003	"Missouri"	4950000	29.5
2003	"Nebraska"	4500000	40.5
2003	"New Jersey"	88000	34
2003	"New York"	138000	35
2003	"North Carolina"	1400000	30
2003	"North Dakota"	3050000	29
2003	"Ohio"	4280000	38.5
2003	"Oklahoma"	245000	26
2003	"Pennsylvania"	375000	41
2003	"South Carolina"	420000	28
2003	"South Dakota"	4200000	27.5
2003	"Tennessee"	1120000	42
2003	"Texas"	185000	29
2003	"Virginia"	480000	34
2003	"West Virginia"	15000	41
2003	"Wisconsin"	1670000	28
2004	"Alabama"	190000	35
2004	"Arkansas"	3150000	39
2004	"Delaware"	208000	42.5
2004	"Florida"	17000	34
2004	"Georgia"	270000	31
2004	"Illinois"	9900000	50
2004	"Indiana"	5520000	51.5
2004	"Iowa"	10150000	49
2004	"Kansas"	2710000	41
2004	"Kentucky"	1300000	44
2004	"Louisiana"	990000	33
2004	"Maryland"	495000	43
2004	"Michigan"	1980000	38
2004	"Minnesota"	7050000	33
2004	"Mississippi"	1640000	37.5
2004	"Missouri"	4960000	45
2004	"Nebraska"	4750000	46
2004	"New Jersey"	103000	42
2004	"New York"	172000	39
2004	"North Carolina"	1500000	34
2004	"North Dakota"	3570000	23
2004	"Ohio"	4420000	47
2004	"Oklahoma"	290000	30
2004	"Pennsylvania"	425000	46
2004	"South Carolina"	530000	27
2004	"South Dakota"	4120000	34
2004	"Tennessee"	1180000	41
2004	"Texas"	270000	32
2004	"Virginia"	530000	39
2004	"West Virginia"	18000	46
2004	"Wisconsin"	1550000	34.5
2005	"Alabama"	145000	33
2005	"Arkansas"	3e+06	34
2005	"Delaware"	182000	26
2005	"Florida"	8000	32
2005	"Georgia"	175000	26
2005	"Illinois"	9450000	46.5
2005	"Indiana"	5380000	49
2005	"Iowa"	1e+07	52.5
2005	"Kansas"	2850000	37
2005	"Kentucky"	1240000	43
2005	"Louisiana"	850000	34
2005	"Maryland"	470000	34
2005	"Michigan"	1990000	38.5
2005	"Minnesota"	6800000	45.5
2005	"Mississippi"	1590000	36.5
2005	"Missouri"	4910000	37
2005	"Nebraska"	4660000	50.5
2005	"New Jersey"	91000	28
2005	"New York"	188000	42
2005	"North Carolina"	1460000	27
2005	"North Dakota"	2900000	36.5
2005	"Ohio"	4480000	45
2005	"Oklahoma"	305000	26
2005	"Pennsylvania"	420000	41
2005	"South Carolina"	420000	20.5
2005	"South Dakota"	3850000	35
2005	"Tennessee"	1100000	38
2005	"Texas"	230000	26
2005	"Virginia"	510000	30.5
2005	"West Virginia"	17000	35
2005	"Wisconsin"	1580000	44
2006	"Alabama"	150000	20
2006	"Arkansas"	3070000	35
2006	"Delaware"	177000	31.5
2006	"Florida"	5000	27
2006	"Georgia"	140000	25
2006	"Illinois"	10050000	48
2006	"Indiana"	5680000	50
2006	"Iowa"	10100000	50.5
2006	"Kansas"	3080000	32
2006	"Kentucky"	1370000	44
2006	"Louisiana"	840000	36
2006	"Maryland"	465000	34
2006	"Michigan"	1990000	46
2006	"Minnesota"	7250000	44.5
2006	"Mississippi"	1650000	26
2006	"Missouri"	5110000	38
2006	"Nebraska"	5010000	50
2006	"New Jersey"	86000	35
2006	"New York"	198000	46
2006	"North Carolina"	1360000	32
2006	"North Dakota"	3870000	31.5
2006	"Ohio"	4620000	47
2006	"Oklahoma"	215000	17
2006	"Pennsylvania"	425000	40
2006	"South Carolina"	390000	29
2006	"South Dakota"	3850000	34
2006	"Tennessee"	1130000	39
2006	"Texas"	155000	24
2006	"Virginia"	510000	31
2006	"West Virginia"	16000	42
2006	"Wisconsin"	1640000	44
2007	"Alabama"	185000	21
2007	"Arkansas"	2820000	36
2007	"Delaware"	155000	26
2007	"Florida"	12000	24
2007	"Georgia"	285000	30
2007	"Illinois"	8280000	43.5
2007	"Indiana"	4790000	46
2007	"Iowa"	8630000	52
2007	"Kansas"	2610000	33
2007	"Kentucky"	1100000	27.5
2007	"Louisiana"	6e+05	43
2007	"Maryland"	390000	27.5
2007	"Michigan"	1790000	40
2007	"Minnesota"	6290000	42.5
2007	"Mississippi"	1440000	40.5
2007	"Missouri"	4670000	37.5
2007	"Nebraska"	3850000	51
2007	"New Jersey"	80000	31
2007	"New York"	203000	39
2007	"North Carolina"	1380000	22
2007	"North Dakota"	3060000	35.5
2007	"Ohio"	4240000	47
2007	"Oklahoma"	180000	26
2007	"Pennsylvania"	430000	41
2007	"South Carolina"	440000	18.5
2007	"South Dakota"	3240000	42
2007	"Tennessee"	1010000	19
2007	"Texas"	92000	37.5
2007	"Virginia"	5e+05	27.5
2007	"West Virginia"	14000	33
2007	"Wisconsin"	1380000	40.5
2008	"Alabama"	350000	35
2008	"Arkansas"	3250000	38
2008	"Delaware"	193000	27.5
2008	"Florida"	29000	38
2008	"Georgia"	415000	31
2008	"Illinois"	9120000	47
2008	"Indiana"	5430000	45
2008	"Iowa"	9670000	46.5
2008	"Kansas"	3250000	37
2008	"Kentucky"	1380000	34.5
2008	"Louisiana"	950000	33
2008	"Maryland"	485000	30
2008	"Michigan"	1890000	37
2008	"Minnesota"	6970000	38
2008	"Mississippi"	1960000	40
2008	"Missouri"	5030000	38
2008	"Nebraska"	4860000	46.5
2008	"New Jersey"	90000	30
2008	"New York"	226000	46
2008	"North Carolina"	1670000	33
2008	"North Dakota"	3760000	28
2008	"Ohio"	4480000	36
2008	"Oklahoma"	360000	25
2008	"Pennsylvania"	430000	40
2008	"South Carolina"	530000	32
2008	"South Dakota"	4060000	34
2008	"Tennessee"	1460000	34
2008	"Texas"	205000	24.5
2008	"Virginia"	570000	32
2008	"West Virginia"	18000	41
2008	"Wisconsin"	1590000	35
2009	"Alabama"	430000	40
2009	"Arkansas"	3270000	37.5
2009	"Delaware"	183000	42
2009	"Florida"	34000	38
2009	"Georgia"	440000	36
2009	"Illinois"	9350000	46
2009	"Indiana"	5440000	49
2009	"Iowa"	9530000	51
2009	"Kansas"	3650000	44
2009	"Kentucky"	1420000	48
2009	"Louisiana"	940000	39
2009	"Maryland"	475000	42
2009	"Michigan"	1990000	40
2009	"Minnesota"	7120000	40
2009	"Mississippi"	2030000	38
2009	"Missouri"	5300000	43.5
2009	"Nebraska"	4760000	54.5
2009	"New Jersey"	87000	42
2009	"New York"	254000	43
2009	"North Carolina"	1750000	34
2009	"North Dakota"	3870000	30
2009	"Ohio"	4530000	49
2009	"Oklahoma"	390000	31
2009	"Pennsylvania"	445000	46
2009	"South Carolina"	565000	24.5
2009	"South Dakota"	4190000	42
2009	"Tennessee"	1530000	45
2009	"Texas"	190000	25
2009	"Virginia"	570000	37
2009	"West Virginia"	19000	41
2009	"Wisconsin"	1620000	40
2010	"Alabama"	345000	26
2010	"Arkansas"	3150000	35
2010	"Delaware"	173000	32
2010	"Florida"	23000	30
2010	"Georgia"	255000	26
2010	"Illinois"	9050000	51.5
2010	"Indiana"	5330000	48.5
2010	"Iowa"	9730000	51
2010	"Kansas"	4250000	32.5
2010	"Kentucky"	1390000	34
2010	"Louisiana"	1020000	41
2010	"Maryland"	465000	34
2010	"Michigan"	2040000	43.5
2010	"Minnesota"	7310000	45
2010	"Mississippi"	1980000	38.5
2010	"Missouri"	5070000	41.5
2010	"Nebraska"	5100000	52.5
2010	"New Jersey"	92000	24
2010	"New York"	279000	48
2010	"North Carolina"	1550000	26
2010	"North Dakota"	4070000	34
2010	"Ohio"	4590000	48
2010	"Oklahoma"	475000	25
2010	"Pennsylvania"	495000	42
2010	"South Carolina"	455000	23
2010	"South Dakota"	4140000	38
2010	"Tennessee"	1410000	31
2010	"Texas"	185000	30
2010	"Virginia"	540000	26
2010	"West Virginia"	18000	30
2010	"Wisconsin"	1630000	50.5
2011	"Alabama"	295000	33
2011	"Arkansas"	3270000	38
2011	"Delaware"	168000	39
2011	"Florida"	16000	27
2011	"Georgia"	135000	22
2011	"Illinois"	8860000	47
2011	"Indiana"	5290000	45
2011	"Iowa"	9230000	50.5
2011	"Kansas"	3750000	27
2011	"Kentucky"	1480000	39
2011	"Louisiana"	980000	35
2011	"Maryland"	465000	38.5
2011	"Michigan"	1940000	44
2011	"Minnesota"	7020000	38.5
2011	"Mississippi"	1800000	39
2011	"Missouri"	5200000	36.5
2011	"Nebraska"	4830000	53.5
2011	"New Jersey"	86000	37
2011	"New York"	277000	43
2011	"North Carolina"	1360000	30
2011	"North Dakota"	3950000	28.5
2011	"Ohio"	4540000	47.5
2011	"Oklahoma"	265000	13
2011	"Pennsylvania"	490000	44
2011	"South Carolina"	360000	25
2011	"South Dakota"	4070000	37
2011	"Tennessee"	1250000	32
2011	"Texas"	90000	19
2011	"Virginia"	550000	39
2011	"West Virginia"	19000	43
2011	"Wisconsin"	1600000	46
