Longitude,Latitude,Flow,Time,Cycles,Distance,Swath,Moisture,Field,Load_id,Load_name,Crop,Gps,Altitude,Serial
-93.976112,43.924897,36.46,1004557350,3,220,360,17.2,F16_GARTNER,2,45T5,Corn,7,1045.34,2000110154
-93.976112,43.924846,35.77,1004557353,3,223,360,17.3,F16_GARTNER,2,45T5,Corn,7,1046.65,2000110154
-93.976113,43.924794,35.23,1004557356,3,225,360,17.1,F16_GARTNER,2,45T5,Corn,7,1047.96,2000110154
-93.976112,43.924741,35.21,1004557359,3,226,360,16.7,F16_GARTNER,2,45T5,Corn,7,1048.94,2000110154
-93.976113,43.924688,35.02,1004557362,3,231,360,16.7,F16_GARTNER,2,45T5,Corn,7,1049.6,2000110154
-93.976113,43.924634,36.39,1004557365,3,231,360,17,F16_GARTNER,2,45T5,Corn,7,1050.58,2000110154
-93.976113,43.92458,36.17,1004557368,3,239,360,16.8,F16_GARTNER,2,45T5,Corn,7,1051.24,2000110154
-93.976114,43.924525,37.69,1004557371,3,236,360,16.7,F16_GARTNER,2,45T5,Corn,7,1051.9,2000110154
-93.976115,43.924471,36.6,1004557374,3,239,360,16.8,F16_GARTNER,2,45T5,Corn,7,1052.88,2000110154
-93.976113,43.924416,34.25,1004557377,3,243,360,16.5,F16_GARTNER,2,45T5,Corn,7,1053.21,2000110154
-93.976113,43.924362,37.85,1004557380,3,235,360,16.1,F16_GARTNER,2,45T5,Corn,7,1054.19,2000110154
-93.976113,43.924308,38.69,1004557383,3,233,360,16.5,F16_GARTNER,2,45T5,Corn,7,1054.85,2000110154
-93.976114,43.924253,38,1004557386,3,241,360,16.5,F16_GARTNER,2,45T5,Corn,7,1055.18,2000110154
-93.976115,43.924197,33.81,1004557389,3,241,360,16.2,F16_GARTNER,2,45T5,Corn,7,1055.83,2000110154
-93.976117,43.924143,34.95,1004557392,3,235,360,15.9,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976118,43.924086,33.81,1004557395,3,241,360,16.2,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976119,43.924029,37.52,1004557398,3,250,360,16,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976118,43.923973,36.12,1004557401,3,242,360,16.4,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976119,43.923917,37.6,1004557404,3,242,360,16.1,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.97612,43.92386,34.07,1004557407,3,244,360,16.5,F16_GARTNER,2,45T5,Corn,7,1056.82,2000110154
-93.976121,43.923805,36.42,1004557410,3,245,360,16,F16_GARTNER,2,45T5,Corn,7,1056.82,2000110154
-93.976121,43.923749,35.07,1004557413,3,239,360,15.9,F16_GARTNER,2,45T5,Corn,7,1057.14,2000110154
-93.976121,43.923692,36.1,1004557416,3,244,360,16.4,F16_GARTNER,2,45T5,Corn,7,1057.14,2000110154
-93.976121,43.923635,37.67,1004557419,3,244,360,16.6,F16_GARTNER,2,45T5,Corn,7,1056.82,2000110154
-93.97612,43.923579,35.58,1004557422,3,244,360,16.5,F16_GARTNER,2,45T5,Corn,7,1056.82,2000110154
-93.976122,43.923522,35.03,1004557425,3,245,360,16.6,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976121,43.923466,33.86,1004557428,3,244,360,16.5,F16_GARTNER,2,45T5,Corn,7,1056.82,2000110154
-93.976121,43.923409,33.52,1004557431,3,244,360,16,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976122,43.923353,36.45,1004557434,3,245,360,16,F16_GARTNER,2,45T5,Corn,7,1056.82,2000110154
-93.976122,43.923298,36.26,1004557437,3,238,360,16.2,F16_GARTNER,2,45T5,Corn,7,1056.82,2000110154
-93.976121,43.923242,37.27,1004557440,3,243,360,16.2,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976121,43.923186,33.63,1004557443,3,241,360,15.9,F16_GARTNER,2,45T5,Corn,7,1056.82,2000110154
-93.976122,43.923129,35.01,1004557446,3,241,360,16.2,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976122,43.923072,34.56,1004557449,3,242,360,16.4,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976123,43.923015,35.13,1004557452,3,245,360,16.9,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.976124,43.922959,32.4,1004557455,3,250,360,17.2,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976123,43.922902,35.56,1004557458,3,250,360,17.2,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.976124,43.922847,36.35,1004557461,3,240,360,17.2,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.976124,43.922792,36.44,1004557464,3,241,360,16.9,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976124,43.922736,34.36,1004557467,3,242,360,16.7,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.976123,43.922682,37.51,1004557470,3,235,360,16.7,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.976124,43.922626,37.67,1004557473,3,240,360,16.2,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976124,43.922569,34.33,1004557476,3,240,360,16.7,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976125,43.922513,34.6,1004557479,3,241,360,16.4,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976125,43.922458,33.88,1004557482,3,239,360,16.7,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976125,43.922402,32.78,1004557485,3,245,360,16.6,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976125,43.922347,37.56,1004557488,3,236,360,16.8,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976124,43.92229,33.23,1004557491,3,243,360,16.5,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.976124,43.922235,36.75,1004557494,3,242,360,16.4,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976123,43.922179,37.29,1004557497,3,238,360,16.3,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976123,43.922123,37.8,1004557500,3,237,360,16,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976122,43.922067,35.62,1004557503,3,244,360,16.1,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.976122,43.922011,35.49,1004557506,3,239,360,16.5,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.976122,43.921954,36.06,1004557509,3,248,360,16.6,F16_GARTNER,2,45T5,Corn,7,1055.83,2000110154
-93.976121,43.921898,36.24,1004557512,3,241,360,16.7,F16_GARTNER,2,45T5,Corn,7,1055.5,2000110154
-93.976121,43.921843,36.86,1004557515,3,240,360,16.7,F16_GARTNER,2,45T5,Corn,7,1055.83,2000110154
-93.976121,43.921786,38.51,1004557518,3,244,360,16.7,F16_GARTNER,2,45T5,Corn,7,1055.83,2000110154
-93.976122,43.92173,34.96,1004557521,3,246,360,16.4,F16_GARTNER,2,45T5,Corn,7,1055.83,2000110154
-93.976122,43.921674,34.94,1004557524,3,244,360,16.4,F16_GARTNER,2,45T5,Corn,7,1055.5,2000110154
-93.976122,43.921618,33.87,1004557527,3,246,360,16.4,F16_GARTNER,2,45T5,Corn,7,1055.18,2000110154
-93.976122,43.921562,37.15,1004557530,3,244,360,16.7,F16_GARTNER,2,45T5,Corn,7,1055.5,2000110154
-93.976123,43.921508,35.02,1004557533,3,238,360,16.3,F16_GARTNER,2,45T5,Corn,7,1055.5,2000110154
-93.976122,43.921452,37.23,1004557536,3,244,360,16.4,F16_GARTNER,2,45T5,Corn,7,1055.5,2000110154
-93.976123,43.921396,33.01,1004557539,3,245,360,15.9,F16_GARTNER,2,45T5,Corn,7,1055.5,2000110154
-93.976123,43.921341,34.85,1004557542,3,243,360,16.2,F16_GARTNER,2,45T5,Corn,7,1055.83,2000110154
-93.976124,43.921285,35.67,1004557545,3,242,360,15.8,F16_GARTNER,2,45T5,Corn,7,1055.5,2000110154
-93.976126,43.921229,37.28,1004557548,3,245,360,15.8,F16_GARTNER,2,45T5,Corn,7,1055.5,2000110154
-93.976125,43.921172,39.84,1004557551,3,247,360,16.3,F16_GARTNER,2,45T5,Corn,7,1055.5,2000110154
-93.976126,43.921116,29.11,1004557554,3,248,360,15.9,F16_GARTNER,2,45T5,Corn,7,1055.18,2000110154
-93.976127,43.921058,10.6,1004557557,3,253,360,15.9,F16_GARTNER,2,45T5,Corn,7,1054.85,2000110154
-93.976017,43.921022,32.21,1004557581,3,247,360,16.3,F16_GARTNER,2,45T5,Corn,7,1055.18,2000110154
-93.976014,43.921079,32.99,1004557584,3,247,360,16.2,F16_GARTNER,2,45T5,Corn,7,1054.85,2000110154
-93.976012,43.921136,34.21,1004557587,3,245,360,16.5,F16_GARTNER,2,45T5,Corn,7,1054.85,2000110154
-93.976011,43.921191,34.6,1004557590,3,243,360,16,F16_GARTNER,2,45T5,Corn,7,1055.18,2000110154
-93.976012,43.921246,35.47,1004557593,3,242,360,16.4,F16_GARTNER,2,45T5,Corn,7,1055.5,2000110154
-93.976012,43.921302,34.77,1004557596,3,241,360,16.4,F16_GARTNER,2,45T5,Corn,7,1055.5,2000110154
-93.976012,43.921358,35.99,1004557599,3,240,360,16.2,F16_GARTNER,2,45T5,Corn,7,1055.83,2000110154
-93.976011,43.921415,34.01,1004557602,3,243,360,16.2,F16_GARTNER,2,45T5,Corn,7,1055.83,2000110154
-93.976011,43.921471,37.66,1004557605,3,244,360,16,F16_GARTNER,2,45T5,Corn,7,1055.83,2000110154
-93.976011,43.921527,34.66,1004557608,3,239,360,16.1,F16_GARTNER,2,45T5,Corn,7,1055.83,2000110154
-93.97601,43.921583,35.44,1004557611,3,238,360,16.4,F16_GARTNER,2,45T5,Corn,7,1055.83,2000110154
-93.976011,43.921639,33.63,1004557614,3,240,360,16.4,F16_GARTNER,2,45T5,Corn,7,1055.83,2000110154
-93.97601,43.921695,38.78,1004557617,3,244,360,16.5,F16_GARTNER,2,45T5,Corn,7,1055.83,2000110154
-93.976009,43.921751,35.95,1004557620,3,241,360,16.4,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.976009,43.921807,35.37,1004557623,3,247,360,16.4,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976011,43.921863,38.48,1004557626,3,239,360,16.8,F16_GARTNER,2,45T5,Corn,7,1056.82,2000110154
-93.97601,43.921919,35.01,1004557629,3,243,360,16.9,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.97601,43.921974,36.58,1004557632,3,244,360,16.7,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.97601,43.92203,37.83,1004557635,3,240,360,16.5,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.97601,43.922086,38.35,1004557638,3,242,360,16.5,F16_GARTNER,2,45T5,Corn,7,1055.83,2000110154
-93.976011,43.922142,36.36,1004557641,3,243,360,16.6,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.976012,43.9222,35.74,1004557644,3,241,360,16.4,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.976013,43.922255,36.01,1004557647,3,248,360,16.5,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976013,43.922311,38.05,1004557650,3,289,360,16.5,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976014,43.922368,36.7,1004557653,3,242,360,16.9,F16_GARTNER,2,45T5,Corn,7,1055.83,2000110154
-93.976013,43.922424,37.95,1004557656,3,242,360,17.1,F16_GARTNER,2,45T5,Corn,7,1055.83,2000110154
-93.976014,43.922481,32.84,1004557659,3,244,360,17.9,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.976014,43.922538,36.6,1004557662,3,244,360,17.6,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.976013,43.922595,37.53,1004557665,3,250,360,17.4,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.976012,43.922651,37.02,1004557668,3,240,360,17.4,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.976013,43.922708,36.64,1004557671,3,244,360,17,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.976013,43.922766,32.93,1004557674,3,247,360,17.4,F16_GARTNER,2,45T5,Corn,7,1055.83,2000110154
-93.976013,43.922822,35.46,1004557677,3,250,360,17.4,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.976013,43.92288,33.58,1004557680,3,246,360,17.8,F16_GARTNER,2,45T5,Corn,7,1055.83,2000110154
-93.976013,43.922935,33.27,1004557683,3,241,360,17.8,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.976013,43.922992,33.35,1004557686,3,241,360,17.8,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.976013,43.923048,38.59,1004557689,3,241,360,17.1,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.976012,43.923103,38.98,1004557692,3,242,360,16.8,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.976011,43.92316,38.32,1004557695,3,246,360,16.5,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.976012,43.923216,38.68,1004557698,3,242,360,16.2,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976012,43.923272,38.08,1004557701,3,239,360,16.1,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976012,43.92333,36.13,1004557704,3,250,360,16.2,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.97601,43.923388,35.72,1004557707,3,253,360,16.1,F16_GARTNER,2,45T5,Corn,7,1055.83,2000110154
-93.976009,43.923444,35.58,1004557710,3,248,360,16.2,F16_GARTNER,2,45T5,Corn,7,1056.16,2000110154
-93.97601,43.923499,34.49,1004557713,3,235,360,16.5,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976011,43.923555,37.01,1004557716,3,240,360,16.7,F16_GARTNER,2,45T5,Corn,7,1056.82,2000110154
-93.976012,43.923614,36.76,1004557719,3,251,360,16.7,F16_GARTNER,2,45T5,Corn,7,1056.82,2000110154
-93.976011,43.923671,36.11,1004557722,3,247,360,16.5,F16_GARTNER,2,45T5,Corn,7,1056.82,2000110154
-93.97601,43.923728,36.96,1004557725,3,247,360,16.4,F16_GARTNER,2,45T5,Corn,7,1056.82,2000110154
-93.97601,43.923784,36.84,1004557728,3,247,360,16.4,F16_GARTNER,2,45T5,Corn,7,1056.82,2000110154
-93.976009,43.923841,34.72,1004557731,3,241,360,16.4,F16_GARTNER,2,45T5,Corn,7,1057.14,2000110154
-93.976009,43.923899,37.56,1004557734,3,249,360,16.7,F16_GARTNER,2,45T5,Corn,7,1056.82,2000110154
-93.97601,43.923955,38.98,1004557737,3,241,360,16.3,F16_GARTNER,2,45T5,Corn,7,1056.82,2000110154
-93.97601,43.924013,33.42,1004557740,3,246,360,16.5,F16_GARTNER,2,45T5,Corn,7,1056.82,2000110154
-93.976009,43.924071,38.01,1004557743,3,253,360,16.5,F16_GARTNER,2,45T5,Corn,7,1056.82,2000110154
-93.976007,43.92413,40.28,1004557746,3,245,360,16.5,F16_GARTNER,2,45T5,Corn,7,1056.82,2000110154
-93.976007,43.924189,37.8,1004557749,3,259,360,16.7,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.976006,43.924248,38.71,1004557752,3,257,360,16.8,F16_GARTNER,2,45T5,Corn,7,1055.83,2000110154
-93.976006,43.924307,36.37,1004557755,3,255,360,16.6,F16_GARTNER,2,45T5,Corn,7,1055.5,2000110154
-93.976006,43.924367,41.28,1004557758,3,260,360,16.8,F16_GARTNER,2,45T5,Corn,7,1055.18,2000110154
-93.976006,43.924427,38.4,1004557761,3,260,360,17,F16_GARTNER,2,45T5,Corn,7,1053.86,2000110154
-93.976005,43.924485,41.1,1004557764,3,256,360,16.9,F16_GARTNER,2,45T5,Corn,7,1052.88,2000110154
-93.976004,43.924544,38.63,1004557767,3,257,360,16.7,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.976003,43.924603,38.78,1004557770,3,262,360,16.6,F16_GARTNER,2,45T5,Corn,7,1051.24,2000110154
-93.976004,43.924662,41.41,1004557773,3,254,360,17,F16_GARTNER,2,45T5,Corn,7,1050.26,2000110154
-93.976002,43.924722,37.26,1004557776,3,259,360,17,F16_GARTNER,2,45T5,Corn,7,1049.27,2000110154
-93.976002,43.924782,39.22,1004557779,3,261,360,17,F16_GARTNER,2,45T5,Corn,7,1047.96,2000110154
-93.976002,43.924839,37.27,1004557782,3,251,360,17.2,F16_GARTNER,2,45T5,Corn,7,1046.32,2000110154
-93.976002,43.924899,38.22,1004557785,3,262,360,17.4,F16_GARTNER,2,45T5,Corn,7,1044.68,2000110154
-93.976001,43.924957,38.93,1004557788,3,260,360,17.4,F16_GARTNER,2,45T5,Corn,7,1043.04,2000110154
-93.976001,43.925015,38.1,1004557791,3,256,360,18.1,F16_GARTNER,2,45T5,Corn,7,1041.4,2000110154
-93.976003,43.925071,36.88,1004557794,3,251,360,18.1,F16_GARTNER,2,45T5,Corn,7,1040.09,2000110154
-93.976004,43.925127,39.57,1004557797,3,240,360,17.8,F16_GARTNER,2,45T5,Corn,7,1039.1,2000110154
-93.976003,43.925183,40.28,1004557800,3,240,360,17.5,F16_GARTNER,2,45T5,Corn,7,1037.79,2000110154
-93.976004,43.925241,40.41,1004557803,3,244,360,17.2,F16_GARTNER,2,45T5,Corn,7,1036.48,2000110154
-93.976006,43.925298,40.06,1004557806,3,245,360,17,F16_GARTNER,2,45T5,Corn,7,1035.5,2000110154
-93.976007,43.925354,39.81,1004557809,3,246,360,17,F16_GARTNER,2,45T5,Corn,7,1034.51,2000110154
-93.976008,43.92541,43.24,1004557812,3,241,360,16.9,F16_GARTNER,2,45T5,Corn,7,1033.2,2000110154
-93.976009,43.925466,45.17,1004557815,3,244,360,16.7,F16_GARTNER,2,45T5,Corn,7,1032.54,2000110154
-93.976011,43.925523,44.13,1004557818,3,238,360,17.1,F16_GARTNER,2,45T5,Corn,7,1031.89,2000110154
-93.976011,43.92558,42.18,1004557821,3,247,360,17.5,F16_GARTNER,2,45T5,Corn,7,1031.56,2000110154
-93.97601,43.925635,42.66,1004557824,3,241,360,18,F16_GARTNER,2,45T5,Corn,7,1030.9,2000110154
-93.976013,43.925691,40.56,1004557827,3,240,360,17.9,F16_GARTNER,2,45T5,Corn,7,1030.58,2000110154
-93.976014,43.925747,42.18,1004557830,3,239,360,17.8,F16_GARTNER,2,45T5,Corn,7,1029.92,2000110154
-93.976014,43.925802,38.83,1004557833,3,240,360,17.2,F16_GARTNER,2,45T5,Corn,7,1029.26,2000110154
-93.976015,43.925858,38.06,1004557836,3,244,360,17.6,F16_GARTNER,2,45T5,Corn,7,1028.61,2000110154
-93.976016,43.925913,39.68,1004557839,3,238,360,17.7,F16_GARTNER,2,45T5,Corn,7,1028.61,2000110154
-93.976019,43.925969,40.49,1004557842,3,241,360,18,F16_GARTNER,2,45T5,Corn,7,1028.61,2000110154
-93.976021,43.926024,37.33,1004557845,3,241,360,17.7,F16_GARTNER,2,45T5,Corn,7,1028.28,2000110154
-93.976024,43.92608,31.66,1004557848,3,237,360,18.3,F16_GARTNER,2,45T5,Corn,7,1027.62,2000110154
-93.976026,43.926136,32.45,1004557851,3,244,360,17.7,F16_GARTNER,2,45T5,Corn,7,1027.3,2000110154
-93.976027,43.926181,27.62,1004557854,3,217,360,17.9,F16_GARTNER,2,45T5,Corn,7,1026.64,2000110154
-93.976032,43.926277,32.22,1004557863,3,129,360,16.9,F16_GARTNER,2,45T5,Corn,7,1027.3,2000110154
-93.976035,43.926323,31.19,1004557866,3,192,360,17.4,F16_GARTNER,2,45T5,Corn,7,1027.95,2000110154
-93.976036,43.926373,30.81,1004557869,3,221,360,17,F16_GARTNER,2,45T5,Corn,7,1028.61,2000110154
-93.976037,43.92642,30.98,1004557872,3,200,360,17.2,F16_GARTNER,2,45T5,Corn,7,1029.26,2000110154
-93.976039,43.92647,34.13,1004557875,3,219,360,17.2,F16_GARTNER,2,45T5,Corn,7,1030.25,2000110154
-93.976041,43.92652,34.83,1004557878,3,215,360,17.2,F16_GARTNER,2,45T5,Corn,7,1031.23,2000110154
-93.976043,43.926572,37.97,1004557881,3,223,360,17.1,F16_GARTNER,2,45T5,Corn,7,1032.54,2000110154
-93.976041,43.926624,36.6,1004557884,3,224,360,16.6,F16_GARTNER,2,45T5,Corn,7,1033.53,2000110154
-93.976042,43.926678,35.37,1004557887,3,227,360,17,F16_GARTNER,2,45T5,Corn,7,1034.51,2000110154
-93.976042,43.926732,39.11,1004557890,3,230,360,16.7,F16_GARTNER,2,45T5,Corn,7,1035.17,2000110154
-93.976042,43.926789,38.34,1004557893,3,245,360,16.7,F16_GARTNER,2,45T5,Corn,7,1035.5,2000110154
-93.976041,43.926845,38.33,1004557896,3,252,360,16.9,F16_GARTNER,2,45T5,Corn,7,1035.5,2000110154
-93.976039,43.926901,38.96,1004557899,3,243,360,17.4,F16_GARTNER,2,45T5,Corn,7,1035.5,2000110154
-93.976038,43.926959,40.3,1004557902,3,250,360,16.9,F16_GARTNER,2,45T5,Corn,7,1035.17,2000110154
-93.976037,43.927016,40.06,1004557905,3,252,360,17,F16_GARTNER,2,45T5,Corn,7,1035.17,2000110154
-93.976036,43.927072,36.76,1004557908,3,243,360,17.2,F16_GARTNER,2,45T5,Corn,7,1035.17,2000110154
-93.976037,43.927129,22.77,1004557911,3,245,360,17,F16_GARTNER,2,45T5,Corn,7,1034.51,2000110154
-93.976037,43.927185,7.49,1004557914,3,241,360,17,F16_GARTNER,2,45T5,Corn,7,1034.51,2000110154
-93.975921,43.92719,33.41,1004557935,3,234,360,16.8,F16_GARTNER,2,45T5,Corn,7,1033.53,2000110154
-93.975922,43.927138,36.83,1004557938,3,224,360,16.6,F16_GARTNER,2,45T5,Corn,7,1034.51,2000110154
-93.975922,43.927085,38.98,1004557941,3,227,360,16.8,F16_GARTNER,2,45T5,Corn,7,1034.84,2000110154
-93.975921,43.927029,40.22,1004557944,3,242,360,17,F16_GARTNER,2,45T5,Corn,7,1035.17,2000110154
-93.975922,43.926974,38.39,1004557947,3,239,360,16.9,F16_GARTNER,2,45T5,Corn,7,1035.5,2000110154
-93.975924,43.926919,37.89,1004557950,3,236,360,16.8,F16_GARTNER,2,45T5,Corn,7,1035.82,2000110154
-93.975925,43.926862,39.51,1004557953,3,245,360,16.8,F16_GARTNER,2,45T5,Corn,7,1036.15,2000110154
-93.975925,43.926804,39.37,1004557956,3,250,360,16.6,F16_GARTNER,2,45T5,Corn,7,1036.15,2000110154
-93.975927,43.926747,39.29,1004557959,3,260,360,16.4,F16_GARTNER,2,45T5,Corn,7,1035.82,2000110154
-93.975927,43.926689,37.51,1004557962,3,257,360,16.5,F16_GARTNER,2,45T5,Corn,7,1035.5,2000110154
-93.975929,43.926631,36.87,1004557965,3,251,360,16.4,F16_GARTNER,2,45T5,Corn,7,1034.51,2000110154
-93.975928,43.926571,42.8,1004557968,3,259,360,16.3,F16_GARTNER,2,45T5,Corn,7,1032.87,2000110154
-93.975928,43.926513,43.17,1004557971,3,257,360,16.5,F16_GARTNER,2,45T5,Corn,7,1031.89,2000110154
-93.975928,43.926457,39.68,1004557974,3,253,360,16.7,F16_GARTNER,2,45T5,Corn,7,1031.56,2000110154
-93.975926,43.926399,36.73,1004557977,3,248,360,16.8,F16_GARTNER,2,45T5,Corn,7,1030.58,2000110154
-93.975925,43.926341,32.63,1004557980,3,254,360,17,F16_GARTNER,2,45T5,Corn,7,1029.59,2000110154
-93.975922,43.926284,33.15,1004557983,3,255,360,16.9,F16_GARTNER,2,45T5,Corn,7,1028.94,2000110154
-93.975919,43.926237,21.99,1004557986,3,212,360,17.2,F16_GARTNER,2,45T5,Corn,7,1027.62,2000110154
-93.975913,43.926145,32.27,1004557995,3,155,360,17.9,F16_GARTNER,2,45T5,Corn,7,1027.95,2000110154
-93.97591,43.926094,34.14,1004557998,3,208,360,18.2,F16_GARTNER,2,45T5,Corn,7,1028.28,2000110154
-93.975908,43.92604,35.66,1004558001,3,230,360,18.5,F16_GARTNER,2,45T5,Corn,7,1028.28,2000110154
-93.975905,43.925985,38.35,1004558004,3,236,360,17.8,F16_GARTNER,2,45T5,Corn,7,1028.61,2000110154
-93.975904,43.925929,39.61,1004558007,3,242,360,17.8,F16_GARTNER,2,45T5,Corn,7,1029.26,2000110154
-93.975904,43.925873,36.27,1004558010,3,241,360,17.7,F16_GARTNER,2,45T5,Corn,7,1029.26,2000110154
-93.975903,43.925817,39.16,1004558013,3,235,360,17.9,F16_GARTNER,2,45T5,Corn,7,1029.92,2000110154
-93.975903,43.925761,41.5,1004558016,3,242,360,18,F16_GARTNER,2,45T5,Corn,7,1030.25,2000110154
-93.975902,43.925705,42.12,1004558019,3,241,360,18.1,F16_GARTNER,2,45T5,Corn,7,1030.9,2000110154
-93.975901,43.925648,40.8,1004558022,3,245,360,17.6,F16_GARTNER,2,45T5,Corn,7,1031.23,2000110154
-93.9759,43.925593,39.16,1004558025,3,236,360,17.5,F16_GARTNER,2,45T5,Corn,7,1031.89,2000110154
-93.9759,43.925538,39.28,1004558028,3,240,360,17.3,F16_GARTNER,2,45T5,Corn,7,1032.87,2000110154
-93.975899,43.925482,39.56,1004558031,3,241,360,16.9,F16_GARTNER,2,45T5,Corn,7,1033.2,2000110154
-93.975897,43.925427,38.86,1004558034,3,240,360,16.7,F16_GARTNER,2,45T5,Corn,7,1033.86,2000110154
-93.975895,43.925374,38.12,1004558037,3,233,360,16.7,F16_GARTNER,2,45T5,Corn,7,1034.84,2000110154
-93.975895,43.925318,36.14,1004558040,3,237,360,16.9,F16_GARTNER,2,45T5,Corn,7,1035.17,2000110154
-93.975895,43.925265,36.5,1004558043,3,231,360,17.4,F16_GARTNER,2,45T5,Corn,7,1036.81,2000110154
-93.975895,43.92521,33.63,1004558046,3,238,360,17.1,F16_GARTNER,2,45T5,Corn,7,1037.79,2000110154
-93.975893,43.925157,32.13,1004558049,3,232,360,18,F16_GARTNER,2,45T5,Corn,7,1039.1,2000110154
-93.975893,43.925103,31.45,1004558052,3,238,360,17.9,F16_GARTNER,2,45T5,Corn,7,1040.09,2000110154
-93.975892,43.925052,31.6,1004558055,3,230,360,18.1,F16_GARTNER,2,45T5,Corn,7,1041.4,2000110154
-93.975891,43.925,30.61,1004558058,3,224,360,18.2,F16_GARTNER,2,45T5,Corn,7,1042.71,2000110154
-93.975892,43.924949,32.89,1004558061,3,220,360,18.2,F16_GARTNER,2,45T5,Corn,7,1044.35,2000110154
-93.975893,43.924898,36.65,1004558064,3,223,360,17.7,F16_GARTNER,2,45T5,Corn,7,1045.99,2000110154
-93.975892,43.924847,34.58,1004558067,3,219,360,17.6,F16_GARTNER,2,45T5,Corn,7,1047.3,2000110154
-93.975892,43.924794,33.99,1004558070,3,219,360,17.2,F16_GARTNER,2,45T5,Corn,7,1048.62,2000110154
-93.975891,43.924741,36.39,1004558073,3,230,360,17.4,F16_GARTNER,2,45T5,Corn,7,1049.6,2000110154
-93.975891,43.924688,36.32,1004558076,3,280,360,17,F16_GARTNER,2,45T5,Corn,7,1051.57,2000110154
-93.97589,43.924634,35.29,1004558079,3,236,360,16.8,F16_GARTNER,2,45T5,Corn,7,1052.22,2000110154
-93.97589,43.924581,35.22,1004558082,3,227,360,16.7,F16_GARTNER,2,45T5,Corn,7,1053.21,2000110154
-93.975891,43.924526,36.02,1004558085,3,239,360,16.9,F16_GARTNER,2,45T5,Corn,7,1054.19,2000110154
